transcript_id,times
ENST00000408918,5
ENST00000375934,5
ENST00000545389,4
ENST00000408911,0
ENST00000408910,1
ENST00000408913,1
ENST00000408912,3
ENST00000545380,1
ENST00000375938,9
ENST00000408916,0
ENST00000162044,7
ENST00000290470,0
ENST00000290472,0
ENST00000415267,0
ENST00000374080,4
ENST00000374082,9
ENST00000374085,8
ENST00000374084,3
ENST00000374087,9
ENST00000374086,2
ENST00000374088,7
ENST00000483967,11
ENST00000483968,4
ENST00000447186,1
ENST00000219481,4
ENST00000438261,6
ENST00000438262,6
ENST00000430078,0
ENST00000276590,3
ENST00000540609,5
ENST00000438268,2
ENST00000438269,1
ENST00000430077,0
ENST00000430076,5
ENST00000430070,9
ENST00000568631,19
ENST00000439799,2
ENST00000373195,6
ENST00000373192,1
ENST00000473358,1
ENST00000373190,0
ENST00000373191,2
ENST00000589494,3
ENST00000439791,3
ENST00000439790,0
ENST00000439796,0
ENST00000373198,0
ENST00000473352,0
ENST00000269856,1
ENST00000476491,4
ENST00000579592,4
ENST00000579593,5
ENST00000393505,6
ENST00000393504,0
ENST00000393500,8
ENST00000483348,4
ENST00000535046,2
ENST00000535047,10
ENST00000535040,1
ENST00000535041,0
ENST00000535043,0
ENST00000566829,3
ENST00000377572,0
ENST00000377573,5
ENST00000377574,0
ENST00000377575,1
ENST00000377576,9
ENST00000377577,14
ENST00000570414,0
ENST00000377579,1
ENST00000570416,1
ENST00000392451,7
ENST00000392456,2
ENST00000392455,2
ENST00000497116,3
ENST00000439138,1
ENST00000439131,0
ENST00000562447,1
ENST00000418989,3
ENST00000418988,3
ENST00000418986,0
ENST00000431307,0
ENST00000440630,3
ENST00000414521,2
ENST00000440633,0
ENST00000433790,7
ENST00000348706,17
ENST00000216075,5
ENST00000433797,9
ENST00000445578,0
ENST00000356994,3
ENST00000356990,2
ENST00000524767,2
ENST00000445571,0
ENST00000524765,0
ENST00000524763,5
ENST00000445575,8
ENST00000445576,13
ENST00000356998,10
ENST00000394888,17
ENST00000394887,1
ENST00000394886,1
ENST00000394885,2
ENST00000394884,2
ENST00000394883,3
ENST00000441795,1
ENST00000486446,5
ENST00000486443,5
ENST00000486442,2
ENST00000534392,0
ENST00000534391,0
ENST00000298050,3
ENST00000534397,0
ENST00000534396,4
ENST00000376629,12
ENST00000534394,0
ENST00000376627,4
ENST00000376626,0
ENST00000376625,17
ENST00000376624,2
ENST00000376621,3
ENST00000414183,31
ENST00000521686,1
ENST00000414180,0
ENST00000521683,16
ENST00000521682,3
ENST00000521681,0
ENST00000335049,0
ENST00000335046,6
ENST00000414189,0
ENST00000414188,0
ENST00000521689,0
ENST00000521688,4
ENST00000490465,0
ENST00000490467,1
ENST00000415854,1
ENST00000415855,2
ENST00000415852,1
ENST00000415850,2
ENST00000415851,1
ENST00000517628,1
ENST00000574401,16
ENST00000563714,5
ENST00000574407,3
ENST00000574405,0
ENST00000563710,0
ENST00000544817,0
ENST00000544816,30
ENST00000544815,0
ENST00000574408,1
ENST00000452837,6
ENST00000563719,0
ENST00000563718,0
ENST00000447368,2
ENST00000447367,1
ENST00000447366,0
ENST00000447365,5
ENST00000447360,18
ENST00000339217,5
ENST00000419299,0
ENST00000419291,0
ENST00000419292,2
ENST00000453045,0
ENST00000419296,2
ENST00000444627,0
ENST00000444626,3
ENST00000444623,6
ENST00000444621,2
ENST00000444620,1
ENST00000453132,0
ENST00000453131,2
ENST00000453137,0
ENST00000453135,1
ENST00000444628,2
ENST00000421481,0
ENST00000579751,1
ENST00000579752,0
ENST00000579754,4
ENST00000579755,11
ENST00000559698,0
ENST00000559690,17
ENST00000519253,6
ENST00000353866,5
ENST00000353868,11
ENST00000368096,3
ENST00000368094,1
ENST00000368093,0
ENST00000368092,0
ENST00000368090,1
ENST00000522336,6
ENST00000522337,12
ENST00000522334,0
ENST00000261509,4
ENST00000522333,0
ENST00000317765,1
ENST00000317764,0
ENST00000360666,3
ENST00000432270,1
ENST00000360661,3
ENST00000360662,10
ENST00000360663,12
ENST00000389744,24
ENST00000389740,0
ENST00000389749,1
ENST00000523680,0
ENST00000523682,0
ENST00000523685,19
ENST00000523686,1
ENST00000576812,3
ENST00000412119,0
ENST00000549875,0
ENST00000567769,1
ENST00000412112,0
ENST00000567767,0
ENST00000567765,0
ENST00000412116,4
ENST00000567763,6
ENST00000412114,0
ENST00000567761,2
ENST00000355080,0
ENST00000355081,1
ENST00000355082,2
ENST00000355083,4
ENST00000413860,1
ENST00000355086,2
ENST00000569389,0
ENST00000569386,1
ENST00000569387,7
ENST00000559034,0
ENST00000569382,7
ENST00000603643,1
ENST00000569381,0
ENST00000578407,8
ENST00000511088,1
ENST00000511089,3
ENST00000578402,11
ENST00000476555,2
ENST00000511082,0
ENST00000511081,13
ENST00000217109,2
ENST00000549003,9
ENST00000549002,3
ENST00000549007,5
ENST00000352732,8
ENST00000302401,15
ENST00000514361,8
ENST00000604348,2
ENST00000351429,2
ENST00000448623,3
ENST00000448622,12
ENST00000604340,0
ENST00000351424,6
ENST00000448624,4
ENST00000514566,7
ENST00000313581,3
ENST00000529689,7
ENST00000514565,0
ENST00000529687,5
ENST00000514568,2
ENST00000529681,0
ENST00000601482,2
ENST00000601480,0
ENST00000353917,0
ENST00000601486,3
ENST00000484973,7
ENST00000601488,6
ENST00000272223,0
ENST00000272224,1
ENST00000272227,5
ENST00000504333,1
ENST00000504330,0
ENST00000554129,3
ENST00000413241,13
ENST00000504338,10
ENST00000504339,0
ENST00000413244,0
ENST00000554120,0
ENST00000554121,0
ENST00000602594,1
ENST00000602597,1
ENST00000602593,4
ENST00000455119,4
ENST00000312600,0
ENST00000530622,2
ENST00000595470,0
ENST00000525169,2
ENST00000464705,4
ENST00000267023,6
ENST00000263379,1
ENST00000416743,2
ENST00000416742,3
ENST00000416741,2
ENST00000416740,3
ENST00000416746,2
ENST00000263377,4
ENST00000304808,1
ENST00000350771,6
ENST00000350773,7
ENST00000304800,4
ENST00000304801,0
ENST00000336557,10
ENST00000415557,2
ENST00000453919,12
ENST00000336553,0
ENST00000493173,3
ENST00000493172,1
ENST00000336559,3
ENST00000453910,0
ENST00000349029,3
ENST00000453912,2
ENST00000342905,2
ENST00000238714,2
ENST00000273173,0
ENST00000342902,0
ENST00000273179,0
ENST00000555054,3
ENST00000505060,0
ENST00000505065,3
ENST00000505064,7
ENST00000505067,1
ENST00000505066,5
ENST00000427615,0
ENST00000427614,5
ENST00000427617,2
ENST00000427611,1
ENST00000587395,0
ENST00000427619,0
ENST00000550934,22
ENST00000550937,3
ENST00000426567,3
ENST00000550931,4
ENST00000333535,0
ENST00000550938,0
ENST00000456242,1
ENST00000456240,0
ENST00000263598,0
ENST00000456247,18
ENST00000308008,10
ENST00000308009,3
ENST00000263593,3
ENST00000046794,2
ENST00000513646,2
ENST00000577908,24
ENST00000420391,0
ENST00000262426,0
ENST00000420393,4
ENST00000262424,7
ENST00000420395,1
ENST00000420397,3
ENST00000420396,1
ENST00000420398,0
ENST00000567032,5
ENST00000262429,1
ENST00000262428,2
ENST00000261994,0
ENST00000596211,3
ENST00000596217,19
ENST00000261991,6
ENST00000607309,0
ENST00000331029,24
ENST00000511868,12
ENST00000586779,0
ENST00000411832,1
ENST00000359365,3
ENST00000511867,0
ENST00000511860,7
ENST00000511861,0
ENST00000586772,0
ENST00000586773,13
ENST00000455111,2
ENST00000344537,12
ENST00000344532,3
ENST00000502596,12
ENST00000502597,3
ENST00000502598,2
ENST00000355854,6
ENST00000355852,8
ENST00000355851,6
ENST00000415550,5
ENST00000482243,4
ENST00000309755,9
ENST00000457114,2
ENST00000309758,1
ENST00000512510,1
ENST00000512517,1
ENST00000512516,0
ENST00000512519,0
ENST00000293493,6
ENST00000581698,2
ENST00000436539,0
ENST00000581697,0
ENST00000305991,1
ENST00000436535,1
ENST00000436532,4
ENST00000436530,0
ENST00000581691,3
ENST00000554942,7
ENST00000554943,11
ENST00000554948,2
ENST00000514917,6
ENST00000412204,8
ENST00000465896,2
ENST00000568248,1
ENST00000593199,6
ENST00000447260,0
ENST00000568243,1
ENST00000539578,0
ENST00000405334,4
ENST00000592245,0
ENST00000592246,5
ENST00000592241,4
ENST00000539575,7
ENST00000539577,4
ENST00000521829,5
ENST00000340524,2
ENST00000599569,0
ENST00000295896,0
ENST00000371633,0
ENST00000371632,1
ENST00000371634,0
ENST00000371637,2
ENST00000371639,0
ENST00000398752,15
ENST00000382899,8
ENST00000398755,3
ENST00000398754,0
ENST00000568684,0
ENST00000488898,1
ENST00000568685,3
ENST00000334962,5
ENST00000334961,11
ENST00000488892,2
ENST00000055077,2
ENST00000452447,2
ENST00000201015,0
ENST00000334370,4
ENST00000505807,0
ENST00000417648,4
ENST00000450482,2
ENST00000568683,0
ENST00000465271,6
ENST00000382897,0
ENST00000382896,3
ENST00000434978,2
ENST00000588525,5
ENST00000531708,2
ENST00000434971,0
ENST00000531701,0
ENST00000531700,9
ENST00000531707,6
ENST00000531705,3
ENST00000434977,5
ENST00000494626,3
ENST00000233055,2
ENST00000589691,3
ENST00000276204,2
ENST00000551812,2
ENST00000276202,1
ENST00000551814,1
ENST00000494628,3
ENST00000551816,6
ENST00000538627,1
ENST00000538626,1
ENST00000538623,0
ENST00000538622,2
ENST00000538621,1
ENST00000538620,4
ENST00000595736,2
ENST00000595737,0
ENST00000375678,2
ENST00000538629,1
ENST00000538628,16
ENST00000360430,2
ENST00000536287,4
ENST00000378719,13
ENST00000536282,1
ENST00000378714,5
ENST00000378717,9
ENST00000378711,1
ENST00000378710,8
ENST00000378712,14
ENST00000395048,4
ENST00000395049,2
ENST00000478182,4
ENST00000478185,3
ENST00000395040,2
ENST00000375601,5
ENST00000395042,2
ENST00000375604,4
ENST00000395045,2
ENST00000395047,5
ENST00000337090,15
ENST00000328724,3
ENST00000291231,1
ENST00000291232,1
ENST00000291236,4
ENST00000455531,0
ENST00000455530,0
ENST00000455532,3
ENST00000455537,2
ENST00000331872,1
ENST00000568384,0
ENST00000403463,1
ENST00000338519,2
ENST00000338517,1
ENST00000338516,0
ENST00000338515,0
ENST00000599561,5
ENST00000338513,0
ENST00000567887,5
ENST00000528489,3
ENST00000567886,0
ENST00000528482,0
ENST00000528480,0
ENST00000528481,4
ENST00000541829,0
ENST00000528487,6
ENST00000553413,20
ENST00000553412,7
ENST00000553410,0
ENST00000553416,0
ENST00000421259,0
ENST00000553414,7
ENST00000421257,0
ENST00000421256,0
ENST00000553418,3
ENST00000421253,5
ENST00000366789,1
ENST00000366788,2
ENST00000366784,3
ENST00000366787,1
ENST00000567880,12
ENST00000460581,10
ENST00000366783,13
ENST00000366782,12
ENST00000394316,0
ENST00000374955,2
ENST00000374954,0
ENST00000394313,7
ENST00000374952,0
ENST00000394311,13
ENST00000394310,2
ENST00000431222,1
ENST00000431221,9
ENST00000374959,0
ENST00000431224,2
ENST00000525162,2
ENST00000525161,1
ENST00000525166,1
ENST00000525167,1
ENST00000525165,5
ENST00000534622,3
ENST00000586184,2
ENST00000534626,3
ENST00000534624,8
ENST00000599732,6
ENST00000585552,3
ENST00000599734,0
ENST00000567380,5
ENST00000591122,0
ENST00000304328,5
ENST00000590658,2
ENST00000590659,0
ENST00000590656,0
ENST00000552608,0
ENST00000353234,7
ENST00000324581,3
ENST00000324589,5
ENST00000601649,5
ENST00000547281,2
ENST00000587858,5
ENST00000547285,2
ENST00000587859,2
ENST00000409349,0
ENST00000357103,1
ENST00000409342,2
ENST00000409341,16
ENST00000409340,8
ENST00000544952,3
ENST00000369636,13
ENST00000357105,3
ENST00000544951,3
ENST00000288235,2
ENST00000293861,3
ENST00000293860,1
ENST00000598068,8
ENST00000598067,3
ENST00000533390,0
ENST00000533391,6
ENST00000533397,7
ENST00000533394,3
ENST00000462989,5
ENST00000540398,4
ENST00000540399,0
ENST00000540390,3
ENST00000540393,2
ENST00000540395,0
ENST00000540397,5
ENST00000360314,3
ENST00000360315,7
ENST00000360317,4
ENST00000360310,3
ENST00000360311,1
ENST00000331161,0
ENST00000360319,11
ENST00000466741,28
ENST00000325674,12
ENST00000606885,0
ENST00000466749,9
ENST00000599812,0
ENST00000369439,2
ENST00000315099,0
ENST00000272907,1
ENST00000397036,1
ENST00000397035,9
ENST00000397034,2
ENST00000397033,2
ENST00000397032,6
ENST00000409969,2
ENST00000397030,4
ENST00000409967,0
ENST00000409965,17
ENST00000409963,4
ENST00000397039,6
ENST00000397038,8
ENST00000578109,1
ENST00000454069,1
ENST00000609491,1
ENST00000423497,7
ENST00000396923,19
ENST00000396920,6
ENST00000423494,4
ENST00000396926,8
ENST00000396925,2
ENST00000372010,1
ENST00000396928,0
ENST00000423499,0
ENST00000569489,0
ENST00000508549,3
ENST00000451685,0
ENST00000542508,0
ENST00000508545,0
ENST00000542506,3
ENST00000542505,0
ENST00000508546,5
ENST00000542503,1
ENST00000508540,0
ENST00000231021,0
ENST00000274542,5
ENST00000393200,0
ENST00000393203,1
ENST00000509638,0
ENST00000393205,0
ENST00000518058,0
ENST00000393207,1
ENST00000393208,4
ENST00000509635,2
ENST00000518055,5
ENST00000509631,0
ENST00000592509,1
ENST00000586454,3
ENST00000356433,1
ENST00000351193,7
ENST00000601355,3
ENST00000433207,4
ENST00000433206,6
ENST00000433205,2
ENST00000511921,0
ENST00000442919,3
ENST00000472726,30
ENST00000335040,0
ENST00000552775,12
ENST00000471262,0
ENST00000471261,3
ENST00000471267,0
ENST00000525984,0
ENST00000525985,0
ENST00000525981,5
ENST00000320912,3
ENST00000320913,0
ENST00000484798,7
ENST00000591633,0
ENST00000484794,0
ENST00000484793,0
ENST00000417180,0
ENST00000484790,3
ENST00000374166,6
ENST00000422724,7
ENST00000422725,1
ENST00000374162,7
ENST00000422723,0
ENST00000374160,1
ENST00000374161,2
ENST00000422728,2
ENST00000374169,1
ENST00000392558,2
ENST00000392557,11
ENST00000392556,2
ENST00000392554,6
ENST00000392552,1
ENST00000392551,1
ENST00000392550,1
ENST00000558922,0
ENST00000576309,2
ENST00000563286,1
ENST00000563289,0
ENST00000402589,24
ENST00000576307,2
ENST00000576305,0
ENST00000546577,1
ENST00000417189,4
ENST00000546571,4
ENST00000546579,0
ENST00000355973,2
ENST00000251241,11
ENST00000258991,4
ENST00000372017,2
ENST00000304449,3
ENST00000256737,2
ENST00000401576,2
ENST00000256733,0
ENST00000446166,1
ENST00000357927,2
ENST00000446165,2
ENST00000446160,0
ENST00000238081,2
ENST00000229307,2
ENST00000229304,0
ENST00000220420,2
ENST00000444987,3
ENST00000444984,0
ENST00000444985,0
ENST00000220429,7
ENST00000444983,8
ENST00000474378,1
ENST00000415300,1
ENST00000311028,9
ENST00000000412,3
ENST00000520857,2
ENST00000311027,17
ENST00000354473,1
ENST00000354470,5
ENST00000354476,4
ENST00000354474,7
ENST00000354475,3
ENST00000354479,0
ENST00000603491,0
ENST00000436700,1
ENST00000575659,5
ENST00000575658,2
ENST00000564772,1
ENST00000310991,0
ENST00000310992,0
ENST00000564778,5
ENST00000564779,7
ENST00000521182,12
ENST00000581862,0
ENST00000575655,0
ENST00000310998,4
ENST00000521186,0
ENST00000416588,0
ENST00000510758,0
ENST00000429932,1
ENST00000429930,1
ENST00000429936,17
ENST00000454911,0
ENST00000454913,9
ENST00000429938,2
ENST00000429939,0
ENST00000454919,5
ENST00000477889,4
ENST00000402580,5
ENST00000255040,0
ENST00000457077,1
ENST00000378611,2
ENST00000300900,0
ENST00000442139,5
ENST00000442138,2
ENST00000521728,5
ENST00000521725,0
ENST00000521726,5
ENST00000521727,18
ENST00000578305,7
ENST00000529539,2
ENST00000518809,12
ENST00000523888,3
ENST00000353126,1
ENST00000518805,10
ENST00000529530,7
ENST00000529533,1
ENST00000518801,12
ENST00000529534,0
ENST00000518802,3
ENST00000381898,11
ENST00000381899,6
ENST00000481687,10
ENST00000481685,0
ENST00000381890,5
ENST00000481689,23
ENST00000381897,2
ENST00000381894,1
ENST00000428826,16
ENST00000523767,6
ENST00000523764,1
ENST00000523762,1
ENST00000523761,5
ENST00000415428,6
ENST00000537017,0
ENST00000523768,5
ENST00000523769,2
ENST00000595950,3
ENST00000419318,7
ENST00000521253,2
ENST00000537011,1
ENST00000415425,0
ENST00000419312,1
ENST00000379405,1
ENST00000428721,4
ENST00000379403,2
ENST00000595956,0
ENST00000382862,3
ENST00000569023,7
ENST00000569021,2
ENST00000569020,5
ENST00000569026,0
ENST00000569025,0
ENST00000561610,4
ENST00000561611,1
ENST00000335585,0
ENST00000561615,4
ENST00000561616,1
ENST00000561617,6
ENST00000561618,8
ENST00000561619,3
ENST00000571067,1
ENST00000335589,4
ENST00000490162,0
ENST00000458112,9
ENST00000375706,7
ENST00000413744,4
ENST00000450347,14
ENST00000488300,0
ENST00000605739,1
ENST00000450349,3
ENST00000451435,0
ENST00000451436,1
ENST00000451437,3
ENST00000451430,7
ENST00000491415,2
ENST00000413740,2
ENST00000491418,0
ENST00000451438,0
ENST00000451439,0
ENST00000505395,1
ENST00000181796,20
ENST00000600990,3
ENST00000412097,8
ENST00000412096,10
ENST00000412095,9
ENST00000412094,7
ENST00000412092,0
ENST00000412091,2
ENST00000412090,1
ENST00000453495,3
ENST00000517910,1
ENST00000555150,0
ENST00000555152,2
ENST00000264649,19
ENST00000446937,0
ENST00000517919,0
ENST00000555158,1
ENST00000446930,8
ENST00000520277,0
ENST00000313059,3
ENST00000526849,0
ENST00000319033,2
ENST00000511544,0
ENST00000313050,9
ENST00000526846,3
ENST00000526840,0
ENST00000526841,0
ENST00000526842,18
ENST00000313056,4
ENST00000510496,1
ENST00000303660,1
ENST00000510492,3
ENST00000510493,6
ENST00000510490,5
ENST00000419809,0
ENST00000334232,1
ENST00000334231,4
ENST00000334239,0
ENST00000347950,0
ENST00000378262,0
ENST00000378268,4
ENST00000376460,3
ENST00000337523,7
ENST00000218316,0
ENST00000337526,6
ENST00000492141,1
ENST00000417318,0
ENST00000492145,2
ENST00000601720,0
ENST00000502620,0
ENST00000591578,15
ENST00000502624,0
ENST00000417314,5
ENST00000565617,1
ENST00000504273,2
ENST00000565611,7
ENST00000262483,3
ENST00000504278,0
ENST00000554681,2
ENST00000454147,0
ENST00000554686,2
ENST00000454145,1
ENST00000603380,10
ENST00000589106,1
ENST00000454149,0
ENST00000454148,0
ENST00000589102,6
ENST00000589101,1
ENST00000457488,3
ENST00000457483,11
ENST00000457482,11
ENST00000457480,2
ENST00000432802,1
ENST00000457484,1
ENST00000455439,0
ENST00000225328,6
ENST00000558845,1
ENST00000558844,2
ENST00000558847,2
ENST00000558846,0
ENST00000318348,4
ENST00000333188,8
ENST00000558843,5
ENST00000490647,0
ENST00000378840,6
ENST00000378843,0
ENST00000378842,2
ENST00000378845,2
ENST00000378844,1
ENST00000378847,2
ENST00000590229,0
ENST00000325438,13
ENST00000520441,3
ENST00000371027,4
ENST00000366815,3
ENST00000366814,2
ENST00000420055,2
ENST00000366810,1
ENST00000366813,4
ENST00000366812,1
ENST00000221930,2
ENST00000420059,0
ENST00000585902,0
ENST00000468623,2
ENST00000428600,4
ENST00000585904,4
ENST00000315048,2
ENST00000336693,11
ENST00000428609,0
ENST00000382902,3
ENST00000382905,4
ENST00000382907,2
ENST00000381978,1
ENST00000600896,0
ENST00000600897,2
ENST00000540606,10
ENST00000600892,0
ENST00000266395,0
ENST00000555244,1
ENST00000266397,2
ENST00000450695,0
ENST00000379239,3
ENST00000253719,2
ENST00000349339,0
ENST00000496132,0
ENST00000456164,3
ENST00000456163,0
ENST00000164227,2
ENST00000513567,0
ENST00000552218,21
ENST00000513564,0
ENST00000513561,0
ENST00000552212,18
ENST00000552217,9
ENST00000450693,1
ENST00000455213,4
ENST00000517393,1
ENST00000507709,0
ENST00000507703,1
ENST00000507706,1
ENST00000507704,10
ENST00000603232,0
ENST00000555976,4
ENST00000555975,1
ENST00000555970,7
ENST00000524986,12
ENST00000555978,0
ENST00000273450,2
ENST00000266971,8
ENST00000266970,5
ENST00000281815,55
ENST00000606039,0
ENST00000589913,5
ENST00000513025,1
ENST00000532351,3
ENST00000532350,0
ENST00000239587,0
ENST00000532357,0
ENST00000532356,15
ENST00000532359,15
ENST00000532358,4
ENST00000426067,0
ENST00000370458,0
ENST00000370459,1
ENST00000593016,3
ENST00000593015,1
ENST00000593014,7
ENST00000435586,5
ENST00000556441,2
ENST00000435585,0
ENST00000556447,0
ENST00000370457,1
ENST00000370454,1
ENST00000370455,8
ENST00000347132,3
ENST00000409593,4
ENST00000347136,2
ENST00000538988,0
ENST00000538986,1
ENST00000538982,8
ENST00000538980,22
ENST00000538981,2
ENST00000399363,0
ENST00000399362,1
ENST00000399365,1
ENST00000451678,1
ENST00000399367,17
ENST00000398090,0
ENST00000398092,7
ENST00000398093,4
ENST00000398097,0
ENST00000398099,1
ENST00000597599,2
ENST00000538992,3
ENST00000237353,1
ENST00000536582,4
ENST00000536586,4
ENST00000581713,0
ENST00000545517,1
ENST00000581710,6
ENST00000545511,0
ENST00000545510,2
ENST00000545513,1
ENST00000545512,4
ENST00000366992,3
ENST00000492933,9
ENST00000437569,1
ENST00000306562,5
ENST00000437564,3
ENST00000306560,2
ENST00000437561,5
ENST00000483530,11
ENST00000602721,0
ENST00000483539,2
ENST00000528914,10
ENST00000528915,0
ENST00000528916,0
ENST00000341653,1
ENST00000528910,7
ENST00000528911,3
ENST00000503708,3
ENST00000570682,0
ENST00000503706,2
ENST00000507423,2
ENST00000503705,1
ENST00000570689,0
ENST00000528919,7
ENST00000309279,5
ENST00000432059,9
ENST00000432058,8
ENST00000432054,0
ENST00000507420,3
ENST00000309276,4
ENST00000432052,7
ENST00000584294,2
ENST00000584297,0
ENST00000584296,0
ENST00000584291,1
ENST00000537455,0
ENST00000510562,0
ENST00000537456,3
ENST00000537452,1
ENST00000585881,1
ENST00000431597,1
ENST00000536328,5
ENST00000550502,1
ENST00000396278,3
ENST00000396279,8
ENST00000536324,0
ENST00000536325,0
ENST00000466889,1
ENST00000396275,1
ENST00000396272,3
ENST00000431598,1
ENST00000536323,1
ENST00000235349,0
ENST00000461359,8
ENST00000461354,1
ENST00000573791,4
ENST00000597817,1
ENST00000271688,10
ENST00000268533,7
ENST00000597810,4
ENST00000306385,3
ENST00000306384,1
ENST00000407633,1
ENST00000543716,3
ENST00000407635,0
ENST00000407637,2
ENST00000407639,5
ENST00000543711,2
ENST00000328020,2
ENST00000328024,4
ENST00000370888,1
ENST00000329378,2
ENST00000426496,7
ENST00000456339,3
ENST00000235347,0
ENST00000426499,4
ENST00000376851,0
ENST00000235345,2
ENST00000376854,1
ENST00000376855,0
ENST00000587518,11
ENST00000538086,1
ENST00000240079,3
ENST00000515123,0
ENST00000543718,5
ENST00000439348,1
ENST00000582137,19
ENST00000439340,0
ENST00000439342,0
ENST00000456331,0
ENST00000607531,0
ENST00000536761,9
ENST00000294635,0
ENST00000582135,2
ENST00000585352,4
ENST00000294638,0
ENST00000582437,3
ENST00000478060,1
ENST00000478061,5
ENST00000286955,2
ENST00000447511,0
ENST00000582438,1
ENST00000447515,1
ENST00000447516,0
ENST00000524118,2
ENST00000602573,5
ENST00000295321,3
ENST00000295326,2
ENST00000513738,0
ENST00000295324,4
ENST00000505480,0
ENST00000524114,3
ENST00000524115,0
ENST00000590370,9
ENST00000377105,0
ENST00000377104,3
ENST00000377107,4
ENST00000377106,0
ENST00000377101,0
ENST00000377100,1
ENST00000377103,1
ENST00000377102,3
ENST00000311591,0
ENST00000311597,8
ENST00000311595,3
ENST00000273861,1
ENST00000273860,4
ENST00000424036,0
ENST00000311599,0
ENST00000376271,1
ENST00000424032,7
ENST00000513731,4
ENST00000382911,3
ENST00000321961,0
ENST00000519595,0
ENST00000541982,1
ENST00000541986,4
ENST00000541987,1
ENST00000541984,7
ENST00000594562,0
ENST00000594563,0
ENST00000594566,1
ENST00000487947,10
ENST00000373738,5
ENST00000373736,0
ENST00000373737,5
ENST00000373734,2
ENST00000373730,4
ENST00000373731,9
ENST00000289429,1
ENST00000289422,11
ENST00000350459,3
ENST00000525646,2
ENST00000486010,0
ENST00000292672,0
ENST00000525643,56
ENST00000525642,0
ENST00000525641,0
ENST00000525640,4
ENST00000525648,2
ENST00000293981,3
ENST00000559240,0
ENST00000559241,1
ENST00000559244,16
ENST00000559246,0
ENST00000559247,0
ENST00000466823,0
ENST00000368629,2
ENST00000324464,4
ENST00000324460,1
ENST00000324461,3
ENST00000368620,5
ENST00000368621,5
ENST00000368622,3
ENST00000368623,5
ENST00000212015,2
ENST00000368625,4
ENST00000296805,7
ENST00000381700,0
ENST00000381707,16
ENST00000381708,1
ENST00000360439,5
ENST00000391553,2
ENST00000361745,12
ENST00000361746,0
ENST00000558578,0
ENST00000361740,24
ENST00000361741,3
ENST00000361742,0
ENST00000596102,1
ENST00000390687,27
ENST00000390680,1
ENST00000390683,2
ENST00000529430,6
ENST00000529432,5
ENST00000597035,2
ENST00000597034,0
ENST00000597037,2
ENST00000597036,6
ENST00000409758,1
ENST00000604255,0
ENST00000578853,0
ENST00000540214,11
ENST00000540211,0
ENST00000246041,6
ENST00000540212,2
ENST00000360299,2
ENST00000441172,0
ENST00000441173,2
ENST00000441174,5
ENST00000317336,22
ENST00000317338,2
ENST00000360290,3
ENST00000444416,0
ENST00000360295,2
ENST00000369577,4
ENST00000369576,0
ENST00000369575,4
ENST00000440888,0
ENST00000369571,6
ENST00000369570,1
ENST00000440886,1
ENST00000440884,5
ENST00000423513,7
ENST00000421525,4
ENST00000008180,45
ENST00000350941,5
ENST00000263071,2
ENST00000524932,18
ENST00000506598,0
ENST00000524931,3
ENST00000524934,2
ENST00000569437,3
ENST00000255992,6
ENST00000409754,3
ENST00000456537,0
ENST00000413433,2
ENST00000413437,1
ENST00000413434,2
ENST00000476899,7
ENST00000423355,5
ENST00000375190,4
ENST00000423351,11
ENST00000423353,4
ENST00000286544,2
ENST00000313525,2
ENST00000286548,0
ENST00000321147,11
ENST00000417989,0
ENST00000321143,3
ENST00000430908,1
ENST00000321149,5
ENST00000457632,0
ENST00000560866,0
ENST00000560867,8
ENST00000560860,2
ENST00000560861,5
ENST00000560862,1
ENST00000440228,6
ENST00000541165,3
ENST00000531877,3
ENST00000541167,20
ENST00000560869,8
ENST00000541162,2
ENST00000351017,19
ENST00000250018,2
ENST00000563987,15
ENST00000351018,4
ENST00000402163,0
ENST00000574807,4
ENST00000215939,0
ENST00000304430,7
ENST00000304437,1
ENST00000304434,7
ENST00000358533,3
ENST00000358531,7
ENST00000358537,8
ENST00000358536,6
ENST00000585445,5
ENST00000361619,3
ENST00000508622,2
ENST00000555145,0
ENST00000257749,0
ENST00000471387,6
ENST00000471389,8
ENST00000257745,4
ENST00000411839,2
ENST00000549415,1
ENST00000229402,0
ENST00000502283,2
ENST00000590472,4
ENST00000586125,0
ENST00000586124,1
ENST00000586127,0
ENST00000264866,7
ENST00000586121,3
ENST00000586120,8
ENST00000586123,4
ENST00000474237,1
ENST00000586129,0
ENST00000586128,7
ENST00000474231,8
ENST00000379283,8
ENST00000355661,2
ENST00000417112,0
ENST00000355665,1
ENST00000355666,15
ENST00000355667,9
ENST00000409752,3
ENST00000475729,3
ENST00000563360,0
ENST00000348108,4
ENST00000413247,0
ENST00000520137,2
ENST00000520135,6
ENST00000311967,8
ENST00000311966,4
ENST00000563369,11
ENST00000263707,0
ENST00000263702,2
ENST00000263708,3
ENST00000262074,12
ENST00000417846,1
ENST00000262077,2
ENST00000417843,2
ENST00000417841,2
ENST00000392859,1
ENST00000417849,4
ENST00000336273,3
ENST00000566856,5
ENST00000566855,0
ENST00000566854,1
ENST00000220584,16
ENST00000503510,1
ENST00000587655,1
ENST00000587656,7
ENST00000587657,0
ENST00000587652,11
ENST00000443148,8
ENST00000587658,0
ENST00000587659,0
ENST00000443140,7
