,EffectiveLength,Length,Name,NumReads,TPM,count,deviation,mean,std
31225,1495.991,1695,ENST00000511653,455.64196799999996,9.373199000000001,453,17.342117908466957,88.10376874113355,21.0410419987234
42862,6227.991,6427,ENST00000356884,1377.344079,6.80593,1692,17.339092941090843,790.1918507581046,52.01011104247305
77353,3032.991,3232,ENST00000353281,21.200157,0.21511,32,17.335337442681904,2.6858779011093996,1.6910038351324697
19575,905.9910000000001,1105,ENST00000328379,1043.0,35.428568,1195,17.33369306490331,725.3107131543746,27.096896494413915
62361,869.9910000000001,1069,ENST00000540988,101.0,3.5727269999999995,113,17.332212702422115,25.7,5.03686410378521
66739,1939.991,2139,ENST00000330079,1176.0,18.655234,1629,17.33015578988858,1112.5556250635996,29.800330775890895
44107,1989.991,2189,ENST00000419118,321.526732,4.97232,422,17.32338959753497,25.992369342875474,22.859708166667016
8837,2835.991,3035,ENST00000370473,813.0,8.822238,921,17.323281835711345,541.2308942035352,21.922468813823947
27648,5219.991,5419,ENST00000265342,41.0,0.24171700000000002,48,17.321062688038285,5.245537827698252,2.4683509864453903
80417,1891.991,2091,ENST00000332704,396.765609,6.453689,500,17.318828217102897,1145.8455891853503,37.29152925874956
9438,4012.991,4212,ENST00000369702,964.311699,7.39507,1069,17.30424695504933,642.3142727684149,24.65786164170984
14816,3168.991,3368,ENST00000354698,1140.0,11.070747,1396,17.301737985957754,873.8361295068696,30.179850770883437
84981,504.0,703,ENST00000587122,38.16667,2.330486,64,17.29757206444686,5.604815026790801,3.375918004887731
1712,2419.991,2619,ENST00000360314,8.0,0.101735,9,17.296533450277504,0.06870593375626646,0.5163632407568026
51088,469.001,668,ENST00000443684,10.935409,0.717554,11,17.29615782786934,0.08547297445344862,0.6310376636341712
9639,5978.991,6178,ENST00000393203,1210.0,6.228027,1476,17.294652490966858,929.935,31.574210599791723
54136,1824.991,2024,ENST00000294244,1065.0,17.958993,1508,17.284933791865004,981.53,30.458317419056492
32909,3736.991,3936,ENST00000296741,33.0,0.27176,37,17.282868057647253,3.507900778879453,1.9378785459338792
19838,3337.991,3537,ENST00000329020,18.653926000000002,0.17198,24,17.281458036343196,1.736257816674486,1.2883023027631404
46438,1427.991,1627,ENST00000522527,55.043721,1.186248,48,17.275987796921594,960.26682664164,52.805479916129414
30350,1394.991,1594,ENST00000340169,197.89879399999998,4.36581,258,17.27512965501445,28.33460030849365,13.294568797915876
22048,6699.991,6899,ENST00000376300,1241.0,5.700207,1385,17.268704491615,873.9598776056704,29.593425647098798
7156,3213.991,3413,ENST00000373484,89.386623,0.8558959999999999,72,17.26558726892497,566.86861775487,28.66213642472195
75865,1224.991,1424,ENST00000335765,544.8240099999999,13.687259,716,17.257405508572052,1566.6349146208993,49.29100809495229
39638,929.9910000000001,1129,ENST00000393019,119.0,3.9378699999999998,125,17.25527324714036,8.514781997407079,6.750702601704526
10346,376.005,575,ENST00000368771,8.0,0.654771,13,17.253001771600214,0.167021599842905,0.7438113419359395
49098,3638.991,3838,ENST00000328306,669.0,5.657678,797,17.248324543117455,454.54,19.85468206746207
64035,4049.991,4249,ENST00000416904,1077.0,8.183794,1293,17.24692670695314,838.34,26.361798117730892
49266,1251.991,1451,ENST00000247138,337.40837,8.29369,437,17.246856133483774,115.37108387176502,18.648553315395905
38065,384.005,583,ENST00000422266,32.748426,2.624502,43,17.24491858659003,3.042427650753201,2.3170635540325804
72436,2894.991,3094,ENST00000555997,793.597926,8.43619,1067,17.23889500322534,236.00930895432506,48.20440584446968
56803,8553.991,8753,ENST00000532993,2562.681154,9.219743,2907,17.23880803681637,1658.326228439649,72.43388109511972
22403,3806.991,4006,ENST00000272638,3344.716548,27.037747999999997,3716,17.2330902820776,2827.965,51.53080413694318
60996,6086.991,6286,ENST00000492622,1134.106694,5.733823,1465,17.230171070352892,415.787634414615,60.89390298571748
85361,2616.991,2816,ENST00000381480,184.560404,2.170348,249,17.229371858912756,1621.7400702278007,79.67441189782447
66572,1123.991,1323,ENST00000446727,29.226201,0.800208,48,17.22886888557915,1.038573884268387,2.7257405246747863
23649,1186.991,1386,ENST00000392290,79.148893,2.052062,65,17.227878635645187,515.1413128793703,26.128655907060402
12718,3357.991,3557,ENST00000366922,2934.756941,26.895874,5669,17.22757555007657,480.08064279630275,301.1984676613788
2930,2894.991,3094,ENST00000398341,1173.0,12.469351,1501,17.223592787793766,814.0645370190399,39.8834012998604
29069,961.9910000000001,1161,ENST00000345807,1270.0,40.628040999999996,1799,17.22172431762859,1158.4567774255506,37.193907576303104
803,1730.991,1930,ENST00000473997,1082.339653,19.242516000000002,1332,17.21892787395335,354.41293567938476,56.77397985965126
25660,1499.991,1699,ENST00000308683,1387.0,28.456463,1718,17.212877489174442,1145.265,33.27363483300253
52655,513.0,712,ENST00000532398,155.657616,9.337829,176,17.21226691043618,9.895044543336997,9.650382272189251
4680,440.00199999999995,639,ENST00000421988,86.0,6.015013,109,17.211997535891264,4.976304947765618,6.043673596589779
3271,1202.991,1402,ENST00000253413,1465.922507,37.500907,1731,17.208034834708016,2738.8446717237484,58.56826078076971
84104,383.005,582,ENST00000570012,41.573582,3.3404599999999998,41,17.205731972681498,0.7147502736340731,2.3413854051852643
16891,347.005,546,ENST00000504689,20.0,1.773728,25,17.194077782976155,1.9118493017724054,1.3427966878855901
2512,526.999,726,ENST00000447980,137.503722,8.029663000000001,118,17.190738403668067,10.988014644048107,6.224978988285823
22385,3970.991,4185,ENST00000442034,1522.024543,11.795485000000001,1674,17.189444379074132,684.6662945644157,57.554722748337745
85692,1565.991,1765,ENST00000541032,100.604304,1.977063,108,17.184782108788134,2.3229990702114716,6.149452478407993
49326,879.9910000000001,1079,ENST00000376327,2060.0,72.041404,2455,17.18475952411491,1717.42462521365,42.92031981892621
15204,2300.991,2500,ENST00000357955,0.000278,4e-06,25,17.181824098628606,717.3272856046798,40.294166767772865
34333,2043.991,2243,ENST00000258770,3024.587077,45.538655,3965,17.17621796257679,2380.2464822454976,92.26440425985119
77870,517.0,716,ENST00000225969,587.3993839999999,34.965187,763,17.171267570112093,1468.5246203756492,41.087509556002075
42802,4790.991,4990,ENST00000375746,3373.0,21.666264,4079,17.17065644404773,843.1769751771403,188.45074650273895
65850,2989.991,3189,ENST00000327680,400.686244,4.124085,463,17.170465182982,69.56293635495652,22.91359374671963
4277,1995.991,2195,ENST00000266087,118.429736,1.825977,164,17.16436325195683,1657.3825867204507,87.0048346564908
65761,343.005,542,ENST00000548045,3.696943,0.331692,2,17.154935813306256,0.00823044758535,0.11610475108101136
89495,2841.991,3041,ENST00000520753,806.904672,8.737608999999999,857,17.15264654452444,148.88826125132493,41.28294353355764
20648,3550.991,3750,ENST00000358912,1869.0,16.197679,2208,17.152253081847427,1542.09,38.8234709937172
56771,5640.991,5840,ENST00000264025,95.759888,0.522422,128,17.151512584510495,529.5395096894301,23.411317673058168
9282,3126.991,3326,ENST00000420578,379.695992,3.736822,473,17.149600130183767,30.35526673832731,25.81079033339126
17781,404.004,603,ENST00000496222,60.904139,4.639319,61,17.14892589526894,2.2596997816467272,3.4253049186339184
87064,4653.991,4853,ENST00000262815,149.16401399999998,0.986351,142,17.14348627209258,898.6644840931152,44.13714177406663
47408,2001.991,2201,ENST00000518805,337.0,5.180371,347,17.13663548799688,59.94246921009151,16.751102104667744
27883,2938.991,3138,ENST00000239938,1778.0,18.617723,2267,17.13581241947509,1605.43,38.60744876315968
849,2740.991,2940,ENST00000535650,430.0,4.827852,454,17.13541770759942,76.15198271671251,22.050703620473456
87314,6297.991,6497,ENST00000402377,136.589549,0.667434,161,17.133736896562226,37.53966761142748,7.20568625127797
84103,4138.991,4338,ENST00000343411,404.500827,3.0075849999999997,487,17.132191074520385,1015.9202497264101,30.872889954691168
46269,372.005,571,ENST00000519436,68.023385,5.6273349999999995,92,17.12801566581529,5.942928500056695,5.024345678974307
58495,3909.991,4109,ENST00000331173,1413.0,11.1214,1646,17.125508569470245,1108.51,31.385345306368706
29807,571.999,771,ENST00000507908,104.207302,5.606552,98,17.125358587719088,7.280011239497253,5.297406667184168
11284,2094.991,2294,ENST00000367926,444.66693899999996,6.531994,457,17.12279114200926,1020.4653515645853,32.90733075533303
75572,2451.991,2651,ENST00000284154,986.3533859999999,12.379603999999999,1265,17.122292715988323,2083.4852254374487,47.802314737509995
90859,2822.991,3022,ENST00000450554,1690.390969,18.427683,2416,17.120456253915552,3956.8196517894503,89.99874938712894
85681,1817.991,2017,ENST00000326044,418.244201,7.079967999999999,180,17.11607123989387,27.203839575938204,8.927057984423838
67976,4821.991,5021,ENST00000389629,1138.947627,7.268928999999999,1318,17.11342842693895,2056.19181289905,43.13523827505143
36227,3949.991,4149,ENST00000321407,823.0,6.412048,1013,17.11308723223742,579.585,25.3265231526161
39696,10260.991,10460,ENST00000275034,1413.0,4.237853,1619,17.112916531878614,1076.645,31.692727478082407
4325,1622.991,1822,ENST00000216117,1875.0,35.553165,2454,17.111946227733203,1695.345,44.334816735834146
62113,1005.9910000000001,1205,ENST00000523102,96.0,2.936772,131,17.10964282953209,1.5831063649213244,7.563974007201292
71772,2510.991,2710,ENST00000305386,1470.0,18.016285,1864,17.107969544435903,1272.41,34.57979034060212
47339,2202.991,2402,ENST00000297350,733.0,10.239632,888,17.105247259144807,517.83,21.640727806614997
69524,285.007,484,ENST00000457294,35.076726,3.787531,72,17.09462628143229,3.855300514548597,3.9863228574624228
65776,5579.991,5779,ENST00000360820,345.501335,1.905501,420,17.09258957384027,1088.6996809752998,39.122198429120765
38871,2801.991,3001,ENST00000373391,1454.259018,15.972323000000001,1820,17.090635018855355,580.57513936725,72.52070266934766
36648,1287.991,1487,ENST00000483369,94.778943,2.2646029999999997,121,17.09032598861921,6.350805320150751,6.708426437049617
89739,2953.991,3153,ENST00000293350,981.0,10.220047000000001,1451,17.09031933784944,616.0574040469202,48.854710052371956
90856,1392.991,1592,ENST00000591578,896.2497380000001,19.800395,1231,17.08656242304191,244.18529586829484,57.75384654323131
1568,3822.991,4022,ENST00000289431,0.0,0.0,3,17.077767749832844,401.5306187567352,23.33622430019497
91046,369.005,568,ENST00000415248,28.551396999999998,2.381157,35,17.077751227304404,1.1981558589376584,1.979291283211748
86849,5696.991,5896,ENST00000262811,1363.0,7.362806,1882,17.07332475667664,1257.98,36.54941312798333
53362,3769.991,3969,ENST00000263773,1956.1432989999998,15.968106,2178,17.070185427483704,1496.2059243004999,39.940636766709254
11890,1715.991,1915,ENST00000419367,230.0,4.124829,239,17.06881836351353,23.75730135077221,12.61028701959432
51362,1035.991,1235,ENST00000532956,243.52327999999997,7.233986,348,17.068670677777543,65.56964801593797,16.546710480024117
12419,1619.991,1819,ENST00000367093,329.637503,6.262058000000001,397,17.065992865423038,959.0415608221598,32.93342293379821
26494,1188.991,1388,ENST00000380742,387.467816,10.028829,382,17.064758359211726,25.53914968482033,20.888713617369127
25882,7985.991,8185,ENST00000296603,470.0,1.811182,555,17.05948118180113,269.94,16.709769597454052
36333,1523.991,1723,ENST00000466924,172.527446,3.4839260000000003,197,17.054736610910325,6.940671308909733,11.144078799170943
76082,1192.991,1392,ENST00000544695,341.59783500000003,8.811931,353,17.05272870380966,26.156862732196192,19.16661802018732
46885,2160.991,2360,ENST00000455950,2181.694532,31.069485999999998,2552,17.049060936544155,3764.4535343864018,71.11556107982133
2523,292.007,491,ENST00000442071,136.660031,14.402601999999998,156,17.048783785358566,8.346496644187237,8.66064730568154
79859,1628.991,1828,ENST00000310496,532.0,10.050463,766,17.04065361897227,410.8953023020401,20.838678236062663
57347,4456.991,4656,ENST00000497571,551.941695,3.8110489999999997,458,17.040145691916624,1061.7506795687796,35.431074973448276
33446,1982.991,2182,ENST00000344417,778.0,12.074021,1072,17.040078527456515,622.8541693981552,26.358201922493514
41623,1767.991,1967,ENST00000513355,48.040751,0.836224,50,17.039038285202093,0.9051475714925293,2.8813159291475343
92022,3375.991,3575,ENST00000269185,14.365919,0.130956,23,17.03876069411372,1.4236371311973002,1.2663105759949174
22245,10450.991,10650,ENST00000259253,3363.0,9.902901,3846,17.036573035051877,2161.668976205201,98.86560051304768
12898,3373.991,3573,ENST00000366812,1162.0,10.598765,1351,17.029739572413362,865.25,28.523630554331614
92397,928.9910000000001,1128,ENST00000318240,637.890995,21.131393,736,17.0288274614708,213.50461731235993,30.682992347525467
21587,1137.991,1337,ENST00000264254,358.852617,9.704439,412,17.02677801823026,948.4597806921852,31.50682883853936
7366,1626.991,1826,ENST00000373044,985.0,18.631344,1255,17.022317002868213,788.2724291786299,27.418568855387186
4704,4862.991,5062,ENST00000341184,3089.1989129999997,19.549491,4166,17.022290873943685,3252.8171221534008,53.64629735263331
89511,553.999,753,ENST00000599704,53.057145,2.947323,63,17.01520111113508,7.593086560811851,3.2563184576718744
70427,1143.991,1343,ENST00000422500,408.799979,10.997182,466,17.01240932337607,137.17922996721,19.328289355286707
73290,2835.991,3035,ENST00000555495,3349.506862,36.347043,4487,17.0119365869492,2399.2882029441,122.72040789627088
89506,1542.991,1742,ENST00000600687,35.0,0.698068,35,17.00296812047346,0.7483601909830206,2.0144506280508874
45767,3079.991,3279,ENST00000418721,48.59775,0.485579,39,16.99711176747744,2.1407952510983,2.1685569438584698
43282,1207.991,1407,ENST00000407693,873.0,22.240456,1024,16.991104253752745,109.85109134435186,53.801618482432914
5968,262.007,461,ENST00000490101,22.108947,2.5968560000000003,33,16.988160183345492,2.629059012334251,1.7877710511253713
76083,6669.991,6869,ENST00000321990,718.0,3.3127769999999996,780,16.98162903652684,434.435,20.349343355499215
17135,2466.991,2666,ENST00000260803,656.0,8.183316,773,16.9802000874666,233.39584808742012,31.77843306515992
3317,1637.991,1837,ENST00000608842,54.0,1.0145540000000002,60,16.975374287580006,7.780556161700246,3.0761880682952594
39721,483.001,682,ENST00000452402,21.0,1.338026,25,16.9711929459437,1.3743166177797006,1.392105048682927
22973,4165.991,4365,ENST00000321348,2285.97012,16.886719,2511,16.97043677302081,1574.9922520927,55.15519490902806
80350,5461.991,5661,ENST00000250894,1627.0,9.16705,2273,16.970259366719638,1302.2027776226,57.205797589707416
65880,7007.991,7207,ENST00000392876,1065.0,4.676803,1237,16.96409007172871,760.135,28.11026102689194
78653,4442.991,4642,ENST00000448504,471.57618099999996,3.2664009999999997,583,16.95867735802815,217.59635242128493,21.546706730978336
82922,2464.991,2664,ENST00000379661,283.219675,3.53591,393,16.956961056799578,925.883983782775,31.425677159828922
34186,835.9910000000001,1035,ENST00000223324,1989.0,73.21943399999999,2375,16.953761290129624,1705.91,39.46557867306649
12064,689.998,889,ENST00000433235,121.983127,5.440575,109,16.951794049859792,12.214600989792803,5.709448730059797
13143,526.999,726,ENST00000446915,321.0,18.745107,396,16.951339557298002,95.32945646304604,17.737273359467768
8228,2195.991,2395,ENST00000371281,1214.0,17.013012,1427,16.94842026398057,922.17,29.786256898106547
32912,1953.991,2153,ENST00000317596,851.3080699999999,13.407793,1000,16.941327606488706,595.3302090641699,23.886545395700704
47848,675.998,875,ENST00000518024,18.0,0.8194450000000001,18,16.937988587019078,1.025,1.0021851126413728
49522,1848.991,2048,ENST00000375058,1748.308678,29.098889,2209,16.93765003268366,700.8519558720546,89.0411622165858
71989,3910.991,4110,ENST00000555846,201.609848,1.586419,194,16.9336403461415,11.312619550305651,10.7884292281737
25534,3103.991,3303,ENST00000264670,277.632445,2.752598,311,16.931030381062797,1483.7664672589515,69.26728266760894
71993,716.998,916,ENST00000554715,31.936009000000002,1.370742,48,16.930833555142463,2.62047118086885,2.680289111066706
45336,585.998,785,ENST00000522915,146.007937,7.667839999999999,162,16.93047806879041,8.496539677416983,9.066693787315481
90570,1740.991,1940,ENST00000391746,101.0,1.7853279999999998,125,16.926869866580674,5.585848093428994,7.054709633133924
61907,1968.991,2168,ENST00000545746,496.0,7.752308,503,16.926107358152056,90.3845637788337,24.377455931853103
81904,641.998,841,ENST00000567483,107.781516,5.166583999999999,151,16.921241348997015,9.93563768794754,8.336525636779825
1971,7351.991,7551,ENST00000395340,746.9735730000001,3.126751,1151,16.916032191331684,135.4672073100485,60.0337467559528
68536,718.998,918,ENST00000560116,66.466813,2.84492,86,16.915510297328627,14.556343739999503,4.223559029802559
59537,2658.991,2858,ENST00000356257,185.97901299999998,2.152485,150,16.9146742751047,1.3388958606487291,8.788883647505596
39082,3278.991,3478,ENST00000304611,1285.0,12.06024,1748,16.90697336336402,1198.975,32.4732870987832
46081,1903.991,2103,ENST00000447182,1132.513948,18.305085000000002,1237,16.903589500879143,280.5234041672433,56.58422998162674
8459,1448.991,1648,ENST00000401042,345.893889,7.346328,383,16.903392401176326,21.086997393082086,21.410672722815807
76238,3521.991,3721,ENST00000378526,29.468465000000002,0.25749099999999997,35,16.89926968281497,662.2750157960602,37.118468878802624
27636,3148.991,3348,ENST00000378595,32.300036,0.315664,43,16.897609603393928,0.41282551720244387,2.5203076341782578
81516,1279.991,1479,ENST00000300005,68.310056,1.642369,56,16.89674949275598,5.175858960001298,3.007924160903739
84595,2301.991,2501,ENST00000166139,1490.345446,19.923994,2146,16.890503185285915,1475.955,39.66992532133126
90434,101.01799999999999,300,ENST00000396421,2.263881,0.689681,4,16.875968739683533,0.03594599856874769,0.23489341930990024
42099,2239.991,2439,ENST00000361778,573.0,7.872296,730,16.873257043261066,138.01621101406693,35.08414454116094
89224,2110.991,2310,ENST00000012049,793.0,11.560587,1094,16.87154683873869,628.978876658715,27.562447461755664
24252,1604.991,1804,ENST00000444053,988.5177150000001,18.954178,1355,16.870593218352326,359.9725069183501,58.979994372647774
43398,880.9910000000001,1080,ENST00000374050,1526.0,53.306018,1858,16.869484447143957,1205.11,38.70242757244048
38344,495.001,694,ENST00000425703,74.43524000000001,4.627707,100,16.865806792172563,3.8713397493498185,5.699618253380182
22104,1764.991,1964,ENST00000544261,312.0,5.440079,329,16.86412820619574,119.8435628534469,12.402445865521276
33417,4955.991,5155,ENST00000306177,92.472162,0.574214,98,16.858889458964082,475.00032920007993,22.362109326223987
35288,151.013,350,ENST00000417009,131.02201200000002,26.700682,155,16.85769303439671,626.6767486859902,27.979910876510406
45288,4029.991,4229,ENST00000305364,994.0,7.590586999999999,1225,16.85649947465372,744.3356723034049,28.515073869242315
44528,1062.991,1262,ENST00000371443,1038.0,30.051138,1734,16.844143888839987,1166.725,33.67787664031092
53985,2088.991,2288,ENST00000531323,410.819457,6.0521199999999995,537,16.84349371074735,88.04807916265533,26.654322941972623
25835,1726.991,1926,ENST00000336767,1445.352952,25.755912,1666,16.83632475857808,1115.5562483687004,32.693818842550506
55953,5847.991,6047,ENST00000358752,1122.0,5.904447,1383,16.82717372350232,838.385,32.365209330390556
14671,3523.991,3723,ENST00000389061,185.507229,1.620015,230,16.821951176768483,744.0045117668351,30.555582189341248
31967,3680.991,3880,ENST00000608478,99.639617,0.8330290000000001,123,16.819793849241506,5.319468472206568,6.996550170744232
48802,3209.991,3409,ENST00000543767,46.272745,0.44362299999999993,51,16.818932551255877,0.7315221269358048,2.988803107442786
19815,2759.991,2959,ENST00000326019,1426.981888,15.911234,1636,16.81277339262815,1053.9613731934503,34.6188349306935
22324,908.9910000000001,1108,ENST00000538982,207.71475900000002,7.032358,217,16.810139857326437,7.915696665784736,12.43798713804806
32687,2405.991,2605,ENST00000505863,90.0,1.151176,94,16.80700559035275,5.790733416245854,5.248363018001637
59914,293.007,492,ENST00000423273,68.253323,7.168669,73,16.800628708281696,5.586993274223631,4.012528810457303
70627,577.998,777,ENST00000555223,99.730024,5.309972,115,16.799503673919414,12.112197011358392,6.124454923532711
40806,1296.991,1496,ENST00000332797,1132.0,26.859789000000003,1277,16.798337628532682,808.77,27.873591444232652
59899,910.9910000000001,1110,ENST00000369592,608.803391,20.566299,687,16.7945296881003,325.8910372896051,21.50158232571748
11618,1915.991,2115,ENST00000476371,1285.0,20.639670000000002,1385,16.788562774218768,914.935,27.999120968344705
62889,2304.991,2504,ENST00000354454,3298.8167280000002,44.043521000000005,3389,16.783858906708087,1532.4739063422,110.61378101288692
51426,1629.991,1829,ENST00000533410,1945.360886,36.728913,2427,16.7837167324363,1005.479455154675,84.69640947276517
32627,2402.991,2602,ENST00000507152,387.0,4.9562349999999995,449,16.78328411181748,213.96129219821995,14.00433349253047
82208,1390.991,1603,ENST00000572628,289.424717,6.403308,352,16.779089670771576,139.36616534881995,12.6725489179296
55234,388.005,587,ENST00000422375,149.555298,11.861997,164,16.774924841645475,20.59901329278396,8.54853229215122
15022,1946.991,2146,ENST00000273590,1109.0,17.529142999999998,1429,16.771294058041,911.72,30.843177527615403
92276,925.9910000000001,1125,ENST00000282058,1692.0,56.23241899999999,1807,16.768560420304528,1175.0628947124003,37.68582928099222
54958,484.001,683,ENST00000362034,1462.567883,92.995746,1802,16.76792182276066,1226.2445482039498,34.33672090565951
77861,2565.991,2765,ENST00000300433,104.0,1.247301,130,16.763576611199852,29.360630248312997,6.003454518437861
23070,1721.991,1921,ENST00000342016,1252.0,22.375181,1409,16.763142657222193,888.0500746851354,31.077103856204417
13912,3141.991,3341,ENST00000306077,1371.0,13.428441000000001,1645,16.76080492623436,1088.265,33.21648348335507
77593,4153.991,4353,ENST00000322157,763.816858,5.658701000000001,863,16.76035766764821,2192.131183213849,79.30207753140095
90128,148.013,347,ENST00000595157,36.710198,7.6327039999999995,43,16.754514978319456,0.6837745533043927,2.525661023398965
22609,1981.991,2181,ENST00000534999,68.99967600000001,1.071367,80,16.752852826856632,4.130947254183846,4.528724362944911
62271,393.004,592,ENST00000442295,13.623204000000001,1.0667799999999998,18,16.75175626625141,0.3308273010199451,1.0547653880672143
76666,1343.991,1543,ENST00000348931,32.0,0.732735,34,16.741088931863867,1.0854168307464376,1.9660957123646927
80364,1213.991,1413,ENST00000262302,1354.093143,34.326238000000004,1977,16.741066683229086,1178.1911145894499,47.71553094706822
21224,229.01,428,ENST00000425160,21.0,2.8220110000000003,29,16.74088568717269,1.7055889833436506,1.6304042406531722
43271,2161.991,2361,ENST00000374378,2212.5245649999997,31.493962,2328,16.738257637487823,1439.4474745780506,53.08512658043354
65668,1939.991,2139,ENST00000228740,1012.9366,16.068510999999997,1090,16.736153816149848,1936.3333147085002,50.569164457117736
16548,2508.991,2708,ENST00000330540,474.331161,5.818026000000001,540,16.734783683788265,1210.2443414533996,40.050971325234116
29993,928.9910000000001,1128,ENST00000507943,301.41774300000003,9.985055000000001,343,16.7335460302235,113.56173997859253,13.711275518470785
84896,330.00699999999995,529,ENST00000252622,1551.0,144.637947,2178,16.729191194797032,1545.77,37.79202429084741
19939,113.015,312,ENST00000441084,9.698941,2.641068,6,16.723646357424176,0.044487399920138754,0.3561132825220269
88317,4305.991,4519,ENST00000314471,846.950234,6.0531,1091,16.720515635266505,579.6453321643849,30.582470002125913
83244,1633.991,1833,ENST00000486556,436.973375,8.229973,590,16.719308962067633,224.21915034378497,21.877749282945235
2102,1266.991,1466,ENST00000358393,339.0,8.234160000000001,533,16.716739166634117,249.245579832465,16.97426856631803
89599,1352.991,1552,ENST00000316273,53.754261,1.222675,57,16.71472088100542,1585.9317822419998,91.47216954005349
76964,2909.991,3109,ENST00000225916,1372.0,14.509603,1849,16.7140468351579,1276.545,34.24993394154216
86179,1538.991,1738,ENST00000393261,19.974564,0.399424,26,16.71364603292638,349.93053146631996,19.381200895852835
80545,1744.991,1944,ENST00000564543,7.03189,0.12401400000000001,13,16.70648496181158,0.09305133781975301,0.7725711717146677
17475,577.998,777,ENST00000482083,161.601341,8.604216000000001,164,16.700975354732915,10.038995537244267,9.218683411752027
16186,327.007,526,ENST00000492106,41.976168,3.9503839999999997,58,16.69995926228701,7.250341827298053,3.0389091000544117
35866,377.005,576,ENST00000605888,115.0,9.387372000000001,124,16.694247190313064,6.8369672648276545,7.018168079070788
43527,4774.991,4974,ENST00000417201,1017.0,6.5545279999999995,1126,16.69295322261367,683.4868645373201,26.508978343221774
66101,375.005,574,ENST00000440112,90.195136,7.401835,120,16.69061146042444,18.743183677350157,6.066693036545883
50190,7257.991,7457,ENST00000493442,786.0,3.332723,924,16.68614222963204,560.27,21.798327917526144
1849,2055.991,2255,ENST00000344018,2141.760261,32.058465999999996,2613,16.68240420004524,1668.4840953536507,56.61749309753494
13959,414.00300000000004,613,ENST00000453819,154.0,11.447476,178,16.679259506543435,49.309969934702,7.715572146042314
23525,12194.991000000002,12394,ENST00000312428,13.994442999999999,0.035316,17,16.676044988825065,0.9731745490319998,0.9610687343256678
1987,3208.991,3408,ENST00000607802,69.0,0.661719,97,16.673666211982855,21.382454855912016,4.535148070179308
90131,588.998,788,ENST00000570516,15.0,0.783737,25,16.672821983568838,0.45708753541482494,1.4720310988009322
51873,3152.991,3352,ENST00000300747,71.547172,0.698333,96,16.659325696154298,494.607854619625,23.927010125724426
15555,2921.991,3121,ENST00000295959,0.0,0.0,7,16.65914461172341,490.37697278975486,29.015713835006377
47109,2897.991,3097,ENST00000285407,1016.0,10.789212,1219,16.657817005454817,745.9440828850846,28.398434018095355
40036,2066.991,2266,ENST00000539449,64.767376,0.964297,79,16.65709056762549,9.21133999667685,4.18972687456977
20756,2086.991,2286,ENST00000263657,1140.0,16.810373000000002,1330,16.65663492106504,838.93,29.481945322518996
3673,3820.991,4020,ENST00000341976,175.0,1.409468,225,16.655709027395165,79.205,8.753455032157303
27242,10419.991,10619,ENST00000508376,986.705475,2.914159,1092,16.65365678829306,54.296641583784414,62.31084089265518
60248,895.9910000000001,1095,ENST00000368813,34.315421,1.178634,53,16.653479529676133,3.7340793129730008,2.9582959284416335
44391,568.999,768,ENST00000290079,938.839367,50.777664,1205,16.652144364515447,747.3657355529245,27.482001983015593
76447,1657.991,1857,ENST00000250156,669.0,12.417582000000001,909,16.649599865193714,484.9645387927048,25.468207322732656
37005,3010.991,3210,ENST00000568733,947.2092859999999,9.681208,1643,16.646161590750435,289.68534674290595,81.2989016043839
7383,675.998,875,ENST00000537711,512.230436,23.319157999999998,512,16.642583791543238,145.40571111160997,22.02748644562458
59718,2446.991,2646,ENST00000299238,1039.0,13.067011,1485,16.639591543944036,990.115,29.74141514790445
4605,3411.991,3611,ENST00000361906,250.969558,2.263634,272,16.6353654067837,691.485,25.21645841509073
60748,4589.991,4789,ENST00000438666,223.927901,1.501376,244,16.63386038520975,11.5522870756881,13.974369601598696
44134,2852.991,3052,ENST00000334270,957.0,10.322968,1059,16.630222971305916,654.325,24.333708615827547
78440,1519.991,1719,ENST00000582252,259.651571,5.257061,253,16.629322642641192,21.1440235404819,13.942598952586865
47217,1898.991,2098,ENST00000427660,1008.8216,16.34875,1042,16.622876154433882,603.2717095623353,26.393043319440302
40899,1726.991,1926,ENST00000367568,780.0,13.89945,1008,16.622298678931838,594.255,24.890961713039534
22261,362.005,561,ENST00000441670,67.0,5.695776,79,16.621348964067362,2.355522553198945,4.611206804724087
24513,3401.991,3601,ENST00000295641,155.931422,1.410566,196,16.620352713081047,629.354004626355,26.073694831114132
34602,2747.991,2947,ENST00000431504,180.0,2.015813,208,16.614428060415374,7.721487349385154,12.054493354952584
83964,699.998,899,ENST00000564085,75.836888,3.334085,92,16.613846062976144,9.175654473920199,4.985260198759958
16987,2650.991,2850,ENST00000264991,43.966419,0.510394,28,16.60972152176134,611.8165145104399,35.14908505513164
27092,5718.991,5918,ENST00000284049,1172.0,6.306686,1230,16.608490596939067,765.145,27.988997391832374
92895,2858.991,3058,ENST00000327305,129.241925,1.391181,187,16.6056645877387,37.64352839042899,8.994308587917216
60840,6947.991,7147,ENST00000379310,1345.0,5.957391,1480,16.605460020502953,914.7739538477903,34.03856595687916
42892,1600.991,1800,ENST00000423591,167.482412,3.219389,172,16.59887819839414,660.4445652126801,29.42635998497385
