,transcript_id,EffectiveLength,NumReads,Length,TPM,eq_param,mean,faulty,count,predict_diff,diff,new_std,new_mean,new_deviation
16898,ENST00000380007,1865.991,42.0,2065,0.69268,1.0,40.27,1,58,61.308504525,17.73,6,101,-8
12793,ENST00000466547,605.998,126.763247,805,6.437465,2.0,38.07369574,1,131,177.985727048,92.92630426,11,216,-8
6072,ENST00000539625,2110.991,3316.531981,2310,48.349378,3.3,1308.061478,1,3442,2658.3823289,2133.938522,67,3966,-8
3931,ENST00000392129,1746.991,3346.358167,1946,58.948784,3.4,979.4905209,1,3643,3022.35552817,2663.5094791,45,4001,-8
14416,ENST00000606343,3022.991,45.0,3222,0.458109,1.0,28.9,1,57,67.2386371592,28.1,5,96,-8
7458,ENST00000260731,4658.991,3001.0,4858,19.822899,1.0,2119.875,1,3227,1445.10702018,1107.125,47,3564,-8
7446,ENST00000367287,1459.991,2750.0,1659,57.966307,1.0,1897.505,1,2951,1372.90377253,1053.495,45,3270,-8
4939,ENST00000554924,290.007,269.0,489,28.545424,2.0,19.92102316,1,322,354.027521427,302.07897684,7,373,-8
13232,ENST00000288561,14243.991,175.559386,14443,0.379302,3.0,168.7937852,1,102,6.02780242697,-66.7937852,9,174,-8
3787,ENST00000319815,2182.991,421.324286,2382,5.939606,3.5,35.8675313,1,510,528.823363452,474.1324687,7,564,-8
1035,ENST00000581895,429.002,367.0,628,26.326877,2.5,1.104590074,1,486,493.370919253,484.895409926,1,494,-8
17576,ENST00000530927,1240.991,365.392263,1440,9.061161,1.5,296.7785459,1,219,190.188861043,-77.7785459,36,486,-8
11245,ENST00000439238,940.991,126.405432,1140,4.134028,3.5,22.80487966,1,145,202.590850965,122.19512034,11,225,-8
12992,ENST00000495852,694.998,87.565706,894,3.877425,3.0,14.03836616,1,97,163.790062665,82.96163384,10,177,-8
7409,ENST00000332549,1378.991,356.953747,1578,7.966061,2.4,40.36109382,1,380,444.98641985,339.63890618,14,485,-8
7407,ENST00000539542,9119.991,1337.166891,9319,4.512157,2.0,77.69245015,1,1210,1509.53794101,1132.30754985,48,1587,-8
14333,ENST00000367137,4797.991,26.0,4997,0.166766,1.0,16.315,1,36,43.3427688739,19.685,3,59,-8
17556,ENST00000424842,4092.991,0.706643,4292,0.005313,2.5,16.4317152,1,2,29.7724925902,-14.4317152,6,46,-8
12798,ENST00000452532,807.991,89.0,1007,3.38982,1.0,54.24,1,110,109.840869222,55.76,7,164,-8
14141,ENST00000422689,2030.991,311.729621,2230,4.723492,3.25,232.472294,1,324,200.375099704,91.527706,15,432,-8
6107,ENST00000434911,1956.991,1346.0,2156,21.166513,3.6,299.9201053,1,1385,1354.26560374,1085.0798947,34,1654,-8
13985,ENST00000531805,2771.991,95.848982,2971,1.064115,4.42857142857,22.3220628,1,98,160.768218195,75.6779372,12,183,-8
16922,ENST00000586150,372.005,0.0,571,0.0,3.5,34.20436624,1,5,48.0174876008,-29.20436624,10,82,-8
7241,ENST00000532378,1546.991,282.0,1746,5.609891,1.5,67.38854006,1,316,322.253616941,248.61145994,10,389,-8
4498,ENST00000358786,2620.991,226.0,2820,2.653603,1.5,29.19911117,1,278,287.497380554,248.80088883,5,316,-8
14617,ENST00000574002,2549.991,40.0,2749,0.482741,2.0,10.18326081,1,47,91.1935384712,36.81673919,7,101,-8
12516,ENST00000515588,592.998,116.0,792,6.020013,3.6,50.59371562,1,139,164.51763683,88.40628438,10,215,-8
7205,ENST00000423105,487.001,413.196833,686,26.110816,2.0,27.60993277,1,429,517.575522953,401.39006723,16,545,-8
17045,ENST00000301331,2158.991,0.0,2358,0.0,2.5,27.24738238,1,8,33.4919905332,-19.24738238,7,60,-8
17474,ENST00000498273,3649.991,15.0,3849,0.126471,1.0,28.17767985,1,16,27.5085198317,-12.17767985,5,55,-8
14005,ENST00000221399,1554.991,8.721015,1754,0.172597,2.5,60.8538346,1,11,14.6700780875,-49.8538346,8,75,-8
11185,ENST00000309285,5081.991,61.0,5281,0.369393,1.5,21.13546164,1,72,81.2959278049,50.86453836,4,102,-8
12521,ENST00000455323,396.004,82.140503,595,6.383376,2.0,32.80255617,1,107,131.992307006,74.19744383,8,164,-8
3950,ENST00000530660,3109.991,1390.0,3309,13.754624,2.5,159.1748814,1,1515,1536.015287,1355.8251186,23,1695,-8
17048,ENST00000301744,1631.991,59.0,1831,1.11257,1.0,51.74,1,70,71.5466267554,18.26,7,123,-8
11184,ENST00000263893,878.991,164.816638,1078,5.770452,2.6,33.1295303,1,175,230.772668534,141.8704697,12,263,-8
17463,ENST00000220849,1343.991,8097.970439,1543,185.426991,2.86666666667,7886.91901,1,8261,1619.70774707,374.08099,167,9506,-8
6738,ENST00000306434,2619.991,5550.509755,2819,65.196779,1.66666666667,4258.71134,1,6057,2309.55937022,1798.28866,66,6568,-8
17069,ENST00000395601,4964.991,9.0,5164,0.055785,1.5,22.34242405,1,10,19.4142416839,-12.34242405,4,41,-8
1987,ENST00000361789,941.991,155392.0,1141,5076.624863,1.0,119340.98,1,177731,61132.7237607,58390.02,347,180473,-8
17002,ENST00000409117,1331.991,27.789081,1531,0.642046,2.0,21.69046708,1,42,74.7138699046,20.30953292,7,96,-8
6346,ENST00000599538,1926.991,345.666715,2126,5.520405,7.52631578947,45.67877372,1,411,460.489605008,365.32122628,12,506,-8
4024,ENST00000560355,3909.991,367.0,4109,2.888573,1.5,40.06877794,1,425,433.63507616,384.93122206,6,473,-8
13007,ENST00000442940,453.002,9.427505,652,0.640456,2.66666666667,88.53799728,1,13,-2.68856060803,-75.53799728,10,85,-8
4487,ENST00000494338,848.991,408.684163,1048,14.81419,1.5,16.49503137,1,474,523.975828941,457.50496863,9,540,-8
13008,ENST00000569047,449.002,2.919419,648,0.200097,5.8,100.3462311,1,6,0.667899317277,-94.3462311,12,101,-8
17518,ENST00000250018,5125.991,8.0,5325,0.048029,1.5,18.52650941,1,9,20.7932174431,-9.52650941,4,39,-8
7302,ENST00000373585,2338.991,2766.0,2538,36.392903,1.0,1942.51,1,2975,1352.98159848,1032.49,43,3295,-8
10665,ENST00000542987,751.998,111.223335,951,4.551685,2.66666666667,15.71588434,1,132,186.919216564,116.28411566,9,202,-8
14647,ENST00000319286,3075.991,98.0,3275,0.980469,1.0,64.225,1,105,93.8292739715,40.775,7,158,-8
7297,ENST00000424345,2677.991,280.813031,2877,3.227017,1.66666666667,83.72121204,1,314,298.016124527,230.27878796,9,381,-8
6714,ENST00000537197,2181.991,199.548891,2381,2.814423,2.5,8.23599943,1,238,287.869509544,229.76400057,8,296,-8
3848,ENST00000403368,2618.991,808.592784,2818,9.501429,2.5,19.38237484,1,902,992.719925857,882.61762516,14,1012,-8
6132,ENST00000262850,1373.991,430.0,1573,9.63114,2.0,42.73992567,1,473,525.49337607,430.26007433,13,568,-8
10630,ENST00000383843,1247.991,128.753306,1447,3.174973,3.14285714286,15.8419686,1,151,207.964322575,135.1580314,10,223,-8
4714,ENST00000378164,4848.991,2140.0,5048,13.581741,1.66666666667,916.5204698,1,2333,1643.30615238,1416.4795302,31,2559,-8
16976,ENST00000440560,531.999,54.337944,731,3.143294,3.66666666667,25.44550742,1,58,119.386025718,32.55449258,12,144,-8
13182,ENST00000342645,2557.991,87.667021,2757,1.054703,2.0,11.03737589,1,86,146.556463649,74.96262411,10,157,-8
13379,ENST00000477374,969.991,232.987277,1169,7.391927,3.0,170.4928525,1,259,174.341032572,88.5071475,12,344,-8
4312,ENST00000361427,991.991,16881.0,1191,523.701237,1.5,12591.24791,1,18747,7091.8336671,6155.75209,118,19683,-8
14210,ENST00000410076,1487.991,2.663525,1687,0.055087,5.0,68.40625335,1,6,18.5701604152,-62.40625335,10,86,-8
5505,ENST00000534951,739.998,254.610296,939,10.588595,2.5,8.931734453,1,310,359.272999194,301.068265547,8,368,-8
13723,ENST00000445877,1353.991,163.079609,1553,3.706611,1.5,58.39176839,1,148,192.743287988,89.60823161,13,251,-8
15230,ENST00000436961,1439.991,64.0,1639,1.367771,2.6,14.14187458,1,64,128.391074435,49.85812542,11,142,-8
15647,ENST00000537498,1954.991,68.0,2154,1.070427,1.0,49.375,1,78,82.0712598655,28.625,7,131,-8
5726,ENST00000557189,479.001,123.411976,678,7.928923,2.66666666667,5.433807987,1,179,211.849856136,173.566192013,5,217,-8
8809,ENST00000537599,2311.991,226.207858,2511,3.011027,2.5,10.70168698,1,233,315.899875492,222.29831302,12,326,-8
3292,ENST00000324545,12201.991,6137.401724,12401,15.479142,1.5,1513.264735,1,6717,5730.43494816,5203.735265,67,7243,-8
3029,ENST00000591509,647.998,375.689819,847,17.84221,2.0,7.006998702,1,467,497.677474712,459.993001298,5,504,-8
9329,ENST00000259569,4376.991,1130.0,4576,7.945035,1.0,762.765,1,1181,600.65126262,418.235,25,1363,-8
16055,ENST00000322146,3133.991,45.525354,3333,0.447042,2.8,76.86827223,1,42,31.6211292666,-34.86827223,9,108,-8
9602,ENST00000370612,1759.991,197.0,1959,3.44468,3.33333333333,8.858536725,1,206,293.229660263,197.141463275,12,302,-8
3676,ENST00000528443,3485.991,484.286528,3685,4.275325,3.83333333333,6.695870044,1,573,626.115316829,566.304129956,8,632,-8
9597,ENST00000538954,1311.991,214.410894,1511,5.029318,2.25,20.56678915,1,225,296.850746689,204.43321085,13,317,-8
15671,ENST00000467448,2474.991,12.472908,2674,0.155091,2.5,45.9298132,1,14,26.8394944076,-31.9298132,8,72,-8
3715,ENST00000380939,6665.991,2085.75472,6865,9.62923,6.91304347826,39.10269333,1,2289,2490.09929532,2249.89730667,34,2529,-8
5706,ENST00000428154,1514.991,3588.919057,1714,72.903222,2.0,1916.395121,1,3825,2348.25589581,1908.604879,55,4264,-8
3119,ENST00000453840,1608.991,3447.243599,1808,65.93431,3.45454545455,659.3301337,1,3839,3462.41343679,3179.6698663,37,4121,-8
11477,ENST00000540947,2084.991,40.370657,2284,0.595874,4.5,6.885741262,1,80,116.719281987,73.114258738,6,123,-8
13570,ENST00000360672,1971.991,49.0,2171,0.764688,1.5,14.11091395,1,62,98.7506686603,47.88908605,7,112,-8
15676,ENST00000398612,2668.991,0.0,2868,0.0,2.5,36.23663164,1,5,20.3426731253,-31.23663164,7,56,-8
13563,ENST00000606434,3081.991,71.0,3281,0.708957,1.0,35.085,1,78,91.2670518971,42.915,6,126,-8
11832,ENST00000369536,1618.991,977.0,1818,18.57134,1.5,772.795,1,1013,427.73804223,240.205,24,1200,-8
15216,ENST00000340171,1684.991,59.0,1884,1.077575,1.5,38.52723177,1,74,88.0981934956,35.47276823,7,126,-8
3116,ENST00000339610,1250.991,790.943289,1450,19.457377,2.0,55.50400471,1,917,936.386719039,861.49599529,10,991,-8
13559,ENST00000569087,1510.991,151.0,1710,3.075447,1.0,102.325,1,166,129.576958691,63.675,9,231,-8
11580,ENST00000373695,3013.991,55.975701,3213,0.571545,1.5,5.4919534,1,68,107.523554238,62.5080466,6,113,-8
3039,ENST00000293618,6096.991,1470.0,6296,7.419845,7.06451612903,18.61831656,1,1666,1786.04605587,1647.38168344,18,1804,-8
11579,ENST00000391858,3359.991,73.260344,3559,0.671002,2.5,21.91925102,1,93,115.90339725,71.08074898,6,137,-8
3134,ENST00000585486,500.0,395.511736,699,24.343455,3.14285714286,11.02911919,1,496,522.569270117,484.97088081,5,533,-8
13455,ENST00000454422,604.998,105.558336,804,5.369468,3.6,40.91003209,1,117,162.190977676,76.08996791,11,203,-8
9357,ENST00000301819,4058.991,76.0,4258,0.57622,2.33333333333,1.566953625,1,94,132.955715256,92.433046375,5,134,-8
5730,ENST00000591372,2532.991,464.0,2732,5.637381,4.0,137.4519607,1,536,478.051740841,398.5480393,11,615,-8
14997,ENST00000329451,1884.991,4.750652,2084,0.07756,2.0,44.95807959,1,7,19.7886284454,-37.95807959,8,64,-8
11632,ENST00000525024,641.998,153.371382,841,7.351967,2.5,38.71141568,1,163,211.724496548,124.28858432,12,250,-8
3303,ENST00000528737,5989.991,1521.160324,6189,7.815232,3.71428571429,139.8678373,1,1688,1700.84347322,1548.1321627,20,1840,-8
9659,ENST00000326656,728.998,381.427849,928,16.101969,2.33333333333,148.5006011,1,393,364.585841045,244.4993989,16,513,-8
2439,ENST00000370321,843.991,27821.36745,1043,1014.457469,1.5,57440.17011,1,30440,-25465.2698032,-27000.17011,219,31974,-8
3662,ENST00000554894,357.005,156.541651,556,13.494236,3.5,4.793332209,1,236,255.397842155,231.206667791,3,260,-8
2490,ENST00000543772,1189.991,4925.64029,1389,127.3832,2.0,108.8469128,1,5520,5729.10304338,5411.1530872,45,5837,-8
11760,ENST00000607414,879.991,89.0,1079,3.112468,1.0,46.795,1,116,116.950583465,69.205,6,163,-8
15525,ENST00000517562,694.998,115.0,894,5.092221,1.5,93.24051276,1,134,104.851578548,40.75948724,9,198,-8
13607,ENST00000524219,367.005,65.575995,566,5.498771,2.0,11.64407353,1,76,134.442424803,64.35592647,9,146,-8
3213,ENST00000541970,3178.991,2546.759489,3378,24.654244,3.9,552.2974163,1,2868,2516.79718794,2315.7025837,28,3069,-8
15527,ENST00000423336,372.005,62.379278,571,5.160418,2.0,50.13918737,1,85,91.9738267192,34.86081263,8,142,-8
8245,ENST00000262360,4048.991,202.941712,4248,1.542473,2.5,10.61958279,1,211,275.359628134,200.38041721,10,285,-8
8940,ENST00000511653,1495.991,455.641968,1695,9.373199,3.22222222222,88.10376874,1,453,518.233136834,364.89623126,21,606,-8
3019,ENST00000368759,1233.991,2882.0,1433,71.874546,2.75,523.6226541,1,3207,2921.7927071,2683.3773459,30,3445,-8
11768,ENST00000272570,1401.991,69.753935,1601,1.531146,2.0,175.0089102,1,35,-31.2301207916,-140.0089102,14,143,-8
1558,ENST00000282356,12040.991,10304.56437,12240,26.336644,2.0,1678.824339,1,11879,10513.6897667,10200.175661,42,12192,-8
15270,ENST00000538597,649.998,60.756417,849,2.876557,2.5,12.57829921,1,62,130.768038811,49.42170079,11,143,-8
8925,ENST00000382151,2469.991,1302.917362,2669,16.23359,4.53333333333,62.15475,1,1138,1548.71711582,1075.84525,62,1610,-8
15560,ENST00000517484,3266.991,68.83805,3466,0.648446,3.1,32.58166386,1,72,104.993946306,39.41833614,9,137,-8
15564,ENST00000416601,1313.991,118.643756,1513,2.778725,1.5,142.367063,1,77,56.1063120911,-65.367063,16,198,-8
15253,ENST00000376378,547.999,0.0,747,0.0,2.5,41.95524668,1,2,31.5418369629,-39.95524668,9,73,-8
13715,ENST00000392192,1133.991,44.734184,1333,1.214012,1.5,7.697790138,1,59,106.573468716,51.302209862,7,114,-8
5163,ENST00000340623,3835.991,1286.496432,4035,10.321054,3.25,487.8631492,1,1396,1083.14295915,908.1368508,22,1571,-8
13452,ENST00000380600,2788.991,129.391554,2988,1.427749,2.4,58.49592565,1,133,149.072080286,74.50407435,10,207,-8
8871,ENST00000366557,4688.991,412.085981,4888,2.70459,2.83333333333,5.821250597,1,383,525.313098464,377.178749403,21,531,-8
12050,ENST00000472726,2305.991,1412.803229,2505,18.854592,8.7,899.6065583,1,1391,864.170745902,491.3934417,52,1763,-8
5565,ENST00000264156,3536.991,6434.0,3736,55.980936,1.0,4786.245,1,7128,2820.81020152,2341.755,65,7607,-8
15717,ENST00000533412,543.999,64.913147,743,3.672208,2.0,99.9387841,1,52,44.2897491429,-47.9387841,12,144,-8
13825,ENST00000304698,5619.991,34.0,5819,0.186181,1.0,15.26,1,39,47.3274930952,23.74,3,62,-8
15183,ENST00000536223,1428.991,102.116228,1628,2.199168,2.5,48.49009376,1,98,137.873705455,49.50990624,11,186,-8
3083,ENST00000555895,245.009,421.590279,444,52.954334,2.75,11.97464363,1,509,533.896127535,497.02535637,5,545,-8
15835,ENST00000257766,4863.991,75.172125,5063,0.475617,1.5,0.809545902,1,42,120.323817955,41.190454098,10,121,-8
5224,ENST00000392985,896.991,84.0,1096,2.881936,2.33333333333,11.49156516,1,143,156.29654211,131.50843484,3,167,-8
4367,ENST00000433898,304.007,1846.0,503,186.870532,2.5,352.2086023,1,1928,1797.23613859,1575.7913977,30,2149,-8
2471,ENST00000359446,8286.991,2715.171779,8486,10.083086,4.63636363636,359.1540704,1,3074,2885.41617064,2714.8459296,22,3244,-8
8619,ENST00000567671,436.002,1630.074235,635,115.056633,4.0,803.4922759,1,1615,1140.04936579,811.5077241,43,1943,-8
15928,ENST00000361781,3544.991,58.0,3744,0.503507,1.66666666667,38.91400855,1,64,73.2091727067,25.08599145,6,112,-8
15843,ENST00000355738,1472.991,60.665046,1672,1.267452,3.0,30.2846402,1,70,110.83624627,39.7153598,10,141,-8
13524,ENST00000557806,436.002,64.365163,635,4.54313,2.5,27.3275258,1,86,120.845430797,58.6724742,8,148,-8
5657,ENST00000587747,1698.991,280.787545,1898,5.086041,5.0,14.63348836,1,345,398.508108006,330.36651164,9,413,-8
4205,ENST00000488353,2269.991,380.438539,2469,5.157669,4.21428571429,49.8441204,1,467,471.100822662,417.1558796,7,520,-8
15138,ENST00000440966,882.991,138.261919,1082,4.818806,4.83333333333,50.26405982,1,128,198.668398655,77.73594018,17,248,-8
11933,ENST00000557134,481.001,212.371114,680,13.587601,2.6,93.80433397,1,220,224.360800876,126.19566603,13,318,-8
15912,ENST00000373696,2591.991,0.024299,2791,0.000288,2.0,30.2230466,1,1,23.43301314,-29.2230466,7,53,-8
15149,ENST00000248564,2855.991,57.0,3055,0.614202,1.0,39.125,1,67,72.4202743082,27.875,6,111,-8
9408,ENST00000250454,1121.991,1229.0,1321,33.70976,1.5,841.265,1,1294,652.623910135,452.735,28,1493,-8
15900,ENST00000515241,520.0,44.755555,719,2.648723,1.5,35.14303466,1,63,82.9248129437,27.85696534,7,118,-8
3249,ENST00000376016,3656.991,7934.999999,3856,66.775338,4.2,2137.50474,1,8802,7292.61107348,6664.49526,83,9430,-8
11903,ENST00000567897,512.0,84.897619,711,5.102916,2.0,13.46391568,1,100,154.652863325,86.53608432,9,168,-8
8529,ENST00000438830,697.998,64.289873,897,2.834532,5.0,5.319833283,1,118,160.042929547,112.680166717,6,165,-8
5648,ENST00000549970,618.998,1949.46674,818,96.921352,3.2,748.8956778,1,2063,1578.7892142,1314.1043222,37,2327,-8
4222,ENST00000401030,527.999,1454.0,727,84.746931,2.0,268.1985966,1,1572,1474.66305122,1303.8014034,24,1742,-8
8540,ENST00000532808,4038.991,3338.246188,4238,25.435397,2.0,2339.325941,1,3490,1633.14928079,1150.674059,61,3972,-8
13518,ENST00000511368,2482.991,0.0,2682,0.0,2.0,54.74188368,1,1,-0.463303072618,-53.74188368,7,54,-8
15883,ENST00000429785,2146.991,1486.815741,2346,21.311794,3.66666666667,1020.76927,1,1291,793.146078883,270.23073,72,1813,-8
5642,ENST00000368316,4235.991,571.206626,4435,4.149839,5.33333333333,10.66175032,1,612,730.353759604,601.33824968,17,741,-8
3699,ENST00000300291,4236.991,6093.414161,4436,44.258451,2.0,3125.101242,1,6807,4101.13612509,3681.898758,56,7226,-8
11957,ENST00000607448,1369.991,94.154849,1569,2.115038,3.5,54.82260159,1,128,129.791463035,73.17739841,7,184,-8
3243,ENST00000324817,7784.991,4515.0,7984,17.848128,2.0,1606.812834,1,5037,3745.47633635,3430.187166,43,5352,-8
2086,ENST00000584208,394.004,423.0,593,33.039409,1.5,4.759440797,1,525,545.068137705,520.240559203,3,549,-8
5663,ENST00000296577,3721.991,4261.284933,3921,35.233705,1.75,2961.593205,1,4688,2096.79905645,1726.406795,49,5058,-8
4246,ENST00000504245,2117.991,386.0,2317,5.608623,1.66666666667,56.4935777,1,453,453.479590397,396.5064223,7,509,-8
15730,ENST00000373173,1079.991,153.0,1279,4.359779,1.0,120.39,1,163,116.369552161,42.61,10,236,-8
13550,ENST00000557441,736.998,153.595317,936,6.41364,2.66666666667,64.51680018,1,156,186.987868582,91.48319982,13,251,-8
8721,ENST00000529814,1781.991,222.0,1981,3.833898,5.0,47.46652584,1,255,295.637387392,207.53347416,11,343,-8
5193,ENST00000397195,5297.991,5359.0,5497,31.12903,1.66666666667,3319.739412,1,5889,3029.29804804,2569.260588,64,6349,-8
4379,ENST00000467678,330.007,323.0,529,30.121249,4.9,27.06135688,1,406,430.696518618,378.93864312,7,457,-8
8397,ENST00000515539,669.998,377.0,869,17.316525,2.0,80.00760029,1,387,425.73014199,306.99239971,16,505,-8
15735,ENST00000474951,3147.991,84.238183,3347,0.823509,2.0,78.39714299,1,103,69.9415072381,24.60285701,6,148,-8
11492,ENST00000511158,563.999,80.942445,763,4.416629,1.5,15.33177483,1,100,144.459103536,84.66822517,8,159,-8
15995,ENST00000377791,347.005,39.0,546,3.458769,1.5,32.82677878,1,60,79.3016445575,27.17322122,7,112,-8
8715,ENST00000515037,1231.991,216.0,1431,5.395595,1.5,25.93122214,1,236,288.304222351,210.06877786,11,314,-8
8419,ENST00000443387,3126.991,3076.0,3326,30.272812,1.5,2167.741695,1,3260,1495.27266546,1092.258305,57,3663,-8
4188,ENST00000553861,468.001,131.0,667,8.614257,2.0,3.948728135,1,198,217.195539151,194.051271865,3,221,-8
15741,ENST00000409312,732.998,39.74977,932,1.668879,2.5,19.62079246,1,54,98.7903075066,34.37920754,8,118,-8
11571,ENST00000580059,1225.991,112.999999,1425,2.83651,4.6,21.30401333,1,137,194.675308015,115.69598667,11,215,-8
15746,ENST00000394323,2519.991,119.210885,2719,1.455828,1.5,98.2161624,1,133,92.5104396513,34.7838376,8,190,-8
13754,ENST00000453777,2113.991,5.625353,2313,0.081892,1.5,54.76707015,1,4,5.47458944588,-50.76707015,7,60,-8
15970,ENST00000379413,856.991,40.157533,1056,1.442062,3.33333333333,14.22789657,1,53,109.898989421,38.77210343,10,124,-8
15082,ENST00000414387,2074.991,42.443727,2274,0.629492,3.0,12.97483201,1,52,102.232170668,39.02516799,8,115,-8
9393,ENST00000488451,674.998,506.231266,874,23.080189,6.9,197.3630966,1,531,492.742174579,333.6369034,20,690,-8
15949,ENST00000542835,1537.991,53.642539,1737,1.073368,1.5,40.60818405,1,69,80.8101941703,28.39181595,7,121,-8
3279,ENST00000382100,8963.991,1667.0,9163,5.723046,2.0,233.7180009,1,1832,1744.56682072,1598.2819991,20,1978,-8
15189,ENST00000388761,794.998,52.0,994,2.012937,1.0,43.425,1,73,77.7528545011,29.575,6,121,-8
13491,ENST00000311381,700.998,111.42638,900,4.891749,2.0,191.0194834,1,86,5.64542825532,-105.0194834,15,196,-8
15188,ENST00000358430,4553.991,51.0,4753,0.344644,1.5,32.61,1,58,62.072953926,25.39,5,94,-8
5215,ENST00000463953,445.002,379.760062,644,26.262743,5.38461538462,10.06367263,1,450,520.302982952,439.93632737,11,530,-8
3691,ENST00000541220,2271.991,1627.49392,2471,22.044784,5.35714285714,58.42763857,1,1797,1942.11308962,1738.57236143,26,2000,-8
11438,ENST00000542052,1457.991,131.535204,1657,2.776389,2.25,20.00141294,1,140,199.175527106,119.99858706,11,219,-8
9291,ENST00000368838,1108.991,185.793644,1308,5.155799,2.0,12.8940763,1,205,270.317744125,192.1059237,11,283,-8
676,ENST00000300469,1264.991,2619.0,1464,63.714927,1.0,8.804045993,1,3113,3120.88128375,3104.19595401,2,3129,-8
14974,ENST00000575159,1152.991,89.0,1352,2.375512,1.0,61.415,1,100,100.476783788,38.585,8,161,-8
15406,ENST00000298351,5134.991,32.0,5334,0.19178,1.5,17.69217231,1,37,49.9943166913,19.30782769,4,67,-8
1780,ENST00000372919,1974.991,7792.0,2174,121.416277,2.6,246.4454729,1,8922,8998.40606089,8675.5545271,43,9244,-8
11663,ENST00000396048,2899.991,158.0,3099,1.676693,1.0,78.825,1,168,151.372877131,89.175,8,230,-8
11391,ENST00000423780,219.01,125.510797,418,17.636419,3.33333333333,30.36758759,1,141,190.023391137,110.63241241,10,220,-8
5793,ENST00000522491,577.998,127.077449,777,6.766044,2.8,7.662438236,1,185,214.857361477,177.337561764,5,222,-8
7992,ENST00000429742,248.009,144.0,447,17.868509,2.0,22.28873283,1,176,210.110934731,153.71126717,7,232,-8
5357,ENST00000413755,449.002,116.996669,648,8.018959,2.0,13.50201563,1,173,191.440138885,159.49798437,4,204,-8
3186,ENST00000481551,3893.991,731.0,4093,5.777175,2.0,53.74066656,1,843,854.353806638,789.25933344,9,908,-8
16327,ENST00000330828,1484.991,98.0,1684,2.030932,1.0,80.1,1,109,89.8793482859,28.9,8,169,-8
3589,ENST00000393220,10717.991,6508.0,10917,18.686466,2.5,145.0557744,1,6926,7568.473415,6780.9442256,99,7713,-8
5114,ENST00000575878,1333.991,724.552386,1533,16.71514,4.0,74.98979842,1,796,853.368074629,721.01020158,17,928,-8
9177,ENST00000427660,1898.991,1008.8216,2098,16.34875,1.5,603.2717096,1,1042,635.754626696,438.7282904,26,1239,-8
5432,ENST00000519331,527.999,199.0,727,11.598789,2.85714285714,22.11419771,1,260,283.536503685,237.88580229,6,305,-8
8152,ENST00000435514,1890.991,87.045421,2090,1.416608,2.0,7.966048099,1,123,154.025122823,115.033951901,5,161,-8
15296,ENST00000390672,1440.991,35.828841,1640,0.765182,1.66666666667,21.04722989,1,52,81.5536969804,30.95277011,7,102,-8
9004,ENST00000518805,2001.991,337.0,2201,5.180371,4.8,59.94246921,1,347,415.662124109,287.05753079,16,475,-8
14918,ENST00000369285,1835.991,21.523141,2035,0.360768,2.0,7.868622626,1,39,77.3586057077,31.131377374,6,85,-8
2100,ENST00000546839,1074.991,1206.76861,1274,34.547158,3.375,40.47682928,1,1424,1447.63173068,1383.52317072,8,1488,-8
8127,ENST00000545075,921.991,2653.0,1121,88.553094,1.0,1913.59018,1,2824,1226.55745001,910.40982,45,3140,-8
9108,ENST00000608478,3680.991,99.639617,3880,0.833029,4.33333333333,5.319468472,1,123,174.612735402,117.680531528,7,179,-8
2977,ENST00000573347,610.998,205.701499,810,10.36073,2.5,4.309612717,1,289,306.98869053,284.690387283,3,311,-8
16232,ENST00000263369,433.002,0.0,632,0.0,3.0,38.26205524,1,2,39.8117306738,-36.26205524,10,78,-8
5355,ENST00000474629,7715.991,7398.0,7915,29.506361,1.5,5495.345,1,8182,3237.70130823,2686.655,71,8733,-8
8089,ENST00000508344,1756.991,146.163004,1956,2.560124,5.53333333333,2.984970061,1,193,255.256356234,190.015029939,9,258,-8
9082,ENST00000567483,641.998,107.781516,841,5.166584,4.16666666667,9.935637688,1,151,200.021964445,141.064362312,8,209,-8
9036,ENST00000380742,1188.991,387.467816,1388,10.028829,4.76923076923,25.53914968,1,382,513.59499885,356.46085032,20,539,-8
13392,ENST00000527879,1264.991,125.0,1464,3.040995,1.0,70.26,1,137,133.021645639,66.74,9,203,-8
9730,ENST00000367108,2018.991,201.847004,2218,3.076671,2.6,15.81294079,1,208,284.819403012,192.18705921,12,300,-8
2430,ENST00000538750,2274.991,417.719922,2474,5.650652,2.0,0.883862633,1,519,548.417673123,518.116137367,4,549,-8
11722,ENST00000320394,2400.991,105.9432,2600,1.357925,2.44444444444,55.56392999,1,127,127.633838063,71.43607001,7,183,-8
3206,ENST00000377457,1519.991,1846.907649,1719,37.3936,8.7619047619,179.5164939,1,2112,2101.75313244,1932.4835061,23,2281,-8
15462,ENST00000517956,6544.991,25.592397,6744,0.120336,1.5,10.23999645,1,24,38.6658177867,13.76000355,3,48,-8
8105,ENST00000543500,1183.991,2066.0,1383,53.700095,1.0,1366.942178,1,2178,1100.26353035,811.057822,40,2467,-8
13634,ENST00000330173,2047.991,78.699995,2247,1.182605,2.5,19.32129889,1,83,135.162783342,63.67870111,9,154,-8
12154,ENST00000438358,937.991,171.238355,1137,5.618179,3.33333333333,56.19514959,1,177,220.066553242,120.80485041,13,276,-8
9020,ENST00000523102,1005.991,96.0,1205,2.936772,2.5,1.583106365,1,131,180.855921586,129.416893635,7,182,-8
