,EffectiveLength,Length,transcript_id,NumReads,TPM,count,deviation,faulty,mean,std
21871,6965.991,7165,ENST00000329516,7.057651,0.03118,54,4.248351938,1,584.2079405,124.8032056
7333,1325.991,1525,ENST00000296214,1037.870304,24.087717,1193,4.247429369,1,1019.209379,40.91665951
36561,11980.991,12180,ENST00000242365,122.497723,0.31465,140,4.247029921,1,36.32440933,24.41131628
90840,1821.991,2021,ENST00000325351,79,1.334363,121,4.245878573,1,65.19704761,13.14285169
83245,1677.991,1877,ENST00000345057,679.026625,12.453467,1044,4.243226153,1,898.539581,34.28061897
1443,3681.991,3881,ENST00000426788,436.61116,3.649263,626,4.241947963,1,402.9312954,52.58638402
24496,857.991,1057,ENST00000421791,4,0.143473,7,4.240840369,1,0.98926758,1.417344652
42967,1909.991,2109,ENST00000407474,2.720517,0.043834,4,4.239178679,1,46.68089598,10.06819934
72892,5134.991,5334,ENST00000298351,32,0.19178,37,4.239091616,1,17.69217231,4.554708753
87224,5545.991,5745,ENST00000358296,207.479138,1.1513,266,4.235984017,1,190.4626227,17.83230933
5761,442.002,641,ENST00000418286,3,0.208877,3,4.235808298,1,0.253301367,0.648447342
35452,2599.991,2799,ENST00000299667,553.556034,6.552135,650,4.234776942,1,477.4762791,40.73974221
20291,3858.991,4058,ENST00000394861,148.146082,1.181434,175,4.233218333,1,100.3852883,17.62600127
91670,1516.991,1716,ENST00000440960,102.914646,2.087792,146,4.232366558,1,47.97635969,23.16047983
76291,338.005,537,ENST00000592117,45,4.097151,49,4.229123608,1,26.29,5.369906889
26833,1887.991,2087,ENST00000502527,26,0.423805,33,4.227533438,1,5.857531147,6.420403114
23084,300.007,499,ENST00000606406,6,0.615478,6,4.225971394,1,1.239870083,1.126398992
71823,1387.991,1587,ENST00000395834,39.700534,0.880243,44,4.225461039,1,84.87211033,9.672816755
45557,3147.991,3347,ENST00000331569,55,0.537678,90,4.223012077,1,58.39,7.485178689
42348,1138.991,1338,ENST00000377529,22.129646,0.597926,30,4.220272205,1,13.059777,4.014011936
35390,4144.991,4344,ENST00000394170,269.759345,2.002839,338,4.219719462,1,145.8155194,45.54437383
89066,537.999,737,ENST00000446996,22,1.258444,30,4.218989551,1,10.31615231,4.665536013
75492,1751.991,1951,ENST00000540524,88.487806,1.554335,173,4.212596884,1,66.71973869,25.22915537
46005,483.001,682,ENST00000607326,18,1.146879,19,4.212458618,1,7.015,2.845131807
81678,173.012,372,ENST00000565266,25,4.446896,32,4.210520063,1,15.245,3.979318409
1478,1843.991,2043,ENST00000279028,84,1.401889,111,4.21045412,1,73.06,9.010904505
21048,2368.991,2568,ENST00000452063,227.191362,2.951355,166,4.208342833,1,475.5570915,73.55795472
10430,692.998,892,ENST00000368699,4.738633,0.210433,5,4.204203055,1,35.5328072,7.262448268
68058,1037.991,1237,ENST00000397204,0,0,10,4.204153775,1,58.39778631,11.51189726
45095,3288.991,3488,ENST00000521356,8,0.074855,8,4.201746607,1,1.501002159,1.546737214
84490,567.999,767,ENST00000555810,33.855713,1.834329,36,4.201345248,1,5.776211402,7.193835978
41790,528.999,728,ENST00000380376,20.703464,1.204428,18,4.200560678,1,3.907029567,3.355021273
25647,7600.991,7800,ENST00000284274,983.245087,3.980931,1142,4.200407514,1,1294.969748,36.41783506
77373,2797.991,2997,ENST00000315005,11.962424,0.131573,22,4.197119441,1,67.09426292,10.74409808
10719,4299.991,4499,ENST00000368320,193.18999,1.382643,244,4.197104957,1,166.0228925,18.57878426
67466,2428.991,2628,ENST00000397954,90.248447,1.143423,77,4.196740322,1,7.302069284,16.60763482
66604,1017.991,1217,ENST00000202967,89.97462,2.720002,112,4.196571909,1,76.15,8.542686931
30572,437.002,636,ENST00000273860,256.377649,18.054668,251,4.196226567,1,361.0089494,26.21616054
19468,447.002,646,ENST00000429035,13.900823,0.957026,21,4.193870466,1,5.718854366,3.64368565
67055,1855.991,2055,ENST00000535886,192.42261,3.190607,268,4.193584104,1,173.8072289,22.46116181
12958,2732.991,2932,ENST00000284523,21,0.236469,28,4.193396794,1,12.04839596,3.803981552
60392,429.002,628,ENST00000368551,69.728394,5.001991,82,4.191477595,1,179.3075678,23.21557628
46465,2093.991,2293,ENST00000354724,92,1.352092,113,4.191028924,1,48.61920396,15.36157283
78038,4610.991,4810,ENST00000565472,46,0.307013,52,4.188681882,1,29.87,5.283284963
61489,874.991,1074,ENST00000606448,76,2.673026,84,4.187718895,1,52.865,7.434835237
33361,378.005,577,ENST00000455076,19.115043,1.55622,27,4.186669274,1,8.062908741,4.523187771
7909,449.002,648,ENST00000469835,17.424244,1.194259,30,4.186661976,1,3.00092265,6.448831433
50551,2260.991,2473,ENST00000371064,275.783892,3.753731,316,4.185356933,1,221.4438691,22.5921307
84213,550.999,750,ENST00000598933,55,3.071883,64,4.181938482,1,39.975,5.744943429
30661,5362.991,5562,ENST00000257287,263,1.509182,299,4.181363912,1,236.095,15.04413424
91203,3210.991,3410,ENST00000598312,383.960677,3.67994,440,4.179590837,1,91.40223599,83.40475842
46980,3547.991,3747,ENST00000251809,305.099257,2.646377,360,4.178803013,1,516.2580163,37.39300843
18793,3308.991,3508,ENST00000570130,147.50812,1.371871,174,4.178605334,1,126.7142274,11.31616145
17553,1096.991,1296,ENST00000408960,9,0.252483,10,4.178250532,1,2.955,1.686112392
24221,1278.991,1478,ENST00000413554,2.272801,0.054687,1,4.177497228,1,0.043448319,0.228977215
26336,1629.991,1829,ENST00000274327,23.749801,0.448402,28,4.175123525,1,6.571620851,5.132394052
8309,2016.991,2216,ENST00000395561,91.466846,1.395574,80,4.174116381,1,16.97048277,15.10008621
12254,4165.991,4365,ENST00000367210,2661.354784,19.659728,2796,4.173471507,1,2458.72684,80.81357676
26361,4186.991,4386,ENST00000506030,228.452361,1.679139,114,4.173373666,1,18.40280536,22.90645465
13328,2367.991,2567,ENST00000366541,225.865174,2.935366,244,4.170221392,1,375.8581735,31.6189864
54779,3804.991,4004,ENST00000393955,88.647529,0.716978,120,4.169844807,1,5.680060228,27.41587399
15089,654.998,854,ENST00000434765,28.284565,1.328931,30,4.169727274,1,10.36999734,4.707742586
26740,1834.991,2050,ENST00000255192,17,0.285107,19,4.168937048,1,6.798645811,2.926730255
49336,561.999,761,ENST00000472598,3.062572,0.167704,5,4.16807524,1,0.464836053,1.088071516
47428,6544.991,6744,ENST00000517956,25.592397,0.120336,24,4.167773606,1,10.23999645,3.301523752
66067,2328.991,2528,ENST00000388962,36.987184,0.488738,34,4.165359842,1,137.2052401,24.77702865
26326,1386.991,1586,ENST00000508421,117.246514,2.601474,147,4.164914004,1,40.48839286,25.57354295
50714,3538.991,3738,ENST00000305963,749.223133,6.515155,818,4.16428947,1,498.738635,76.6664679
38366,2344.991,2544,ENST00000375654,20.177994,0.264807,16,4.163608921,1,91.71634106,18.18526727
27621,3256.991,3456,ENST00000378693,19,0.179527,29,4.163091092,1,13.08,3.824081589
78054,1656.991,1856,ENST00000325214,78.948354,1.466277,83,4.161910117,1,220.8760685,33.12807451
49935,1951.991,2151,ENST00000332921,57,0.898649,68,4.160261599,1,35.79180527,7.74186766
47138,998.991,1198,ENST00000520337,7,0.21564,7,4.158129932,1,0.855,1.477827798
86719,3952.991,4152,ENST00000159087,77,0.599457,121,4.157482568,1,82.145,9.345799859
51997,2126.991,2326,ENST00000299397,8.093332,0.117099,89,4.157027984,1,9.537402148,19.11524246
74651,1621.991,1821,ENST00000391428,86,1.631711,100,4.155675616,1,65.63,8.270616664
7302,1638.991,1838,ENST00000373137,64,1.201701,75,4.151346155,1,46.03839218,6.976437699
12666,3731.991,3931,ENST00000259154,242.502364,1.999717,282,4.149232072,1,354.7811136,17.54086355
68398,4897.991,5097,ENST00000399334,264.524258,1.662037,252,4.149185819,1,92.15790577,38.52372519
75495,2729.991,2929,ENST00000580095,366.266613,4.128851,347,4.147792659,1,131.1322123,52.04401604
79825,2082.991,2282,ENST00000330655,0,0,1,4.1460641,1,18.28073091,4.167984502
86231,4633.991,4833,ENST00000251472,1.228581,0.008159,1,4.144796723,1,20.39194856,4.678624757
87317,327.007,526,ENST00000531570,16.781085,1.579271,20,4.144696182,1,5.13983303,3.585345298
50022,3062.991,3262,ENST00000372927,412.435991,4.143849,392,4.142842027,1,254.4400579,33.20424512
63546,1481.991,1681,ENST00000309739,27.754572,0.576344,37,4.141828525,1,70.29202384,8.038001488
48912,6055.991,6255,ENST00000378930,485.399005,2.466645,569,4.140726205,1,134.5431699,104.9228586
13169,646.998,846,ENST00000549744,21,0.998871,24,4.139807008,1,11.1,3.11608729
57819,244.009,443,ENST00000604912,139.560538,17.601488,108,4.139605344,1,29.95193657,18.85398654
4690,3297.991,3497,ENST00000331163,0,0,1,4.137263175,1,22.2125107,5.127184278
10892,5588.991,5788,ENST00000361409,154.154666,0.848821,194,4.134465947,1,60.87764319,32.19819888
23672,2740.991,2940,ENST00000359878,71.344564,0.801026,92,4.133350851,1,273.4253189,43.8930363
52945,1679.991,1879,ENST00000528989,8.12455,0.148828,4,4.132058401,1,0.295911666,0.896426908
51310,907.991,1107,ENST00000369484,917.933076,31.111622,1212,4.131654898,1,1078.683625,32.26706437
70858,460.001,659,ENST00000537235,25.279467,1.691229,40,4.130603799,1,11.28771281,6.951111409
85940,2752.991,2952,ENST00000588787,78.234011,0.874548,102,4.12902175,1,193.8981465,22.25663899
25454,3010.991,3210,ENST00000334602,8.898654,0.090951,5,4.128748311,1,0.142279788,1.176560024
37154,3051.991,3251,ENST00000275418,268.023386,2.702605,252,4.127873627,1,427.8610742,42.60330865
68534,2478.991,2678,ENST00000396335,14.830257,0.184106,19,4.126705292,1,161.0494981,34.42201176
68018,2766.991,2966,ENST00000342159,0,0,1,4.125139131,1,0.022297387,0.237010821
85184,1438.991,1638,ENST00000381781,13,0.278022,17,4.124076419,1,6.51,2.543599811
59398,1723.991,1923,ENST00000371270,22.633446,0.404026,26,4.123881818,1,6.784731717,4.65950993
37250,3664.991,3864,ENST00000380409,245.383306,2.060465,155,4.123482041,1,311.4247445,37.93510994
57278,4005.991,4205,ENST00000381496,9.225071,0.070868,15,4.123140104,1,4.182582147,2.623587261
38431,5260.991,5460,ENST00000435363,39.390021,0.230416,172,4.121371338,1,91.13833106,19.62008815
91730,838.991,1038,ENST00000591269,25.632644,0.94022,27,4.119799661,1,8.924260086,4.387528861
84945,2292.991,2492,ENST00000447365,13.888496,0.1864,21,4.119060082,1,4.589194733,3.98411408
12566,3772.991,3972,ENST00000261464,725.696311,5.919189,1150,4.11884255,1,696.9026734,110.0059837
14354,1164.991,1364,ENST00000425564,12,0.316995,12,4.118357874,1,1.348543578,2.586335804
58965,2160.991,2360,ENST00000412307,44.288283,0.630709,57,4.118048578,1,31.40125245,6.216232535
41060,6157.991,6357,ENST00000443427,47.868117,0.239222,51,4.117955647,1,6.452179191,10.81794575
33831,1457.991,1657,ENST00000222726,11,0.232183,13,4.11679245,1,4.25,2.125441131
6547,990.991,1190,ENST00000471849,26.160087,0.812386,32,4.114394114,1,6.989435228,6.078796556
38377,411.003,610,ENST00000375635,400.336142,29.975905,502,4.113178826,1,370.8612594,31.88257699
44435,817.991,1017,ENST00000494426,2,0.075244,5,4.113043581,1,0.945,0.985887925
2035,2295.991,2495,ENST00000217185,3.289222,0.044088,2,4.112055548,1,21.52723754,4.748777664
86875,301.007,500,ENST00000600972,196.696769,20.110059,252,4.111030489,1,156.7863612,23.16052849
48582,1529.991,1729,ENST00000413894,4.911806,0.098797,3,4.110047382,1,0.21818876,0.676831915
15025,1660.991,1860,ENST00000458307,44,0.815227,54,4.109511395,1,15.69642682,9.320712247
2288,846.991,1046,ENST00000419694,5,0.18167,8,4.108254797,1,2.095,1.437349992
82195,1331.991,1531,ENST00000541260,22.641523,0.523115,18,4.108197302,1,1.880615634,3.92371232
39145,3232.991,3432,ENST00000318149,67.373171,0.641321,210,4.106878703,1,46.29750702,39.86056195
61554,292.007,491,ENST00000400163,1,0.10539,1,4.105851237,1,0.057827551,0.229470674
58883,1334.991,1534,ENST00000372955,12.21427,0.281567,25,4.103057307,1,79.65804518,13.32129704
31019,534.999,734,ENST00000602782,43.705795,2.514078,51,4.102505162,1,15.61657161,8.62483458
12490,11244.991,11444,ENST00000367033,31,0.084839,35,4.100299701,1,18.11,4.11921109
1589,1637.991,1837,ENST00000303004,68,1.277587,101,4.098926254,1,69.54,7.67518078
25326,376.005,575,ENST00000426941,15.784861,1.291934,26,4.098277652,1,72.20181879,11.2734721
46698,694.998,894,ENST00000517562,115,5.092221,134,4.09751642,1,93.24051276,9.94736398
42421,2168.991,2368,ENST00000594172,91,1.29115,127,4.096182338,1,89.81149635,9.078820369
38846,372.005,571,ENST00000423336,62.379278,5.160418,85,4.095874448,1,50.13918737,8.511201473
21927,571.999,771,ENST00000449344,2.699141,0.145219,12,4.095465202,1,2.521506462,2.314387517
84461,2067.991,2267,ENST00000443381,33.11233,0.492759,59,4.095310789,1,18.46981529,9.896729893
86359,1100.991,1300,ENST00000587086,13,0.363373,25,4.094549086,1,3.905694303,5.151801885
54109,549.999,749,ENST00000255688,519.517991,29.069092,611,4.093955123,1,455.3603982,38.01692914
77274,641.998,841,ENST00000590253,352.980786,16.920386,466,4.093484893,1,345.9548074,29.32591563
31461,1487.991,1687,ENST00000513393,27,0.558414,32,4.091774674,1,15.70202155,3.983107515
53689,252.009,451,ENST00000534688,3.419821,0.41762,5,4.090044586,1,1.004170671,0.976964736
35733,1802.991,2002,ENST00000249377,5,0.085343,5,4.089107802,1,0.96497025,0.986775097
3983,2638.991,2838,ENST00000415447,331.359604,3.864157,313,4.088712509,1,44.16613981,65.75024769
89575,1636.991,1836,ENST00000270235,4.326861,0.081343,7,4.085137481,1,1.400269448,1.37075694
91644,1328.991,1528,ENST00000269159,157,3.635555,207,4.083203707,1,154.6975339,12.80917383
24300,2538.991,2738,ENST00000417849,19,0.230296,9,4.081645419,1,0.659536753,2.043407105
59239,1077.991,1277,ENST00000400215,0,0,1,4.079336789,1,90.79142497,22.01128017
20560,2327.991,2527,ENST00000420918,304.147126,4.020643,342,4.077758987,1,424.760492,20.29558203
39533,2095.991,2295,ENST00000398580,14,0.205557,15,4.076865983,1,5.296694666,2.380089356
33748,782.998,982,ENST00000432190,18.184273,0.714707,21,4.076656568,1,5.546317493,3.790773701
15444,1891.991,2091,ENST00000482349,453.527238,7.37696,534,4.074864143,1,394.7966086,34.16148038
67943,3139.991,3339,ENST00000249749,24,0.235221,32,4.073212047,1,16,3.928103868
69801,6037.991,6237,ENST00000558480,144.957435,0.738824,174,4.072876654,1,239.4662585,16.07371498
36280,1067.991,1267,ENST00000605007,31,0.893279,32,4.072741742,1,15.415,4.072195354
3411,1885.991,2085,ENST00000432883,221.707646,3.617713,343,4.072554488,1,114.8149953,56.02994518
45309,375.005,574,ENST00000518328,0,0,7,4.072262397,1,0.354773549,1.631826686
74666,1477.991,1677,ENST00000321535,11,0.229041,13,4.068116666,1,4.125,2.181599184
75219,2724.991,2924,ENST00000395962,566.185774,6.394211,713,4.067733311,1,1123.993623,101.0375046
58764,1780.991,1980,ENST00000373255,39,0.673901,42,4.0671108,1,21.68659217,4.994554816
50407,2031.991,2231,ENST00000310164,7,0.106015,10,4.066377738,1,3.035,1.712826611
56636,371.005,570,ENST00000533137,8.723933,0.723645,10,4.065456986,1,1.187337468,2.167692971
48525,1940.991,2140,ENST00000381077,693.666047,10.998159,729,4.064452072,1,851.1342663,30.04938036
36217,1047.991,1247,ENST00000457830,1,0.029365,1,4.062922741,1,0.046698917,0.234634312
66519,1219.991,1419,ENST00000542304,176.776802,4.45925,210,4.062829287,1,97.29536276,27.74043143
6961,1712.991,1912,ENST00000294409,108.487118,1.94902,127,4.062740881,1,50.0340436,18.94434291
65481,5199.991,5399,ENST00000529983,115.552393,0.683863,170,4.061655086,1,80.35172282,22.07185871
77587,3266.991,3466,ENST00000517484,68.83805,0.648446,72,4.061244261,1,32.58166386,9.705975216
20120,634.998,834,ENST00000409566,250.807004,12.155146,300,4.060881543,1,230.5861619,17.09329302
74840,1762.991,1962,ENST00000396568,281,4.905116,418,4.060471698,1,327.4812973,22.29265696
84939,1802.991,2002,ENST00000314531,97,1.65566,110,4.05942231,1,74.72,8.690891784
59284,1313.991,1513,ENST00000416601,118.643756,2.778725,77,4.059414046,1,142.367063,16.1025858
26821,1389.991,1589,ENST00000607625,18,0.398523,18,4.057771923,1,6.825,2.753974401
40462,384.005,583,ENST00000444229,8,0.64113,8,4.057355974,1,2.13,1.44675499
74077,352.005,551,ENST00000429431,184,16.086504,244,4.056892802,1,184.295,14.71692818
55060,3316.991,3516,ENST00000343767,32,0.296892,41,4.056533579,1,21.95009935,4.696103281
74260,431.002,630,ENST00000570451,33.34576,2.380971,56,4.056419589,1,22.46720439,8.266599369
60503,977.991,1177,ENST00000577004,13,0.409074,14,4.055945574,1,4.74,2.283068111
85468,258.007,457,ENST00000598935,16.630336,1.983635,23,4.055205062,1,8.409740836,3.597909093
12323,6685.991,6885,ENST00000367160,114.224963,0.525761,125,4.054322901,1,24.67970403,24.74403209
6060,1523.991,1723,ENST00000376223,51.456278,1.03908,65,4.053475502,1,40.04806062,6.155690189
29952,1650.991,1850,ENST00000264784,26,0.484643,32,4.052972061,1,15.94091524,3.962298411
31748,989.991,1189,ENST00000502283,14.126042,0.439119,14,4.051946005,1,55.40549963,10.21867014
45447,446.002,645,ENST00000606555,15,1.035016,17,4.051513311,1,7.01,2.465745323
90199,2874.991,3074,ENST00000301399,19.573692,0.209522,22,4.048618848,1,5.611825958,4.047843143
89549,771.998,971,ENST00000321762,4,0.159455,5,4.047070031,1,0.94,1.003194896
66675,1720.991,1920,ENST00000288757,11.707894,0.20936,11,4.046730454,1,141.5876466,32.26991472
13888,377.005,576,ENST00000405025,4,0.326517,5,4.045628443,1,1.027070684,0.982030202
78351,3249.991,3449,ENST00000346027,486.616504,4.607844,629,4.045263763,1,360.3975671,66.39923837
29573,2900.991,3100,ENST00000264748,115,1.219957,152,4.045052564,1,104.8737439,11.65034455
45275,1565.991,1765,ENST00000354550,0,0,6,4.043827271,1,0.550378409,1.347639557
34866,2601.991,2801,ENST00000275560,29.305088,0.346601,42,4.041882064,1,22.00754549,4.946323073
72581,698.998,898,ENST00000532192,34.23971,1.507464,35,4.040673807,1,13.75901434,5.25679297
82450,1947.991,2147,ENST00000394725,447.082467,7.063074,548,4.040031647,1,430.5434302,29.07318061
46166,1854.991,2054,ENST00000569835,17,0.282033,21,4.039206209,1,9.065,2.954788487
30226,872.991,1072,ENST00000463501,76.770703,2.706319,79,4.038593965,1,44.8234296,8.462492319
85357,878.991,1078,ENST00000600229,34.812318,1.218826,49,4.034423929,1,25.32972194,5.86707755
57687,1413.991,1613,ENST00000535341,96.412648,2.098362,122,4.033873824,1,21.83274898,24.83152805
5756,308.007,507,ENST00000377836,10,0.999154,15,4.033140827,1,3.885962946,2.755677902
85413,2367.991,2567,ENST00000450315,15,0.194941,16,4.032428846,1,6.007342659,2.478074065
56443,680.998,880,ENST00000544827,37.750613,1.705969,43,4.031361992,1,8.214143547,8.628809947
40903,553.999,753,ENST00000367524,48.568502,2.697979,51,4.031301807,1,16.91049252,8.456203259
15925,4061.991,4261,ENST00000419587,4,0.030305,5,4.030714307,1,1.01,0.989898985
51301,318.007,517,ENST00000354461,7,0.677415,12,4.03010409,1,3.830410994,2.027140943
59342,785.998,985,ENST00000492654,0,0,4,4.029937144,1,31.87646966,6.917346019
3692,769.998,969,ENST00000476077,98.50015,3.936772,109,4.029818853,1,53.19002703,13.84925105
63097,1445.991,1645,ENST00000547804,8,0.170262,11,4.025105098,1,3.493212739,1.864991616
19670,1692.991,1892,ENST00000233121,35.862202,0.651892,56,4.024183131,1,103.0602354,11.6943573
24776,3098.991,3298,ENST00000305141,24,0.238333,35,4.020301893,1,18.335,4.145211092
71860,2496.991,2696,ENST00000544180,8.90628,0.109767,17,4.017781288,1,7.244999792,2.427957001
39371,2969.991,3169,ENST00000596288,585.997472,6.072027,790,4.016546356,1,345.0800904,110.7717602
27096,1369.991,1569,ENST00000499025,4,0.089854,5,4.015795685,1,1.05,0.983615779
9361,1351.991,1551,ENST00000541986,0.837512,0.019064,1,4.01576879,1,0.02746159,0.242179882
66315,1246.991,1446,ENST00000550831,36.340074,0.896841,32,4.015551557,1,3.848490538,7.010620848
36919,436.002,635,ENST00000461345,0.550686,0.038869,3,4.014160896,1,0.239567663,0.687673566
75883,670.998,870,ENST00000536674,19,0.871415,25,4.01348263,1,7.090773471,4.462265862
35559,2352.991,2552,ENST00000310300,379.934342,4.969141,505,4.010608266,1,674.6851684,42.3090856
37889,2094.991,2294,ENST00000252211,22.09512,0.324569,21,4.00946713,1,73.92460645,13.1999103
46201,3473.991,3673,ENST00000401827,196.672101,1.742237,254,4.007332712,1,355.9939716,25.45183515
46189,424.003,623,ENST00000606963,27,1.95969,31,4.005075425,1,15.02,3.989937343
24767,521,720,ENST00000415129,25.665037,1.515993,34,4.00445601,1,18.24420598,3.934565388
56237,3006.991,3206,ENST00000260270,252,2.57906,316,4.0041154,1,257.845,14.52380718
80999,2068.991,2268,ENST00000458008,48.881389,0.727073,36,4.003902607,1,210.9734058,43.70071476
2499,678.998,878,ENST00000382373,0,0,3,4.003724043,1,0.126602089,0.717681309
6031,5383.991,5583,ENST00000346436,30.402168,0.173777,113,4.002759965,1,378.7337825,66.38763873
20237,2127.991,2327,ENST00000409387,6.931545,0.100243,3,4.002458129,1,0.155202844,0.710762502
10482,5224.991,5424,ENST00000271854,6.418907,0.037807,8,4.002167331,1,1.631296069,1.591313757
44385,416.003,615,ENST00000527229,27,1.997376,35,4.001026084,1,13.67258917,5.330485325
39885,4700.991,4900,ENST00000369415,3,0.019639,2,3.999545541,1,19.76528788,4.441826628
21384,5228.991,5428,ENST00000456556,36.029937,0.21205,28,3.999537297,1,73.4463721,11.36290744
22341,1131.991,1331,ENST00000355171,60.43048,1.642881,72,3.997190778,1,43.17,7.212565424
11222,2212.991,2412,ENST00000271450,172.003346,2.39194,206,3.996284803,1,291.609723,21.4223278
13321,6628.991,6828,ENST00000366542,847.147128,3.932823,857,3.994026743,1,575.3386812,70.52063918
39902,5153.991,5353,ENST00000523377,780.922774,4.662915,864,3.993993486,1,752.4416728,27.93152458
547,4635.991,4835,ENST00000338121,0,0,16,3.992879597,1,347.6319281,83.05582977
27289,3253.991,3453,ENST00000333314,106.684088,1.008966,92,3.990992599,1,18.77836662,18.34672241
3254,1599.991,1799,ENST00000336737,1412.854561,27.175217,1913,3.990788795,1,1648.826064,66.19591998
83300,3536.991,3736,ENST00000299798,35.334634,0.30744,51,3.990759278,1,85.02544839,8.526058832
1519,550.999,750,ENST00000437920,151,8.433715,177,3.988856881,1,134.055,10.76624238
34021,3827.991,4027,ENST00000242067,65.40663,0.525828,43,3.987381178,1,185.081837,35.63287045
66334,15205.991,15405,ENST00000550722,96.040098,0.194371,223,3.986683776,1,718.4730991,124.2820166
31557,2944.991,3144,ENST00000356736,349.230936,3.649403,365,3.986408366,1,706.7275944,85.7231781
53620,1508.991,1708,ENST00000532982,38.489912,0.784971,49,3.985388863,1,3.185071477,11.49572353
64387,1060.991,1260,ENST00000354056,146.777277,4.257359,165,3.984712844,1,62.059361,25.83389143
64854,404.004,603,ENST00000541083,0,0,1,3.983140433,1,0.038280585,0.241447529
13459,808.991,1008,ENST00000359594,10.689887,0.406652,16,3.983130839,1,6.175,2.46665259
34217,1123.991,1323,ENST00000416824,44.190982,1.20994,82,3.983086003,1,30.36514512,12.96353
19544,363.005,562,ENST00000443232,23.721813,2.011074,34,3.982673007,1,7.110911792,6.751517927
49884,3499.991,3699,ENST00000361470,56,0.492396,71,3.982360584,1,43.215,6.977017629
81241,910.991,1110,ENST00000529166,25.584775,0.864292,50,3.981780212,1,7.985315353,10.55173375
21273,791.998,991,ENST00000540790,1.779778,0.069157,1,3.980727747,1,0.045600856,0.239754941
9111,7698.991,7898,ENST00000370112,270.39421,1.080828,325,3.98045524,1,406.704092,20.52631848
81384,619.998,819,ENST00000544894,19.257879,0.955897,28,3.978916837,1,6.141697812,5.493530798
7232,3387.991,3587,ENST00000235180,0,0,2,3.977362067,1,17.295,3.84551362
9350,3470.991,3670,ENST00000369787,47.59539,0.421992,75,3.977067255,1,130.2850646,13.90096295
84390,1954.991,2154,ENST00000537498,68,1.070427,78,3.976293733,1,49.375,7.198914849
72820,3429.991,3629,ENST00000238667,292.330526,2.622855,341,3.975272514,1,274.490892,16.73070406
62482,1181.991,1381,ENST00000538986,19,0.494689,21,3.974892976,1,9.41,2.915801777
257,6744.991,6944,ENST00000338244,2405.683918,10.976155,2864,3.973379864,1,2659.979929,51.34673194
48649,363.005,562,ENST00000518847,2.635113,0.223398,4,3.973262938,1,0.220889075,0.951135373
16240,2111.991,2311,ENST00000317012,40,0.582856,49,3.971369679,1,27.635,5.379756035
56691,2404.991,2604,ENST00000545985,299.550822,3.8331,392,3.970054701,1,266.257942,31.67262605
37673,5271.991,5471,ENST00000259698,957.836923,5.591263,1097,3.96724962,1,933.7166862,41.15781196
53743,3280.991,3480,ENST00000005286,148.933318,1.396947,201,3.966377869,1,57.98160576,36.0576826
84863,798.997,998,ENST00000395301,164.173044,6.32339,221,3.965815675,1,294.2282175,18.46485654
4855,1042.991,1242,ENST00000332965,19.361556,0.571285,27,3.964326253,1,12.20396315,3.732295452
84792,1680.991,1880,ENST00000588960,16,0.292919,25,3.963695273,1,11.94,3.294905158
43313,11575.991,11775,ENST00000337530,61.057108,0.16232,68,3.962674175,1,112.9744696,11.34952501
2975,2598.991,2798,ENST00000442815,74,0.876234,94,3.962621026,1,64.34,7.48494489
29847,2768.991,2968,ENST00000504248,64.14307,0.712888,114,3.961878332,1,17.72424878,24.30053201
86708,1883.991,2083,ENST00000594072,44.220462,0.722333,78,3.961332529,1,14.92539169,15.92257349
91460,3779.991,3979,ENST00000582008,486.789501,3.963177,543,3.959688759,1,422.7134766,30.37777227
55053,2216.991,2416,ENST00000530055,766.666565,10.642304,925,3.959648006,1,765.2626498,40.34130054
28187,5562.991,5762,ENST00000389057,2233.828499,12.357611,2956,3.959384696,1,3554.40758,151.1365089
78027,1321.991,1521,ENST00000572158,30.589317,0.712089,34,3.955010638,1,8.118637567,6.543942558
15698,662.998,862,ENST00000496640,7,0.324922,7,3.954609192,1,1.494341182,1.392213124
83873,3050.991,3250,ENST00000393430,49.291191,0.497189,45,3.954204181,1,153.8393069,27.52495873
87956,355.005,554,ENST00000433232,15.286893,1.325188,19,3.95353991,1,5.646554093,3.377592287
59170,688.998,888,ENST00000372126,200,8.933156,257,3.953294479,1,201.58,14.01868753
23796,2474.991,2674,ENST00000467448,12.472908,0.155091,14,3.951402075,1,45.9298132,8.080628746
64505,475.001,674,ENST00000551475,0,0,4,3.947903722,1,54.51899709,12.79641061
27453,1377.991,1577,ENST00000511134,86.290181,1.927117,65,3.94781254,1,12.83878127,13.21268885
80320,4520.991,4720,ENST00000382745,319.076918,2.171975,478,3.946336546,1,312.1239987,42.03290808
40389,443.002,642,ENST00000465214,56.55474,3.928765,57,3.946014424,1,21.47497385,9.002761352
44561,2668.991,2868,ENST00000398612,0,0,5,3.943845514,1,36.23663164,7.920348686
54570,2834.991,3034,ENST00000335987,0,0,1,3.943715564,1,16.39041097,3.902515462
11630,1822.991,2022,ENST00000367666,235.322123,3.972568,246,3.943495665,1,373.071019,32.22293867
1626,7325.991,7525,ENST00000371564,954.508435,4.00965,1096,3.942876089,1,629.6032425,118.2884643
68604,1972.991,2172,ENST00000164305,420.486993,6.558742,452,3.942636101,1,374.5901928,19.63402282
62941,3637.991,3837,ENST00000242728,25,0.211481,34,3.940786408,1,18.065,4.043609155
