,Unnamed: 0,EffectiveLength,Length,Name,NumReads,TPM,count,deviation,faulty,mean,std,diff
9932,54695,722.998,922,ENST00000329819,49.769296,2.118446,74,2.85877505884,1,47.504308908,9.26819723365,26
9933,83365,1048.991,1248,ENST00000219255,47.332699,1.388618,75,2.85838713054,1,48.0188089385,9.43930609444,26
9934,69959,319.007,518,ENST00000451195,160.268343,15.461122,202,2.85797541356,1,160.399160884,14.5560521335,41
9935,54702,764.998,964,ENST00000526296,40.0,1.609136,60,2.85770630885,1,40.53,6.8131563904,19
9936,72399,502.0,701,ENST00000557779,5.197591,0.318633,13,2.85757522307,1,4.85042165484,2.85192084511,8
9937,72949,385.005,584,ENST00000554324,710.0,56.752538,793,2.8573406207,1,714.825,27.3593562607,78
9938,72469,2628.991,2828,ENST00000409675,426.999104,4.998399,495,2.85725762238,1,426.013968046,24.1441413659,68
9939,35726,152.013,351,ENST00000333432,87.999999,17.815358,115,2.85606494209,1,88.7849992054,9.17871313369,26
9940,6220,3764.991,3964,ENST00000358432,37.0,0.302434,54,2.85603381564,1,37.0,5.95231047577,17
9941,59568,1232.991,1432,ENST00000543866,433.489867,10.819624,543,2.85583659125,1,435.956842798,37.4822416415,107
9942,70287,368.005,567,ENST00000557398,126.817048,10.605146,159,2.85553043519,1,125.852494034,11.6081781365,33
9943,72768,467.001,666,ENST00000405431,121.98696,8.038757,160,2.85488108322,1,119.722948538,14.1081363068,40
9944,4759,350.005,549,ENST00000411695,3172.0,278.901993,3344,2.85462575509,1,3175.91,58.8833754128,168
9945,16470,528.999,728,ENST00000475963,215.279462,12.523924,283,2.85457106152,1,217.988414312,22.774555016,65
9946,1926,1347.991,1547,ENST00000436421,176.847503,4.037431,239,2.85434207818,1,175.550852404,22.2289921315,63
9947,71660,348.005,547,ENST00000555425,62.851761,5.558078,89,2.85411605582,1,63.4672248776,8.94594845585,25
9948,4109,438.002,637,ENST00000423350,38.640968,2.714968,61,2.85382139517,1,38.7893828585,7.78276355314,22
9949,63038,2028.991,2228,ENST00000306172,388.0,5.884976,439,2.85289481326,1,386.711309077,18.3282926101,52
9950,68852,482.001,681,ENST00000462430,4475.90599,285.776377,4669,2.85279466455,1,4472.3964591,68.9161205124,196
9951,17278,605.998,805,ENST00000393000,537.237129,27.282711,631,2.85186084521,1,534.60148449,33.801970272,96
9952,16488,1436.991,1636,ENST00000316626,750.627347,16.075462,827,2.85179504368,1,753.506850939,25.770838344,73
9953,81320,5547.991,5747,ENST00000205557,10.0,0.05547,19,2.85098331551,1,9.79,3.23046436291,9
9954,47804,1517.991,1717,ENST00000521578,583.04361,11.820204,765,2.85087513944,1,564.127260999,70.4600268955,200
9955,16025,1710.991,1910,ENST00000403410,683.0,12.284743,756,2.85028414183,1,682.725,25.7079632604,73
9956,91459,2735.991,2935,ENST00000582363,374.934446,4.217293,437,2.84986386931,1,375.520778659,21.5726870335,61
9957,33294,1858.991,2058,ENST00000402045,289.145921,4.786663,418,2.8492175451,1,264.21187811,53.9755632751,153
9958,83,3368.991,3568,ENST00000216879,871.124452,7.957441,1175,2.84911651675,1,873.032379045,105.986406375,301
9959,15683,3669.991,3869,ENST00000536651,502.867493,4.216787,570,2.84529631229,1,501.749021345,23.9873008516,68
9960,22862,7014.991,7214,ENST00000305747,35.930139,0.157625,100,2.84526667075,1,36.1537545414,22.4394592307,63
9961,65947,931.991,1131,ENST00000552951,1025.0,33.845842,1113,2.84506506743,1,1021.62,32.1187733265,91
9962,75461,351.005,550,ENST00000579601,163.333431,14.320378,203,2.8440166383,1,163.071909452,14.039330857,39
9963,37035,2547.991,2747,ENST00000434507,471.001013,5.688752,556,2.8435058902,1,460.151940812,33.7077055187,95
9964,78070,5534.991,5734,ENST00000316881,610.591507,3.394899,703,2.8432085475,1,612.753567464,31.7410527678,90
9965,87099,2834.991,3034,ENST00000445806,575.851068,6.25103,798,2.84232599568,1,556.828199588,84.8501546898,241
9966,71106,554.999,754,ENST00000421831,48.473248,2.687836,116,2.84224351776,1,43.8230615319,25.3943541491,72
9967,64467,1575.991,1775,ENST00000380198,417.520176,8.152989,522,2.84170987505,1,417.996073426,36.599065755,104
9968,1978,366.005,565,ENST00000411611,137.781029,11.584975,176,2.84153124203,1,136.504993399,13.8991984381,39
9969,92382,952.991,1152,ENST00000591805,217.0,7.007516,261,2.84077239592,1,216.135135589,15.7931921878,44
9970,32431,2362.991,2562,ENST00000603548,2556.672399,33.297076,2831,2.84076176753,1,2518.58602021,109.975423972,312
9971,11113,1015.991,1215,ENST00000368032,114.76402,3.476234,156,2.84072224209,1,116.398584381,13.9406151831,39
9972,62519,9820.991,10020,ENST00000261349,681.0,2.133953,754,2.83999469199,1,676.320171658,27.3521033546,77
9973,10411,357.005,556,ENST00000368707,7.937612,0.68424,16,2.83982519708,1,7.99685719948,2.81818148833,8
9974,86841,2328.991,2528,ENST00000379656,50.135305,0.662474,92,2.83979824607,1,51.1216004738,14.3948252601,40
9975,56230,1614.991,1814,ENST00000528900,506.271949,9.647324,570,2.8395360296,1,499.59641762,24.7940443953,70
9976,2688,2035.991,2235,ENST00000329553,23.0,0.347652,36,2.83932662905,1,23.015,4.5732674315,12
9977,67876,720.998,920,ENST00000473112,223.32177,9.532129,278,2.83886981579,1,223.094936754,19.3404653291,54
9978,29169,755.998,955,ENST00000506296,127.2212,5.178832,189,2.83868922188,1,130.069089058,20.7599023126,58
9979,60230,1814.991,2014,ENST00000494626,158.191959,2.682273,236,2.83868238919,1,156.218593774,28.1050837283,79
9980,36121,5131.991,5331,ENST00000331113,302.256214,1.812518,355,2.83858327255,1,302.581908404,18.4662863699,52
9981,8967,3017.991,3217,ENST00000370244,182.743188,1.863444,255,2.83819355643,1,181.775879326,25.7995514464,73
9982,7893,4910.991,5110,ENST00000372009,130.628289,0.81858,214,2.83811612401,1,132.89597257,28.5767121168,81
9983,37452,382.005,581,ENST00000508546,141.0,11.359086,174,2.83751948215,1,139.99,11.9858207896,34
9984,39996,652.998,852,ENST00000324723,159.28771,7.506946,210,2.83726625247,1,159.809951251,17.6895801392,50
9985,56435,1864.991,2064,ENST00000375490,561.494642,9.265353,634,2.83721998575,1,557.856966613,26.837197598,76
9986,10037,411.003,610,ENST00000392933,4.151586,0.310858,12,2.83709236614,1,4.24356058136,2.73393968812,7
9987,42857,8566.991,8766,ENST00000375587,460.821161,1.655378,533,2.8367542758,1,461.275135334,25.2841302746,71
9988,60403,1083.991,1283,ENST00000477902,332.167308,9.430275,451,2.83666006119,1,331.834916079,42.0089405676,119
9989,4170,794.998,994,ENST00000426256,105.577815,4.086953,144,2.83645674212,1,104.578128238,13.8982806178,39
9990,15444,1891.991,2091,ENST00000482349,453.527238,7.37696,534,2.83540481572,1,454.065101564,28.1917058167,79
9991,71784,1365.991,1565,ENST00000557247,661.0,14.891785,735,2.83515483682,1,662.16,25.6917185101,72
9992,84267,526.999,726,ENST00000563113,115.0,6.715537,146,2.83496739906,1,115.72,10.6808988386,30
9993,71554,2727.991,2927,ENST00000280987,542.961963,6.12519,757,2.83482178727,1,546.858819027,74.1285331995,210
9994,55968,2537.991,2737,ENST00000536741,130.0,1.576327,159,2.83395176065,1,128.695,10.6935482886,30
9995,27972,709.998,909,ENST00000302091,205.852175,8.922597,250,2.83343661438,1,204.391509411,16.0965275729,45
9996,85750,2185.991,2385,ENST00000393796,166.005204,2.337041,222,2.83327102814,1,167.17851638,19.3491844146,54
9997,91019,4058.991,4258,ENST00000593427,569.0,4.31407,641,2.83303271402,1,571.725,24.4525944431,69
9998,37322,363.005,562,ENST00000602691,63.332685,5.36918,87,2.83257772921,1,63.9067592923,8.1527297449,23
9999,38634,662.998,862,ENST00000427826,147.0,6.823356,183,2.83233763125,1,145.915,13.0934248766,37
10000,26928,465.001,664,ENST00000522842,291.0,19.258941,335,2.83231437086,1,290.1,15.8527600121,44
10001,54361,428.002,627,ENST00000524831,47.614388,3.423615,78,2.83110954339,1,47.2343180611,10.8670051326,30
10002,14335,1591.991,1791,ENST00000396428,1513.658982,29.260419,1625,2.83048983213,1,1512.09953506,39.8872533152,112
10003,43562,396.004,595,ENST00000394285,28.134949,2.186448,45,2.83047390299,1,28.044532283,5.99032822703,16
10004,20317,504.0,703,ENST00000456319,1298.501442,79.287504,1139,2.83029086709,1,1301.00303357,57.2390051673,-162
10005,32851,1907.991,2107,ENST00000264595,283.582214,4.573996,330,2.82893076484,1,283.591033043,16.4051264647,46
10006,50316,3180.991,3380,ENST00000372057,173.0,1.673697,205,2.82891228196,1,171.96,11.6794006696,33
10007,70922,2078.991,2278,ENST00000555209,153.010494,2.264966,211,2.8288351654,1,153.49559649,20.3279442413,57
10008,4637,330.007,529,ENST00000412832,96.883847,9.034868,127,2.82881171347,1,97.7246809033,10.348981149,29
10009,86417,868.991,1068,ENST00000591349,54.38171,1.925887,80,2.82880114761,1,54.3590022013,9.06426307851,25
10010,62964,467.001,666,ENST00000545344,970.0,63.921539,1054,2.82871560901,1,967.785,30.4784969282,86
10011,77302,3323.991,3523,ENST00000454077,523.231602,4.844257,694,2.82826590178,1,517.989634284,62.232608895,176
10012,69716,1311.991,1511,ENST00000539011,43.27294,1.01503,67,2.82745487012,1,44.0923825749,8.10185077301,22
10013,1478,1843.991,2043,ENST00000279028,84.0,1.401889,111,2.82742157733,1,83.835,9.60769353175,27
10014,4670,1082.991,1282,ENST00000407298,312.506365,8.88029,377,2.82741901299,1,315.930489822,21.5990307406,61
10015,49004,1769.991,1969,ENST00000427012,252.0,4.381498,295,2.82739123387,1,250.955,15.5779644049,44
10016,42871,1142.991,1342,ENST00000538555,77.934139,2.098351,128,2.82698675859,1,76.3896799075,18.2563006126,51
10017,3620,3075.991,3275,ENST00000606654,12.0,0.120057,22,2.82644722536,1,11.935,3.56100758213,10
10018,51941,1951.991,2151,ENST00000457787,290.778267,4.584344,51,2.8259429108,1,282.94272628,82.0762250338,-231
10019,66046,3147.991,3347,ENST00000552695,214.0,2.092056,255,2.82575654109,1,214.715,14.2563591074,40
10020,52032,388.005,587,ENST00000525080,12.0,0.951781,22,2.82449323738,1,12.27,3.44486574484,9
10021,14282,5754.991,5954,ENST00000457054,1439.155949,7.695844,1652,2.8244727324,1,1434.20939203,77.1084122955,217
10022,10472,1087.991,1287,ENST00000271843,506.700636,14.332412,599,2.82444148408,1,505.649704252,33.0508867945,93
10023,20835,757.998,957,ENST00000414812,147.99999,6.008784,180,2.82420060214,1,143.625798276,12.879468157,36
10024,56913,2684.991,2884,ENST00000545756,370.408964,4.245528,430,2.8241025443,1,370.856115397,20.9425414535,59
10025,1616,873.991,1073,ENST00000371584,495.969939,17.463914,592,2.8223033773,1,496.52048897,33.8303499892,95
10026,92276,925.991,1125,ENST00000282058,1692.0,56.232419,1807,2.82181856197,1,1693.09,40.367584768,113
10027,84981,504.0,703,ENST00000587122,38.16667,2.330486,64,2.82177023875,1,39.6264985103,8.63766339122,24
10028,56660,3838.991,4038,ENST00000359415,3793.02228,30.406144,4345,2.82158903322,1,3797.08812511,194.18557006,547
10029,37654,1920.991,2120,ENST00000341060,1584.0,25.375987,1688,2.82145185193,1,1580.645,38.0495594587,107
10030,27639,1960.991,2160,ENST00000355372,740.015957,11.613378,850,2.82072721319,1,742.74166503,38.0250647665,107
10031,76138,2573.991,2773,ENST00000584368,24.308099,0.290628,133,2.82063790599,1,32.9556908152,35.4686820922,100
10032,40159,2062.991,2262,ENST00000441478,717.0,10.69584,784,2.82027922621,1,712.795483196,25.2473287545,71
10033,30980,4107.991,4307,ENST00000451788,355.742297,2.665011,413,2.8195181243,1,354.068627638,20.9012213305,58
10034,9310,957.991,1157,ENST00000241337,160.813593,5.166001,196,2.81945383677,1,161.050837008,12.39572095,34
10035,69100,1200.991,1400,ENST00000342683,71.437184,1.830534,96,2.81931297101,1,71.5769478308,8.6627672842,24
10036,15884,4766.991,4966,ENST00000309495,610.0,3.938026,682,2.8188676754,1,607.81,26.3190786313,74
10037,68596,857.991,1057,ENST00000564609,876.561809,31.440757,975,2.8186665393,1,876.726253661,34.865332585,98
10038,89703,374.005,573,ENST00000358234,11.0,0.905125,21,2.81865759539,1,10.7466672298,3.63766524425,10
10039,32171,435.002,634,ENST00000506797,419.0,29.642548,481,2.81862804003,1,419.855,21.6931780751,61
10040,14389,4353.991,4553,ENST00000311806,826.929277,5.844857,920,2.81862294645,1,827.738775793,32.7327301166,92
10041,19680,474.001,673,ENST00000453161,96.836665,6.287151,124,2.81851092369,1,96.0974478278,9.89974952294,27
10042,6438,922.991,1122,ENST00000411888,141.647963,4.722871,182,2.8184469623,1,139.778078739,14.9805626383,42
10043,5614,2449.991,2649,ENST00000378466,409.610041,5.145163,532,2.81811869103,1,407.528643435,44.1682449222,124
10044,33409,4263.991,4463,ENST00000199389,625.281191,4.512863,719,2.81672550263,1,627.440148385,32.5057771976,91
10045,67401,4315.991,4515,ENST00000560848,592.667103,4.22594,788,2.81583344496,1,595.49825668,68.3640375338,192
10046,68107,2571.991,2771,ENST00000260403,134.758248,1.612423,179,2.81542733744,1,132.977121346,16.3466760596,46
10047,80749,3412.991,3612,ENST00000396862,225.020823,2.028993,274,2.81469137971,1,220.76350818,18.913793606,53
10048,21315,258.007,457,ENST00000423846,38.490052,4.59102,55,2.81446017578,1,37.7026452125,6.14588720648,17
10049,23650,537.999,737,ENST00000435773,236.851107,13.548357,280,2.8143024506,1,237.087812765,15.247894634,42
10050,13496,5035.991,5235,ENST00000397491,427.569823,2.612854,488,2.81417412915,1,428.511010654,21.1390577184,59
10051,69112,2566.991,2766,ENST00000389002,0.0,0.0,4,2.8137611874,1,0.40394042413,1.27802586516,3
10052,22369,6717.991,6917,ENST00000264157,951.679657,4.359578,1043,2.81370700296,1,951.244803706,32.6100749643,91
10053,49750,5261.991,5461,ENST00000373719,1338.24727,7.826711,1445,2.81226526603,1,1335.91922294,38.7875135324,109
10054,23122,595.998,795,ENST00000409194,1491.408918,77.009557,1731,2.81189935912,1,1494.48680683,84.1115427569,236
10055,86085,1362.991,1562,ENST00000538752,48.827743,1.10247,16,2.81138347172,1,46.2506754032,10.7600673147,-30
10056,9626,2095.991,2295,ENST00000456414,76.0,1.115879,102,2.81097151018,1,76.66,9.01467692155,25
10057,63927,2318.991,2518,ENST00000394825,108.0,1.433236,139,2.81089774922,1,105.730495863,11.8358998102,33
10058,4036,379.005,578,ENST00000393906,79.304196,6.439387,112,2.81053700529,1,79.9153151749,11.4158556762,32
10059,55297,383.005,582,ENST00000537289,350.739046,28.182076,427,2.8099074863,1,347.27546565,28.372654523,79
10060,80185,606.998,806,ENST00000219535,16.295813,0.826193,57,2.80987491839,1,15.9276268531,14.617153553,41
10061,78055,719.998,919,ENST00000573500,215.065778,9.192485,259,2.80971144753,1,215.187400488,15.5932736617,43
10062,50056,714.998,914,ENST00000413506,21.435818,0.922631,44,2.80920115163,1,20.5723200058,8.33962351914,23
10063,19746,706.998,906,ENST00000402310,256.052562,11.145611,321,2.80905137617,1,253.98099195,23.8582350678,67
10064,21006,5904.991,6104,ENST00000346834,1e-06,0.0,14,2.80789146632,1,1.9218524395,4.3015008612,12
10065,17215,234.01,433,ENST00000503326,231.539057,30.449752,273,2.80778932315,1,231.571231042,14.7549421235,41
10066,87503,1518.991,1718,ENST00000355868,2.847214,0.057684,7,2.80757458014,1,2.40864309431,1.63534637269,4
10067,25458,1853.991,2053,ENST00000320927,260.367248,4.321871,363,2.80692488984,1,261.028487621,36.3285504177,101
10068,70858,460.001,659,ENST00000537235,25.279467,1.691229,40,2.80688571913,1,23.7991335934,5.77182971724,16
10069,16532,1719.991,1919,ENST00000349820,1635.0,29.253961,1760,2.80687590591,1,1643.39,41.5444087694,116
10070,75525,1609.991,1809,ENST00000572555,105.806805,2.022475,66,2.80607434708,1,105.187652721,13.965293814,-39
10071,36372,2518.991,2718,ENST00000445470,0.0,0.0,16,2.80420359258,1,2.67699800371,4.75108227931,13
10072,85054,400.004,599,ENST00000601824,147.313369,11.33367,215,2.80417347894,1,146.804572882,24.3192611406,68
10073,50658,1181.991,1381,ENST00000486347,629.366069,16.386353,698,2.80403246029,1,629.443907814,24.4491079033,68
10074,49304,1426.991,1626,ENST00000376372,52.570104,1.133733,82,2.80396817456,1,50.2658777675,11.3175757559,31
10075,75498,679.998,879,ENST00000582653,142.810998,6.46319,186,2.80339657807,1,143.047015574,15.3217653052,42
10076,82334,2569.991,2769,ENST00000316491,753.531018,9.023242,833,2.8022810497,1,752.605212168,28.689052385,80
10077,6585,2471.991,2671,ENST00000609199,311.19842,3.874214,454,2.80220919508,1,311.459715933,50.8671102491,142
10078,69616,2065.991,2265,ENST00000569152,76.633321,1.141517,102,2.80220078623,1,76.6469469298,9.04755048059,25
10079,42720,963.991,1163,ENST00000452279,500.0,15.962106,562,2.80219647932,1,501.981676334,21.418313851,60
10080,41186,4970.991,5170,ENST00000367094,340.0,2.104888,390,2.80046787315,1,337.8,18.6397424875,52
10081,86447,2584.991,2784,ENST00000536363,110.0,1.309564,138,2.80038383728,1,109.52,10.1700344149,28
10082,28664,584.998,784,ENST00000439747,320.120605,16.840382,387,2.80017523474,1,317.646633678,24.7675093549,69
10083,869,416.003,615,ENST00000427420,22.082361,1.633584,36,2.79988084155,1,22.016543371,4.99430419377,13
10084,18162,4368.991,4568,ENST00000412756,1157.605057,8.15403,1253,2.79883428076,1,1149.40192765,37.0147218281,103
10085,39549,2009.991,2209,ENST00000370577,858.0,13.136699,940,2.79731410715,1,859.03,28.9456231579,80
10086,36744,417.003,616,ENST00000392925,145.0,10.700925,178,2.7970564458,1,144.635,11.9286116124,33
10087,73111,356.005,555,ENST00000553840,113.918889,9.847644,149,2.79623751259,1,114.600889904,12.3019271223,34
10088,80829,7398.991,7598,ENST00000382070,76.616605,0.318672,104,2.79502144201,1,76.8998850542,9.69585225304,27
10089,24187,512.0,711,ENST00000444508,103.211094,6.203679,131,2.79470130163,1,102.014359085,10.3716418274,28
10090,21554,378.005,577,ENST00000450415,0.0,0.0,1,2.79469488796,1,0.0384964997828,0.344045965217,0
10091,76354,1291.991,1491,ENST00000430160,264.0,6.288362,305,2.79463680101,1,264.275,14.5725555412,40
10092,87461,7438.991,7638,ENST00000311921,875.999971,3.623957,959,2.79448682467,1,870.876285664,31.5348469558,88
10093,31318,1685.991,1885,ENST00000358290,154.673564,2.82328,194,2.79394752698,1,154.045025049,14.3005459354,39
10094,1969,2507.991,2707,ENST00000354665,428.484281,5.257775,737,2.79341192774,1,420.703000455,113.229630189,316
10095,49840,276.007,475,ENST00000415215,167.0,18.620402,200,2.79326575267,1,166.235,12.0880012823,33
10096,16744,3205.991,3405,ENST00000389709,118.907499,1.141406,163,2.79301172548,1,119.190112588,15.6855365169,43
10097,89027,637.998,837,ENST00000591064,60.802386,2.932879,82,2.79294190937,1,60.3215684591,7.76186266826,21
10098,14135,1862.991,2062,ENST00000417874,1281.372338,21.166921,1415,2.7928721284,1,1278.86785508,48.7427059525,136
10099,76612,380.005,579,ENST00000583419,37.266121,3.017993,63,2.79280995916,1,36.8744192909,9.35458591565,26
10100,65850,2989.991,3189,ENST00000327680,400.686244,4.124085,463,2.79246179809,1,398.006616451,23.2745828766,64
10101,55931,2550.991,2750,ENST00000436171,288.04149,3.474875,387,2.79236074829,1,283.647647747,37.0125358323,103
10102,11760,9524.991,9724,ENST00000367570,621.70099,2.008677,812,2.79197984658,1,614.270721958,70.8204531933,197
10103,84140,358.005,557,ENST00000565079,30.0,2.578843,44,2.79134212965,1,29.72,5.11581860507,14
10104,79734,551.999,751,ENST00000576679,221.298921,12.337688,285,2.79096887106,1,220.962942467,22.9443825753,64
10105,12713,2261.991,2461,ENST00000322067,121.355892,1.651061,169,2.79052520669,1,121.649737558,16.9682260274,47
10106,55285,332.007,531,ENST00000497094,136.090124,12.614585,170,2.78986997359,1,133.707927073,13.0085176981,36
10107,37578,1127.991,1327,ENST00000502704,75.0,2.046203,102,2.78962407724,1,75.19,9.6106139242,26
10108,49048,3648.991,3848,ENST00000378158,334.229446,2.818805,411,2.78940023968,1,330.914622857,28.7106081097,80
10109,72457,4603.991,4803,ENST00000554215,1172.250267,7.83572,1305,2.78905078242,1,1172.41494615,47.5376980157,132
10110,41564,6467.991,6667,ENST00000324333,8.183726,0.038938,15,2.78838695998,1,7.68229170047,2.62435178637,7
10111,2357,2760.991,2960,ENST00000399975,2147.0,23.93096,2267,2.78837190647,1,2140.74694204,45.278414141,126
10112,68707,1323.991,1523,ENST00000396140,901.871113,20.962958,995,2.78821057335,1,896.951998441,35.1652068521,98
10113,68916,711.998,911,ENST00000380258,485.414517,20.981035,583,2.78803509986,1,487.075777251,34.4056725662,95
10114,91497,3346.991,3546,ENST00000400105,543.0,4.992733,609,2.78794269604,1,541.55077589,24.1931888363,67
10115,54199,458.001,657,ENST00000309366,262.607584,17.645506,335,2.78792340051,1,263.50871506,25.6432027248,71
10116,38535,1067.991,1267,ENST00000453426,513.455204,14.795448,596,2.78677932929,1,514.293936505,29.3191723635,81
10117,80128,493.001,692,ENST00000569575,7.382477,0.460837,19,2.78674850116,1,7.05816649067,4.2852211114,11
10118,66159,2156.991,2356,ENST00000318348,235.843458,3.364872,282,2.78648716507,1,233.428191621,17.4311975983,48
10119,8519,575.998,775,ENST00000370940,186.0,9.937672,223,2.78625984835,1,184.915,13.6688615107,38
10120,7886,3399.991,3599,ENST00000290795,2970.004533,26.88267,3253,2.78625022593,1,2971.75662216,100.9397416,281
10121,86152,4037.991,4237,ENST00000311437,329.0,2.5074,381,2.78613379183,1,328.38,18.8863866316,52
10122,32601,1404.991,1604,ENST00000422287,340.0,7.447294,395,2.78526784878,1,342.37,18.8958487505,52
10123,35070,2376.991,2576,ENST00000439864,59.058858,0.764629,83,2.78521104593,1,58.4409528841,8.81766110751,24
10124,72305,3415.991,3615,ENST00000607599,3706.91458,33.395574,4410,2.78482785637,1,3709.96443477,251.374807111,700
10125,55923,136.014,335,ENST00000527690,60.0,13.575651,82,2.78381307148,1,59.73,7.99981874795,22
10126,87295,5289.991,5489,ENST00000300619,21.253146,0.123641,43,2.78364019797,1,21.4298003108,7.74891801926,21
10127,60964,992.991,1192,ENST00000378720,1321.848028,40.966549,1458,2.78312723479,1,1319.28457988,49.8415661293,138
10128,4014,62.496,261,ENST00000411532,52.0,25.60621,70,2.78302645458,1,51.26,6.73367655891,18
10129,60963,721.998,921,ENST00000412582,1075.452483,45.840375,1201,2.78277169053,1,1072.336942,46.2355781604,128
10130,35527,1214.991,1414,ENST00000444073,246.433596,6.241946,301,2.7825595383,1,246.629885469,19.5396050949,54
10131,91232,717.998,917,ENST00000600966,82.0,3.514662,107,2.78250020455,1,82.405,8.83917275541,24
10132,81410,2754.991,2954,ENST00000353258,402.004445,4.490593,454,2.78200278581,1,402.33265486,18.5719961906,51
10133,49773,395.004,594,ENST00000373626,1073.541866,83.639244,1209,2.78147797416,1,1073.78578583,48.6123619971,135
10134,49063,996.991,1196,ENST00000378045,471.0,14.538608,531,2.78117510878,1,469.795,22.0068847182,61
10135,29252,1395.991,1595,ENST00000515193,1421.231809,31.331084,1666,2.78084042249,1,1422.62780813,87.517496473,243
10136,3073,1607.991,1807,ENST00000332859,61.307906,1.173346,134,2.7798657521,1,61.7834494539,25.9784309698,72
10137,68054,3028.991,3228,ENST00000397163,220.561809,2.240915,263,2.77929210607,1,219.508085096,15.6485584258,43
10138,76056,1273.991,1473,ENST00000394819,126.783632,3.062598,164,2.77809054484,1,123.554551802,14.5587220954,40
10139,59997,2457.991,2657,ENST00000277895,226.872571,2.8405,292,2.77748107463,1,226.087031478,23.7312034721,65
10140,34217,1123.991,1323,ENST00000416824,44.190982,1.20994,82,2.77741905321,1,44.2216417844,13.6019655269,37
10141,87195,3804.991,4004,ENST00000356929,190.062806,1.537222,228,2.77646319648,1,190.158025999,13.6295608199,37
10142,64680,672.998,872,ENST00000547303,50.420941,2.305632,90,2.77548420285,1,50.6813405259,14.1664144346,39
10143,7199,513.0,712,ENST00000483388,18.425164,1.105317,38,2.77542680933,1,18.6578590257,6.96906901282,19
10144,873,449.002,648,ENST00000488172,264.698042,18.14242,309,2.77509879498,1,264.786677547,15.9321615984,44
10145,89202,352.005,551,ENST00000590018,73.693714,6.442795,101,2.77473845856,1,74.0453011102,9.71432057198,26
10146,51314,901.991,1101,ENST00000340647,243.848318,8.319759,284,2.77448378607,1,243.103614094,14.7401783753,40
10147,40307,930.991,1130,ENST00000430252,603.566656,19.951379,536,2.77424068513,1,602.732494335,24.0543276195,-66
10148,64141,545.999,745,ENST00000549164,447.725395,25.235538,554,2.77362597735,1,442.455014814,40.2163038912,111
10149,54176,2277.991,2477,ENST00000345728,152.207161,2.056251,257,2.77354253057,1,149.206875668,38.8647814642,107
10150,80973,381.005,580,ENST00000588297,166.150732,13.420383,209,2.77345448203,1,165.211685701,15.7883659468,43
10151,31786,2702.991,2902,ENST00000274000,324.486375,3.694409,410,2.77344460049,1,322.975875733,31.3776320796,87
10152,81413,5349.991,5549,ENST00000396212,1427.0,8.208503,1534,2.77299928555,1,1430.0721541,37.478497177,103
10153,42068,278.007,477,ENST00000423809,38.000326,4.206533,55,2.77297245422,1,37.4753171683,6.31981857773,17
10154,91416,364.005,563,ENST00000549253,45.330506,3.832445,64,2.77287991624,1,45.886725503,6.53229676154,18
10155,13554,9898.991,10098,ENST00000423119,146.20814,0.454542,333,2.77216727807,1,122.488901494,75.9373722398,210
10156,48084,898.991,1098,ENST00000532522,325.485308,11.142156,412,2.77156028663,1,318.138450486,33.8659598952,93
10157,48825,1637.991,1837,ENST00000404933,171.058192,3.213849,222,2.77132887452,1,172.707930844,17.7864379824,49
10158,26062,4110.991,4310,ENST00000344920,790.533608,5.91789,504,2.77095194894,1,759.599099135,92.2423426478,-255
10159,67588,409.003,608,ENST00000558109,125.633804,9.453062,163,2.77011199727,1,125.786117758,13.4340713585,37
10160,54532,2630.991,2830,ENST00000530153,32.187541,0.376497,50,2.76903854958,1,29.6879095035,7.33543073988,20
10161,79407,351.005,550,ENST00000586731,109.0,9.556654,136,2.76867196946,1,108.07,10.0878689524,27
10162,89916,1926.991,2126,ENST00000599538,345.666715,5.520405,411,2.7684367072,1,344.09195866,24.1681672424,66
10163,55535,972.991,1172,ENST00000263309,1094.714923,34.624649,1220,2.76788354674,1,1095.11250577,45.1202126536,124
10164,25522,4779.991,4979,ENST00000274181,149.0,0.959295,178,2.76733686987,1,146.165494249,11.5036611905,31
10165,30193,735.998,935,ENST00000506197,554.0,23.164667,619,2.76710242959,1,553.08,23.8227538291,65
10166,92397,928.991,1128,ENST00000318240,637.890995,21.131393,736,2.76700223426,1,620.37688636,41.7864186043,115
10167,27981,846.991,1046,ENST00000515581,307.0,11.154568,354,2.76674803978,1,304.86,17.7609233994,49
10168,19682,282.007,481,ENST00000441931,65.0,7.093264,88,2.76671292191,1,65.795,8.02576943352,22
10169,3407,1359.991,1559,ENST00000401886,299.432616,6.775732,381,2.76633471225,1,300.352219058,29.153298256,80
10170,23730,998.991,1198,ENST00000440180,2330.991922,71.807921,2487,2.76608220707,1,2331.49568908,56.2182535717,155
10171,5834,1723.991,1923,ENST00000377507,323.832131,5.780668,372,2.76607975326,1,322.367995757,17.9430850412,49
10172,43042,5435.991,5635,ENST00000343933,139.0,0.786917,177,2.76586718964,1,137.734462329,14.1964653321,39
10173,1032,999.991,1199,ENST00000279022,251.085817,7.727148,322,2.76581219387,1,252.965042533,24.9601030828,69
10174,37156,3569.991,3769,ENST00000407559,300.499535,2.590417,345,2.76567834754,1,299.388378565,16.4920195711,45
10175,57616,1517.991,1717,ENST00000378572,838.802475,17.005273,923,2.76558820502,1,837.956126307,30.7507363309,85
