,transcript_id,EffectiveLength,NumReads,Length,TPM,eq_param,mean,faulty,count,predict_diff,diff,new_std,new_mean,new_deviation
2541,ENST00000313465,1986.991,263.0,2186,4.073361,3.0,263.524672603,1,430,160.72372698,1339.50205801,18,424,0
49,ENST00000545725,2047.991,2.3e-05,2247,0.0,3.0,1.0610368405e-05,1,7,114.580050196,18.9999929681,0,114,0
48,ENST00000350148,5247.991,7.5e-05,5447,0.0,3.0,3.66011517019e-05,1,32,82.7474677945,,0,82,0
8666,ENST00000512944,2625.991,756.044014,2825,8.860269,2.5,737.233001018,1,1090,251.508327243,290.158154245,118,988,0
2550,ENST00000413687,1997.991,539.242553,2197,8.305843,3.5,540.496475237,1,764,210.186599913,317.367223659,24,750,0
47,ENST00000409223,3526.991,1e-06,3726,0.0,2.0,6.45992234777e-07,1,1,96.2424333621,9.9999966037,0,96,0
2553,ENST00000221922,1893.991,505.0,2093,8.205529,1.0,504.575,1,712,196.852133102,,22,701,0
2555,ENST00000600875,434.002,846.497939,633,60.024276,4.0,843.5689923,1,1117,250.956545967,511.855,29,1094,0
2559,ENST00000395176,2285.991,825.0,2485,11.10638,3.0,823.815,1,1081,257.832303152,1080.36330396,28,1081,0
2560,ENST00000392190,1318.991,1541.563568,1518,35.967705,4.0,1546.52441069,1,1932,382.911110981,442.41,42,1929,0
2562,ENST00000398208,1922.991,824.0,2122,13.18691,1.5,822.87,1,1082,254.347395678,361.532456338,28,1077,0
64,ENST00000553598,1417.991,0.000225,1617,5e-06,12.0,8.62545503947e-05,1,8,153.471956813,5.99996101012,0,153,0
2520,ENST00000461263,449.002,1577.0,648,108.087677,2.25,1579.09,1,1952,343.439556346,240.1,40,1922,0
8714,ENST00000358502,2344.991,748.455267,2544,9.822403,4.0,748.41156046,1,1088,246.945899208,,115,995,0
2494,ENST00000449264,1476.991,1704.0,1676,35.504619,2.0,1704.72,1,2114,406.887542979,283.710896739,44,2111,0
81,ENST00000361052,2043.991,0.0,2243,0.0,3.0,8.70146445022e-05,1,1,114.619779897,23.9998325973,0,114,0
2481,ENST00000293860,1192.991,1674.0,1392,43.182862,2.0,1671.465,1,2082,400.700363797,,44,2072,0
2483,ENST00000222266,404.004,739.0,603,56.292672,1.0,739.795,1,981,220.950572256,534.092240701,25,960,0
80,ENST00000274643,5598.991,0.003862,5798,2.1e-05,3.5,0.00217387967832,1,11,81.0699439902,0.999990577101,0,81,0
79,ENST00000379107,2391.991,0.0,2591,0.0,7.0,0.000437331618095,1,5,125.657675281,0.999968564491,0,125,0
8778,ENST00000562955,12081.991,246.290406,12281,0.627339,6.66666666667,233.583552176,1,324,80.4511529456,171.831875,30,314,0
2486,ENST00000556628,956.991,4247.027231,1156,136.574733,15.2033898305,4238.26478808,1,5143,865.797084127,558.629968681,97,5104,0
78,ENST00000241069,1972.991,0.016764,2172,0.000261,5.44444444444,0.0091977889997,1,54,124.194404776,,0,124,0
2489,ENST00000536437,2322.991,1983.964818,2522,26.283277,4.88888888889,1982.35835921,1,2479,468.463399471,353.71,53,2450,0
77,ENST00000445170,1179.991,0.000146,1379,4e-06,3.0,8.10729791471e-05,1,1,123.214694821,34.998704035,0,123,0
2491,ENST00000448903,4375.991,963.310808,4575,6.774591,5.3,960.631588124,1,1254,274.825367412,625.218253619,31,1235,0
76,ENST00000586018,4034.991,0.0,4234,0.0,1.5,0.00030374711775,1,7,89.3763466146,6.99982301126,0,89,0
75,ENST00000371097,4632.991,0.0,4852,0.0,2.5,0.000470820705349,1,51,74.1477399449,239.996531262,0,74,0
74,ENST00000297977,6000.991,0.0,6200,0.0,2.5,0.000875527554736,1,62,73.4438349161,391.991756765,0,73,0
73,ENST00000535550,2213.991,0.012388,2413,0.000172,2.5,0.00688555848309,1,106,111.121553014,1.9999610441,0,111,0
2517,ENST00000313080,3382.991,664.981267,3582,6.049251,6.30769230769,663.802933284,1,908,232.804792964,568.37,26,896,0
72,ENST00000361368,5381.991,0.0,5581,0.0,1.5,0.000167402662279,1,24,75.9768865655,7.99991374545,0,75,0
71,ENST00000541807,1519.991,0.0,1719,0.0,2.33333333333,9.42289857113e-06,1,1,117.415765018,6.99993628662,0,117,0
70,ENST00000303450,1316.991,6.3e-05,1516,1e-06,1.0,3.14355088069e-05,1,1,114.601883214,1.99998795826,0,114,0
2502,ENST00000495461,1433.991,2691.446983,1633,57.76071,2.0,2694.76420033,1,3330,573.101714747,325.61467595,68,3267,0
8750,ENST00000406961,7089.991,71.692875,7289,0.311188,4.5,66.9854475076,1,159,85.6000734764,32.2711494772,31,152,0
69,ENST00000446930,367.005,0.002444,566,0.000205,5.0,0.00129596502923,1,35,138.561911144,0.999993734745,0,138,0
68,ENST00000379214,5006.991,0.000333,5206,2e-06,2.0,0.000176988736274,1,7,81.5200016654,1.99999218074,0,81,0
67,ENST00000358835,10589.991,0.00201,10789,6e-06,3.5,0.00346873778728,1,240,31.418894459,,0,31,0
66,ENST00000395673,3254.991,0.012126,3454,0.000115,4.0,0.00824323455017,1,392,106.202532918,94.9993385253,0,106,0
2511,ENST00000406659,1575.991,1137.0,1775,22.202396,1.0,1132.995,1,1447,309.291884133,513.88319489,33,1442,0
2512,ENST00000371442,1095.991,1174.359287,1295,32.975178,1.5,1172.67396281,1,1494,313.999292219,443.900858853,34,1486,0
8727,ENST00000375201,2424.991,1280.428669,2624,16.249438,1.0,1278.42699697,1,1667,330.3645062,23.8891820648,132,1608,0
65,ENST00000532918,5296.991,8.3e-05,5496,0.0,2.0,3.8955898044e-05,1,2,78.6350628161,248.998014564,0,78,0
2515,ENST00000353704,1632.991,1232.991478,1832,23.236429,2.83333333333,1234.7811306,1,1571,329.102926713,256.57,36,1563,0
2563,ENST00000297290,580.998,573.324711,780,30.368176,1.66666666667,573.058106403,1,802,209.524492699,410.575,25,782,0
45,ENST00000289431,3822.991,0.0,4022,0.0,2.0,3.84553082755e-07,1,3,93.2979166181,4.99999858563,0,93,0
83,ENST00000423745,3767.991,0.004164,3967,3.4e-05,4.5,0.00186188591438,1,8,102.909534356,61.9991244724,0,102,0
19,ENST00000602969,3837.991,0.0,4037,0.0,3.75,9.99176642269e-08,1,83,99.4924039961,1.99999999778,0,99,0
2622,ENST00000393359,5779.991,1794.548823,5979,9.55479,1.0,1782.17939024,1,2222,402.676420569,289.873232706,49,2184,0
16,ENST00000554068,3204.991,0.0,3404,0.0,6.0,5.15362926729e-09,1,4,113.945480606,82.9999998503,0,113,0
2620,ENST00000369484,907.991,917.933076,1107,31.111622,4.0,917.640835088,1,1212,277.983802592,530.437512568,32,1195,0
17,ENST00000261944,3868.991,0.0,4068,0.0,3.0,2.22394116158e-09,1,2,96.4652960041,6.99999998878,0,96,0
18,ENST00000578363,1193.991,0.0,1393,0.0,7.0,3.00316974775e-09,1,2,137.575257388,3.99999999485,0,137,0
2616,ENST00000567645,537.999,581.0,737,33.234362,2.0,581.45,1,809,210.185234575,6.83591453547,25,791,0
20,ENST00000511601,6383.991,0.0,6583,0.0,2.0,2.59945135725e-08,1,8,67.821883625,1.999999997,0,67,0
44,ENST00000435205,4376.991,0.0,4576,0.0,3.33333333333,4.04427123101e-07,1,4,92.6201937284,1.99999974983,0,92,0
21,ENST00000325888,8988.991,0.0,9188,0.0,2.0,1.40254288474e-08,1,4,41.9081520891,,0,41,0
22,ENST00000379166,6026.991,1e-06,6226,0.0,4.0,7.9086976492e-07,1,134,78.623154933,82.9999999001,0,78,0
2615,ENST00000380201,928.991,849.689799,1128,28.147645,4.0,846.476081819,1,1126,268.872372397,334.550242555,31,1115,0
2614,ENST00000462202,691.998,556.0,891,24.726513,1.0,552.93,1,763,208.310436163,205.96,23,761,0
2612,ENST00000542442,2523.991,703.0,2723,8.571574,4.33333333333,702.035,1,941,239.356915578,191.805046202,26,941,0
23,ENST00000586273,598.998,0.0,798,0.0,6.66666666667,5.82584668607e-08,1,10,142.290255436,7.99999997401,0,142,0
15,ENST00000374708,6009.991,0.0,6209,0.0,9.0,1.12152108278e-08,1,7,96.9171298037,5.999999992,0,96,0
14,ENST00000345050,5624.991,0.0,5824,0.0,3.0,1.49655395141e-07,1,83,78.9971528915,4.99999999869,0,78,0
13,ENST00000366882,8033.991,0.0,8233,0.0,3.0,7.99741244925e-09,1,6,55.0331686015,,0,55,0
2626,ENST00000382159,4008.991,596.0,4208,4.575138,2.5,595.2,1,809,200.817441782,1307.5343067,23,796,0
12,ENST00000535446,3189.991,0.0,3389,0.0,18.5,1.3085574454e-09,1,5,159.406857097,1.99999999937,0,159,0
11,ENST00000510712,297.007,0.0,496,0.0,1.0,6.31862993269e-10,1,2,124.758662307,2.99999999968,0,124,0
2627,ENST00000580885,1763.991,1673.547715,1963,29.196772,10.0,1678.16143662,1,2149,429.54504897,575.268369806,52,2107,0
10,ENST00000357838,2953.991,0.0,3153,0.0,5.25,3.1781478492e-10,1,3,113.723621042,15.9999999961,0,113,0
2629,ENST00000270812,1685.991,865.0,1885,15.788976,2.0,863.74,1,1147,264.374052631,,31,1128,0
9,ENST00000338121,4635.991,0.0,4835,0.0,3.6,3.88655031672e-09,1,16,91.0104017752,4.99999999971,0,91,0
8,ENST00000373723,976.991,0.0,1176,0.0,5.33333333333,2.8798512312e-10,1,5,133.692284558,15.999999997,0,133,0
7,ENST00000373658,5203.991,0.0,5403,0.0,10.0,2.95019191769e-09,1,16,108.559940559,38.999999994,0,108,0
6,ENST00000556994,2127.991,0.0,2327,0.0,3.5,6.01276494087e-09,1,39,115.596710131,5.99999999978,0,115,0
5,ENST00000334497,1782.991,0.0,1982,0.0,6.75,2.23697206123e-10,1,6,130.809824962,18.9999999985,0,130,0
4,ENST00000537097,5780.991,0.0,5980,0.0,2.5,1.46858047243e-09,1,19,75.6328269447,77.9999999984,0,75,0
3,ENST00000370187,5934.991,0.0,6134,0.0,3.5,1.63699481863e-09,1,78,77.7258556298,15.9999999996,0,77,0
2,ENST00000543253,4529.991,0.0,4729,0.0,2.5,4.03106223653e-10,1,16,88.0773866996,49.9999999989,0,88,0
2607,ENST00000273590,1946.991,1109.0,2146,17.529143,5.5,1107.93,1,1429,318.295009428,355.985,35,1426,0
24,ENST00000400202,7471.991,0.0,7671,0.0,3.5,7.82931979841e-08,1,10,62.4362565913,3.99999998597,0,62,0
2603,ENST00000222219,1755.991,896.0,1955,15.702862,2.5,894.055,1,1172,271.676900079,357.148887184,30,1165,0
36,ENST00000374712,5982.991,5e-06,6182,0.0,9.0,2.17519938439e-06,1,26,97.18571997,4.99999995062,0,97,0
2570,ENST00000300584,5867.991,2055.0,6067,10.777435,2.5,2056.6617342,1,2508,446.561540638,419.505393177,49,2503,0
2572,ENST00000428336,473.001,509.863439,672,33.173027,2.6,510.231566728,1,714,199.93578604,451.156538404,22,710,0
43,ENST00000441839,2969.991,7e-06,3169,0.0,8.85714285714,7.03194619215e-06,1,19,126.640254358,128.999968909,0,126,0
42,ENST00000405093,5741.991,7e-06,5941,0.0,1.0,3.39630064181e-06,1,10,70.5833308591,23.9999994522,0,70,0
41,ENST00000262450,9446.991,9e-06,9646,0.0,2.0,4.67570798388e-06,1,15,37.3521143729,,0,37,0
40,ENST00000401815,3334.991,3e-06,3534,0.0,2.0,1.41437050213e-06,1,5,98.152390849,25.9999978248,0,98,0
39,ENST00000558808,386.005,1e-06,585,0.0,8.5,2.50166870497e-07,1,2,151.059344647,5.99999996332,0,151,0
2576,ENST00000559325,2396.991,480.590496,2596,6.170237,3.0,493.569966326,1,700,188.333064201,350.704326623,22,681,0
2577,ENST00000595753,4899.991,832.778058,5099,5.230305,2.66666666667,832.773180173,1,1084,235.458140748,412.013238698,27,1068,0
8626,ENST00000418310,3160.991,978.42573,3360,9.525717,2.0,970.124078873,1,1265,279.051990656,42.9578091718,98,1249,0
38,ENST00000338432,9160.991,6e-05,9360,0.0,3.4,3.1091085728e-05,1,129,45.2721391458,0.999999981713,0,45,0
37,ENST00000339433,6729.991,0.0,6929,0.0,6.90909090909,5.47829349821e-07,1,24,82.1753041747,13.9999993975,0,82,0
2583,ENST00000397781,830.991,757.806835,1030,28.064376,1.5,759.068431819,1,1005,241.285109209,379.65,27,1000,0
2585,ENST00000427183,4083.991,7707.608626,4283,58.080177,12.696969697,7699.52178308,1,9249,1519.89582371,292.835,170,9219,0
35,ENST00000484764,1418.991,0.0,1618,0.0,3.0,3.66788166402e-08,1,6,120.837135631,1.99999995888,0,120,0
25,ENST00000355549,920.991,0.0,1120,0.0,3.14285714286,4.87061247795e-09,1,4,126.308938366,133.999999209,0,126,0
2588,ENST00000245541,3855.991,1413.698243,4055,11.282719,6.25,1408.69099193,1,1812,364.977755799,,44,1773,0
2589,ENST00000544903,344.005,429.685598,543,38.439588,2.0,426.914050828,1,627,182.356062452,216.779733084,22,609,0
8591,ENST00000414043,4389.991,534.768345,4589,3.748825,4.75,536.831692131,1,753,192.791058713,71.8325541397,72,729,0
2591,ENST00000372090,2189.991,717.81651,2389,10.08705,1.5,716.00719421,1,963,234.582116479,1971.38383461,27,950,0
34,ENST00000424747,2212.991,0.0,2412,0.0,3.0,1.82870953495e-08,1,1,112.938670058,14.9999998877,0,112,0
33,ENST00000278379,11496.991,1e-06,11696,0.0,4.5,6.02504059046e-07,1,14,26.0217790916,0.999999987767,0,26,0
32,ENST00000357009,7825.991,0.0,8025,0.0,11.4285714286,4.93781336285e-08,1,5,87.6556309681,6.99999989947,0,87,0
31,ENST00000447382,4569.991,0.0,4769,0.0,10.0,4.1117924402e-08,1,2,114.866775777,5.99999995175,0,114,0
30,ENST00000450993,3032.991,0.0,3232,0.0,3.33333333333,1.12311957741e-07,1,15,105.989888787,7.99999994593,0,105,0
29,ENST00000536311,5414.991,0.0,5614,0.0,6.0,1.22330200684e-08,1,1,91.9610864714,,0,91,0
8578,ENST00000455780,844.991,898.340078,1044,32.717633,3.5,894.797809172,1,1198,273.917000783,57.5237272036,100,1168,0
28,ENST00000409154,4422.991,0.0,4622,0.0,2.0,1.00529728362e-07,1,7,87.3293029894,3.99999999513,0,87,0
27,ENST00000356711,6674.991,0.0,6874,0.0,3.0,4.82450168996e-08,1,6,68.5520788151,9.99999992171,0,68,0
26,ENST00000354675,6087.991,0.0,6287,0.0,4.0,5.40683128881e-08,1,8,78.0163455289,9.99999994174,0,78,0
82,ENST00000339298,6467.991,0.0,6667,0.0,1.0,0.000423973288055,1,29,63.3610625449,105.993114442,0,63,0
1862,ENST00000229238,936.991,3277.329805,1136,107.641043,1.5,3274.11284596,1,3972,653.794418812,449.210325502,62,3927,0
101,ENST00000560955,7018.991,1.7e-05,7218,0.0,2.25,0.0223157162355,1,45,62.398604838,7.99762018298,0,62,0
89,ENST00000420433,1342.991,0.001204,1542,2.8e-05,5.66666666667,0.000554610561587,1,1,131.260328882,4.99956266838,0,131,0
2440,ENST00000588049,639.998,733.391226,839,35.265494,7.33333333333,730.676076788,1,989,257.099258882,2900.81471299,27,987,0
88,ENST00000434452,6778.991,0.0,6978,0.0,1.0,0.00237981701661,1,8,60.2662134279,53.990802211,0,60,0
2423,ENST00000303151,727.998,912.94957,927,38.593088,1.5,915.126767294,1,1205,263.197847301,240.190499703,30,1178,0
102,ENST00000398904,6020.991,0.0,6220,0.0,4.33333333333,0.0329464295759,1,25,79.8723383586,0.999445389438,0,79,0
2433,ENST00000600480,651.998,440.602814,851,20.796674,3.66666666667,439.943264976,1,649,198.37064518,494.815,22,638,0
120,ENST00000518698,2023.991,0.566498,2223,0.008614,3.6,0.414960018612,1,21,117.179203489,207755.50795,0,117,0
95,ENST00000587539,1651.991,0.169636,1851,0.00316,1.5,0.106217574892,1,36,113.147299713,,0,113,0
94,ENST00000372163,2334.991,0.0,2534,0.0,2.6,0.000100173862028,1,1,110.275005532,,0,110,0
8896,ENST00000282633,4072.991,436.235018,4272,3.296098,7.51724137931,442.45663331,1,639,185.682746276,272.771400449,68,628,0
2461,ENST00000372841,1856.991,1019.387902,2056,16.893622,2.0,1019.40523402,1,1315,289.742117159,273.719266268,31,1309,0
2462,ENST00000276052,2816.991,1527.034692,3016,16.682322,4.85714285714,1520.43721845,1,1936,388.399956612,962.031802041,44,1908,0
124,ENST00000297620,3388.991,0.0,3588,0.0,7.5,0.0265539377263,1,6,117.537391231,22.955037955,0,117,0
2471,ENST00000361677,3628.991,1038.0,3828,8.802469,2.0,1038.2,1,1324,281.061980347,107.086007498,30,1319,0
2442,ENST00000379651,3730.991,0.112128,3930,0.000925,3.5,0.0858241017603,1,1,99.6856992287,383.125,0,99,0
112,ENST00000583535,5837.991,1.1221,6037,0.005915,1.0,0.790877276077,1,54,70.0211310499,39.7902409712,0,70,0
11398,ENST00000338957,7056.991,1.377661,7256,0.006008,2.0,1.35505183984,1,3,61.3907371416,140.634780894,0,62,0
113,ENST00000610122,2451.991,0.761323,2651,0.009555,2.0,0.5291138517,1,37,107.203128002,0.996945164425,0,107,0
90,ENST00000396435,5811.991,0.006515,6011,3.4e-05,2.5,0.00395065271432,1,4,75.3270957531,10.9978261203,0,75,0
92,ENST00000283365,6322.991,0.037929,6522,0.000185,9.85714285714,0.011603641531,1,19,96.9325551248,28.9995760267,0,96,0
109,ENST00000382862,1916.991,0.026714,2116,0.000429,3.5,0.0176465391992,1,4,117.705499357,4.98578010273,0,117,0
2466,ENST00000233893,750.998,2229.324379,950,91.353968,2.25,2229.87339479,1,2728,473.603738161,411.505,53,2703,0
114,ENST00000369429,3304.991,0.059969,3504,0.000558,2.5,0.0328863824753,1,6,100.289491089,44.9776842838,0,100,0
87,ENST00000392650,10523.991,0.001525,10723,4e-06,2.0,0.0010720506431,1,2,26.6389866936,0.999918927021,0,26,0
108,ENST00000351841,339.005,0.0,538,0.0,1.0,0.00114049415432,1,3,124.338937044,35.8937824251,0,124,0
91,ENST00000565624,13079.991,0.000309,13279,1e-06,1.5,0.0411196796627,1,74,-0.623596839772,0.999912985355,0,0,0
2469,ENST00000396916,588.998,540.0,788,28.214518,5.16666666667,540.073693999,1,778,217.264858142,,25,757,0
11413,ENST00000420765,5497.991,418.253603,5697,2.341147,8.15384615385,386.763562245,1,666,192.699656086,16.6002082594,139,579,0
2424,ENST00000537618,800.991,1235.564708,1000,47.471292,1.5,1232.80806108,1,1558,318.822969637,263.362017629,34,1551,0
2454,ENST00000314126,1813.991,656.612067,2013,11.139529,6.0,654.107771746,1,899,242.978518882,658.339457827,26,897,0
98,ENST00000344697,2344.991,0.0,2544,0.0,2.5,0.00112916998712,1,1,109.812443343,,0,109,0
2447,ENST00000537107,1814.991,388.126052,2014,6.580993,1.0,385.601147232,1,581,178.34004725,394.145210097,20,563,0
125,ENST00000529903,1196.991,0.0,1396,0.0,2.0,0.00125062143429,1,2,119.419835216,53.2091227239,0,119,0
110,ENST00000321505,11478.991,2.322281,11678,0.006226,3.0,1.64893021413,1,123,21.5735035117,7.99825745536,0,23,0
84,ENST00000394232,11079.991,0.008874,11279,2.5e-05,2.5,0.0049950345113,1,10,22.9238605824,,0,22,0
99,ENST00000395224,1603.991,0.327361,1803,0.006281,4.83333333333,0.209759028786,1,40,125.766013024,1.9998081373,0,125,0
2443,ENST00000438831,2458.991,816.0,2658,10.212364,2.0,815.125,1,1087,251.263707591,,28,1066,0
85,ENST00000537152,3452.991,0.180574,3652,0.001609,4.0,0.12631571264,1,235,104.291807197,50.9995291793,0,104,0
103,ENST00000295079,1295.991,0.0,1495,0.0,2.5,0.0084770286156,1,25,120.243370972,3.99604934729,0,120,0
93,ENST00000544455,10784.991,1.441079,10984,0.004112,5.5,1.01173572808,1,552,37.238624513,7.99813811409,0,38,0
86,ENST00000372485,1372.991,0.0,1572,0.0,3.25,0.000191862704716,1,2,122.200862962,6.99969625288,0,122,0
111,ENST00000319119,6364.991,0.001527,6564,7e-06,4.0,0.0449620450322,1,23,75.2362929433,0.998870830013,0,75,0
2453,ENST00000388837,1220.991,0.0,1420,0.0,2.0,0.0386418116972,1,3,119.159724072,271.145,0,119,0
100,ENST00000462446,5114.991,0.005327,5314,3.2e-05,2.0,0.00305483557518,1,1,80.4477636153,1.99892794936,0,80,0
97,ENST00000374098,439.002,0.0,638,0.0,4.8,0.00174254464455,1,8,137.116815163,234.873684287,0,137,0
104,ENST00000359218,82204.991,0.0,82404,0.0,6.33333333333,0.0271708183103,1,14,-670.729203905,73.9588803203,0,-670,0
105,ENST00000297875,4522.991,0.059703,4722,0.000406,3.0,0.0411326781368,1,6,89.9808834609,18.9883963585,0,90,0
2435,ENST00000290079,568.999,938.839367,768,50.777664,1.66666666667,937.241028792,1,1205,263.886785157,452.265789257,28,1201,0
96,ENST00000340083,2362.991,0.022861,2562,0.000298,3.0,0.0142198972697,1,5,111.45547761,9.99500496549,0,111,0
2422,ENST00000288502,2114.991,1103.201329,2314,16.052376,1.5,1105.24494335,1,1420,300.295363177,,33,1405,0
6069,ENST00000356634,2833.991,1257.905524,3033,13.659746,3.0,1258.53642899,1,1581,329.669210083,145.85,73,1588,-1
4923,ENST00000306601,1731.991,790.245851,1931,14.041377,4.30769230769,791.038258229,1,1031,258.489303838,177.208316336,44,1049,-1
4041,ENST00000344018,2055.991,2141.760261,2255,32.058466,1.0,2132.59347958,1,2613,486.534883753,378.09,74,2619,-1
3972,ENST00000369713,772.998,2233.842461,972,88.933861,3.25,2237.84370247,1,2661,477.550445324,739.920312001,64,2715,-1
6048,ENST00000395010,2790.991,529.472312,2990,5.838185,4.5,529.057159446,1,718,206.77947247,101.022810052,42,735,-1
4348,ENST00000398427,2296.991,2107.31037,2496,28.233342,2.5,2103.02217205,1,2574,483.064473012,20.5171251422,77,2586,-1
11024,ENST00000052569,4390.991,48.606759,4590,0.340665,2.0,47.7494288515,1,121,96.8945846174,42.9139031792,34,144,-1
4922,ENST00000564628,611.998,297.324203,811,14.951094,1.5,299.555341979,1,452,166.804938335,350.212255335,28,466,-1
4345,ENST00000449060,2512.991,1088.464113,2712,13.329574,2.0,1089.63950616,1,1357,297.805308156,134.05,44,1387,-1
4775,ENST00000409573,5765.991,885.246065,5965,4.724796,2.0,887.604519138,1,1087,233.134238181,200.032127441,35,1120,-1
10055,ENST00000393564,1461.991,231.180833,1661,4.866315,3.66666666667,228.395147202,1,355,163.817825502,-30.2506754032,52,392,-1
6082,ENST00000455789,6036.991,784.415407,6236,3.998698,1.0,783.813758994,1,955,210.352637739,476.305510478,39,994,-1
3970,ENST00000396420,3280.991,931.508524,3480,8.737252,3.2,930.082415689,1,1181,270.14523788,287.573573801,38,1200,-1
4908,ENST00000344795,914.991,1375.222716,1114,46.25401,2.83333333333,1383.56992956,1,1709,342.860156357,96.8796840473,59,1726,-1
1617,ENST00000545390,2551.991,4302.638451,2751,51.885832,9.81818181818,4301.44859973,1,5189,895.068905332,411.876962745,73,5196,-1
4220,ENST00000374710,7423.991,1129.370614,7623,4.681576,5.28571428571,1119.66390963,1,1396,280.643611448,121.6,44,1400,-1
9988,ENST00000381278,1735.991,391.958169,1935,6.948409,4.0,395.11998646,1,554,187.205605975,119.165083921,64,582,-1
4334,ENST00000530740,8105.991,609.228214,8305,2.312954,6.3,607.139852297,1,760,178.58825147,115.729582465,25,785,-1
4332,ENST00000356142,707.998,636.417533,907,27.663239,3.16666666667,640.967872559,1,841,224.494173641,311.27,33,865,-1
11292,ENST00000263012,3711.991,14.497499,3911,0.120193,4.375,28.1817283434,1,105,97.7907929344,9.995,37,125,-1
1665,ENST00000354336,5125.991,4108.0,5325,24.662985,1.0,4102.46,1,4865,822.840048738,532.327272082,64,4925,-1
4207,ENST00000300213,1482.991,1507.043779,1682,31.273786,1.5,1510.22105282,1,1858,370.102988039,210.205,55,1880,-1
10078,ENST00000407029,3891.991,92.708403,4091,0.733061,3.5,71.6436693115,1,192,126.730798009,25.3530530702,49,198,-1
3548,ENST00000341756,762.998,1716.0,962,69.21287,1.0,1715.78,1,2062,389.763908215,218.862066782,48,2105,-1
5984,ENST00000357308,8495.991,3621.213266,8695,13.116957,1.5,3611.31174663,1,4203,711.558994609,214.232302011,133,4322,-1
4399,ENST00000530996,767.998,2461.864217,967,98.649976,3.5,2459.99469784,1,2925,517.315258319,188.223017912,77,2977,-1
10209,ENST00000374948,2246.991,219.343539,2446,3.004115,2.75,223.005099225,1,334,148.102388926,41.8062275661,46,371,-1
5971,ENST00000369077,2265.991,1109.198103,2465,15.064129,2.5,1110.08855322,1,1389,304.871659988,218.155008664,62,1414,-1
4404,ENST00000307102,3210.991,784.603858,3410,7.519767,2.33333333333,784.915244076,1,991,240.370787252,0.974582054195,34,1025,-1
5961,ENST00000598441,1374.991,162.008548,1574,3.626028,2.5,163.040170181,1,291,146.33427078,1511.7614527,28,309,-1
3581,ENST00000533442,189.011,766.0,388,124.71939,2.0,770.65,1,949,182.084930974,801.953098151,25,952,-1
5943,ENST00000359210,2269.991,99.986982,2469,1.35554,4.0,101.887227868,1,227,132.47070497,134.618343647,27,234,-1
5930,ENST00000372987,2033.991,707.062582,2233,10.697983,6.71428571429,712.333951091,1,929,248.576342339,166.631797045,48,960,-1
10270,ENST00000536603,832.991,405.296053,1032,14.973566,3.66666666667,365.967595215,1,538,216.165962813,29.6414569133,73,582,-1
3593,ENST00000456872,653.998,279.256217,853,13.140725,4.0,279.310542304,1,439,174.605319929,180.82,22,453,-1
4411,ENST00000448666,1416.991,645.871763,1616,14.027243,4.66666666667,649.220682641,1,860,234.761101893,108.796706478,35,883,-1
4970,ENST00000395841,2439.991,1310.533655,2639,16.529245,5.0,1314.76234612,1,1631,346.530995518,239.660001939,58,1661,-1
3595,ENST00000263464,4997.991,2038.097752,5197,12.549389,2.0,2041.61181421,1,2480,447.989689917,310.979880754,62,2489,-1
5908,ENST00000593393,2859.991,355.142565,3059,3.821476,2.66666666667,353.745391318,1,504,169.151962012,45.7358153682,33,522,-1
4752,ENST00000536224,1605.991,82.944851,1805,1.589423,2.66666666667,82.6109381701,1,211,132.204129715,273.995,22,214,-1
5891,ENST00000373383,1986.991,762.75067,2186,11.813533,2.0,758.846852169,1,977,246.727893466,199.55492125,48,1005,-1
5883,ENST00000284037,8447.991,2498.771975,8647,9.102616,6.84615384615,2494.37426063,1,2998,523.380720903,178.67,111,3017,-1
5881,ENST00000381431,4231.991,362.538828,4431,2.636349,2.0,361.294822629,1,493,155.18941462,172.219966034,29,516,-1
5877,ENST00000371370,1837.991,689.529463,2037,11.545229,2.5,692.331620665,1,892,232.829228269,223.545141393,44,925,-1
10172,ENST00000395694,1360.991,378.086145,1560,8.549262,3.5,369.801716812,1,556,191.988142099,39.2655376708,78,561,-1
4396,ENST00000264657,4847.991,863.849495,5047,5.483645,4.22222222222,860.424225873,1,1088,249.14200397,131.055,37,1109,-1
1561,ENST00000421459,553.999,7701.484306,753,427.817243,2.0,7696.22348023,1,8872,1257.22788854,1669.49423907,95,8953,-1
5985,ENST00000409535,9576.991,846.150664,9776,2.719015,1.5,847.737002394,1,1011,188.009140298,231.701397294,36,1035,-1
11282,ENST00000351773,6827.991,422.976708,7027,1.906411,1.5,416.573475644,1,515,142.188943307,16.4494732929,48,558,-1
3965,ENST00000438213,746.998,640.107278,946,26.370979,3.5,643.124772957,1,853,227.768792622,,32,870,-1
4381,ENST00000553493,120.015,334.290055,319,85.72007,2.0,335.40436553,1,463,131.950199112,258.415,21,467,-1
4384,ENST00000265465,3544.991,337.611215,3744,2.930858,2.0,339.302621763,1,486,155.529883769,,24,494,-1
4949,ENST00000538763,1446.991,590.581749,1646,12.560511,5.14285714286,580.030219293,1,787,234.918935571,239.181619105,38,814,-1
4951,ENST00000369301,10851.991,909.304348,11051,2.578653,2.0,910.989642302,1,1098,188.863676782,169.43439766,34,1099,-1
3556,ENST00000394320,4603.991,563.0,4803,3.763284,3.5,564.175677057,1,736,191.851646089,215.600096731,24,756,-1
