,EffectiveLength,Length,transcript_id,NumReads,TPM,count,deviation,faulty,mean,std
12093,738.998,938,ENST00000485839,47.328359,1.97093,69,2.2538642833570646,1,45.8321321413675,10.27917609312511
78161,5316.991,5516,ENST00000407977,521.686016,3.019509,638,2.253193377685118,1,515.9350881721298,54.174183643872176
29182,278.007,477,ENST00000506117,42.812985,4.739281,64,2.2515967186954136,1,43.0717588927075,9.294844380222063
22031,1217.991,1417,ENST00000536059,6434.640959,162.582342,6728,2.251160080214421,1,6429.181648434199,132.73971682073312
49318,1038.991,1238,ENST00000412696,34.0,1.007071,49,2.2510884267556723,1,33.01476782269319,7.10111250509388
16285,1324.991,1524,ENST00000473539,366.004743,8.500939,438,2.250765461716956,1,364.53138453352017,32.64161313833011
3248,2655.991,2855,ENST00000608373,59.0,0.683626,76,2.2505064370193644,1,58.455,7.796023024594014
54914,2669.991,2869,ENST00000405515,969.896814,11.179151,1143,2.2504372312953693,1,964.7480042513051,79.20771718040393
46417,291.007,490,ENST00000467082,42.0,4.441591,57,2.2500956061976454,1,41.735,6.784156174499522
53328,1411.991,1611,ENST00000534775,140.863154,3.070143,185,2.2496360813980303,1,142.8938227800695,18.716883840947162
19050,395.004,594,ENST00000444776,138.301602,10.775026,169,2.249269201140802,1,139.31592238710513,13.197209830570507
46104,3648.991,3848,ENST00000262646,589.482612,4.971544,651,2.248343937482267,1,590.0616929352601,27.103641061687213
625,956.991,1156,ENST00000429262,435.0,13.98861,485,2.2481998762091004,1,433.96,22.70260777972434
28200,4120.991,4320,ENST00000435817,220.555775,1.647062,264,2.247949638868249,1,218.123215043685,20.408279688779896
59589,5592.991,5792,ENST00000421367,387.400356,2.131616,437,2.2478971122811573,1,387.07379146070014,22.21018402778895
91407,864.991,1064,ENST00000584539,5563.473654,197.937295,5821,2.246555433392777,1,5546.997037623301,121.96581410986856
56894,4188.991,4388,ENST00000456829,133.7542,0.982632,163,2.2463134696883107,1,132.49564683110452,13.579740130004268
5060,9765.991,9965,ENST00000262735,73.984605,0.233141,94,2.2461084700624445,1,73.8401746114695,8.97544604689997
41600,767.998,967,ENST00000223862,7.0,0.280499,1,2.246040055062139,1,7.09,2.7114387324813376
55332,2477.991,2677,ENST00000328257,683.614737,8.489943,824,2.2458915296780924,1,681.5960942396748,63.40640403979625
87834,2066.991,2266,ENST00000537454,42.578448,0.633934,57,2.245749689646548,1,41.87772301711799,6.733732193128819
90765,997.991,1197,ENST00000376343,91.879932,2.833265,124,2.245282767856847,1,90.51295946739245,14.91439787095119
92143,2835.991,3035,ENST00000591635,554.859686,6.021038,637,2.245228253244565,1,547.4947591295896,39.864651062121155
17656,372.005,571,ENST00000474477,112.0,9.265366,135,2.245164845561133,1,113.01,9.794381042209862
50660,1919.991,2119,ENST00000414371,703.968447,11.283585,767,2.244202994092233,1,704.1684218618851,27.99727934750835
63403,2576.991,2776,ENST00000548919,36.250526,0.432907,51,2.2439502335380235,1,35.8693221230315,6.742875867221015
76551,433.002,632,ENST00000398575,1.0,0.071073,3,2.243948115840649,1,0.975,0.9024272823890026
10032,1456.991,1656,ENST00000369158,16.0,0.337953,7,2.243597011824399,1,15.84,3.9401015215346904
61187,5032.991,5232,ENST00000377780,1145.584006,7.004769,1255,2.2431997140293363,1,1144.02090658491,49.473567922199955
71882,4628.991,4828,ENST00000395718,0.0,0.0,2,2.242698762770701,1,0.1873945525678778,0.8082251069656685
37268,2683.991,2883,ENST00000380302,188.673355,2.163329,264,2.242324599426517,1,190.21884399430508,32.903869504247844
44087,772.998,972,ENST00000372261,11.040952,0.439563,21,2.2422390364306812,1,11.04137266631475,4.441376308182529
59148,1905.991,2105,ENST00000606162,213.0,3.439156,247,2.2419514159287157,1,213.84,14.79068625858855
61378,4372.991,4572,ENST00000343600,166.320179,1.170468,272,2.2419016053426377,1,157.12971802330512,51.23787846128013
57796,277.007,476,ENST00000471350,442.0,49.104829,491,2.2415209755234615,1,441.65,22.0163007791954
64372,1667.991,1867,ENST00000550464,13.881435,0.256114,31,2.2413745166271024,1,14.350559392389716,7.4282278504107095
10576,2037.991,2237,ENST00000417934,150.488898,2.272455,212,2.2409933942910887,1,148.76196820281365,28.21874975548107
28178,4547.991,4747,ENST00000252085,54.942358,0.371775,76,2.2399557650571804,1,55.26499960050498,9.256879409386778
1971,7351.991,7551,ENST00000395340,746.973573,3.126751,1151,2.2399258118661702,1,677.9047649011236,211.21022517469996
54243,623.998,823,ENST00000535750,747.71219,36.876029,833,2.239859323734967,1,750.3908737216501,36.881390452950015
8056,4536.991,4736,ENST00000371730,4327.970736,29.356849,4608,2.2395904518009426,1,4324.460336379751,126.60335437322624
58875,918.991,1118,ENST00000537969,59.0,1.975759,75,2.2395776308258677,1,58.835,7.217878843538451
20071,1773.991,1973,ENST00000402091,277.0,4.80531,314,2.2391799779417583,1,276.69,16.662349774266534
37180,521.0,720,ENST00000443083,125.82915,7.432526,151,2.2388883405635474,1,125.68663097970304,11.306222182534288
34835,370.005,569,ENST00000439297,63.0,5.239937,82,2.2384918888126726,1,63.48,8.273427343006041
14949,482.001,681,ENST00000491739,46.265225,2.953929,64,2.2382460149715273,1,46.182105260894474,7.9606507148554835
17506,1713.991,1913,ENST00000487799,4721.894043,84.781442,4888,2.2382379586332175,1,4724.154467156499,73.20291044637345
68862,486.001,685,ENST00000380343,2.831754,0.179313,9,2.237049007504634,1,2.7375580145921,2.7994210070495864
56797,3943.991,4143,ENST00000375095,335.576106,2.618473,378,2.236993597514004,1,333.69600966778,19.805148473136228
61497,906.991,1106,ENST00000376027,376.0,12.757866,422,2.2369585258194027,1,377.15902777549496,20.04550898326543
46677,664.998,864,ENST00000520227,1539.0,71.221509,1620,2.2366725864950694,1,1534.095,38.40749894226387
69012,6972.991,7172,ENST00000443035,1807.365226,7.976637,1993,2.2360348832930073,1,1806.7896855911504,83.27701674073072
81263,538.999,738,ENST00000566419,531.345686,30.337646,588,2.236012243604446,1,533.3289934995202,24.450226807501878
37742,246.009,445,ENST00000244601,20.0,2.501913,31,2.2352568661093435,1,20.265,4.802580035772438
78496,689.998,889,ENST00000577545,3.661275,0.163297,8,2.2352253218356397,1,3.687564720631656,1.9293067402380857
82499,217.01,416,ENST00000569774,394.904999,56.002319,439,2.2348780485799367,1,395.64578161907014,19.39891906338136
27621,3256.991,3456,ENST00000378693,19.0,0.179527,29,2.234682660213731,1,19.015,4.468195944673866
17959,4750.991,4950,ENST00000295797,63.0,0.408084,81,2.234670015215559,1,63.265,7.9362947903917975
86776,353.005,552,ENST00000600474,21.532559,1.877187,34,2.234103302537993,1,20.941534067958194,5.845059141717881
60186,505.0,704,ENST00000368896,132.0,8.044062,156,2.2338754069760527,1,130.735,11.30994142336732
66837,1050.991,1250,ENST00000423927,374.0,10.951302,418,2.233229514228557,1,373.515,19.919582701452356
68307,1322.991,1522,ENST00000558336,1182.808482,27.513806,1267,2.233137547918303,1,1181.25780960675,38.39539148548085
38889,1820.991,2020,ENST00000229903,239.0,4.039087,273,2.2328166491843557,1,239.83,14.85567568305124
37414,4181.991,4381,ENST00000316170,243.784831,1.793976,292,2.231812122052789,1,244.80650850561494,21.145817350869642
25165,3104.991,3304,ENST00000405002,86.778824,0.860095,109,2.231777215118226,1,85.12069117724597,10.699683042282985
43312,2443.991,2643,ENST00000374244,26.38823,0.33228,41,2.231561364189551,1,26.3538478453777,6.563185933245186
58509,5844.991,6044,ENST00000395438,0.0,0.0,6,2.231404112145451,1,0.9505571390225502,2.2628993258072425
55500,7178.991,7378,ENST00000532485,100.993599,0.432936,123,2.23118028696638,1,97.43399852072247,11.458509932444004
4578,1233.991,1433,ENST00000609162,18.0,0.448904,27,2.231126482491212,1,18.02,4.0248726687933845
69832,369.005,568,ENST00000560392,1025.0,85.483936,1091,2.2311218160942516,1,1027.115,28.633577754098404
92263,12433.991,12633,ENST00000282041,343.732893,0.850753,402,2.231056494124782,1,342.8586590885706,26.508222031656736
45850,391.005,590,ENST00000531266,506.735739,39.883456,557,2.2297785412413678,1,506.7912499982851,22.51737070434025
61902,1161.991,1361,ENST00000179259,1224.0,32.416923,1293,2.2297487626285104,1,1220.235,32.63372143963969
77772,495.001,694,ENST00000512041,573.296277,35.642351,721,2.229267287702001,1,577.6750784952202,64.292389833847
48536,2359.991,2559,ENST00000537427,0.0,0.0,63,2.229015233540998,1,6.506674394713615,25.34452199123892
5449,3039.991,3239,ENST00000378888,177.365436,1.795518,254,2.2289554328009435,1,177.77966163144796,34.19554166355505
25415,225.01,424,ENST00000508022,153.34716,20.973348,186,2.2284054964924818,1,152.94731061303497,14.83243935584887
11319,1769.991,1969,ENST00000271452,909.961831,15.821411,983,2.2279047012230726,1,910.5592722513502,32.515182408332535
50125,536.999,736,ENST00000449185,24.138805,1.383359,38,2.22782713296431,1,23.54361176903465,6.489008063982917
65072,2029.991,2229,ENST00000266679,593.095086,8.991317,687,2.227726187789484,1,596.2953753754049,40.71623573927593
45373,504.0,703,ENST00000520290,37.79874,2.30802,54,2.227558237115001,1,37.155893135666005,7.561690906070076
66612,982.991,1182,ENST00000546954,2504.0,78.393119,2615,2.2271741819459057,1,2502.67,50.436109088628186
43945,595.998,795,ENST00000455396,69.630429,3.595398,91,2.2271273877518087,1,68.94573611311398,9.902560584623258
89379,1443.991,1643,ENST00000602189,27.0,0.57543,39,2.2270274248020487,1,26.7350341849585,5.507325899290028
78893,2417.991,2617,ENST00000392613,239.39392,3.046853,283,2.2267958743956875,1,240.25096715063995,19.197553462757952
25795,8574.991,8774,ENST00000504830,195.804789,0.702721,236,2.2266598186063593,1,195.37287029570504,18.2457730475071
72083,770.998,970,ENST00000216455,2898.937652,115.712053,3082,2.2265053767109375,1,2901.7830645772497,80.94161249633825
65415,2478.991,2678,ENST00000548305,13.12692,0.16296,28,2.226435150992284,1,12.018906780378705,7.177883987547895
20806,1139.991,1339,ENST00000409116,329.298926,8.889596,383,2.22618006087643,1,332.09198935253005,22.867876476904506
70206,371.005,570,ENST00000558005,113.280922,9.39659,138,2.2257486577110566,1,112.66842232466291,11.381149254016801
14690,872.991,1072,ENST00000438446,37.321508,1.315657,55,2.225577298871215,1,37.002734562812996,8.086560483122735
84175,577.998,777,ENST00000574293,34.0,1.810278,47,2.225530537091664,1,33.785,5.937909985845191
81685,2182.991,2382,ENST00000300113,1.0,0.014097,3,2.2253945610567456,1,0.92,0.9346657156438345
87850,3489.991,3689,ENST00000588831,8.903038,0.078507,22,2.2247867202904708,1,8.983846233052443,5.850517556688828
64407,2339.991,2539,ENST00000547167,56.0,0.73649,72,2.2247669073944882,1,55.5560136088555,7.3913300024777415
42714,2822.991,3022,ENST00000388711,1123.565471,12.248473,1272,2.2247008919937192,1,1122.4382158888293,67.22781684918431
90279,359.005,558,ENST00000424032,114.745024,9.836171,141,2.2246893379824875,1,114.46336009377052,11.928245195032428
22227,384.005,583,ENST00000408998,252.0,20.19561,284,2.224628389577052,1,251.425,14.64289503479418
87559,710.998,910,ENST00000592791,2194.0,94.964474,2302,2.2244723392268426,1,2194.98,48.11028580251836
18101,8893.991,9093,ENST00000263967,516.046985,1.785606,565,2.2244531053050802,1,514.1074355983051,22.878686127534746
6872,1915.991,2115,ENST00000374024,30.0,0.48186,41,2.224434103681583,1,29.77,5.048475017270065
57396,1816.991,2016,ENST00000542715,272.539186,4.616037,312,2.22439928883993,1,272.8205357439399,17.613503318683847
17516,878.991,1078,ENST00000485923,408.700212,14.309143,467,2.2242877399499332,1,408.5435314983051,26.280983099340705
35193,55.046,253,ENST00000456502,13.0,7.267905,21,2.224284603054645,1,12.938933443181249,3.6241165117756795
42193,1774.991,1974,ENST00000377877,66.487083,1.152748,94,2.224120215464372,1,65.45479931471048,12.834378504729154
4843,2135.991,2335,ENST00000321753,74.091921,1.067492,96,2.2239080168359266,1,74.50020397325194,9.667574316916657
87216,2033.991,2233,ENST00000358491,233.0,3.525332,270,2.2237483631742982,1,234.24493729665994,16.07873592869175
39161,2372.991,2572,ENST00000436109,13.367911,0.173365,34,2.2237458477765633,1,9.948866057996646,10.815594761447736
59551,3218.991,3418,ENST00000314594,1098.0,10.497252,1181,2.2236510512674053,1,1100.335,36.2759255567656
73860,1760.991,1960,ENST00000337322,147.885794,2.584416,187,2.223566225626441,1,144.7130213177695,19.01763851009973
76903,463.001,662,ENST00000592026,16.0,1.063485,25,2.223532566249028,1,16.005,4.045364631278619
10126,773.998,973,ENST00000427665,260.0,10.337761,296,2.223278477672052,1,259.365,16.477917799285194
50012,2878.991,3078,ENST00000372939,258.358992,2.761699,344,2.2229459701444294,1,249.48312916977494,42.518744089890816
21025,322.007,521,ENST00000440727,75.326966,7.199108,99,2.2229363143579324,1,76.43109011100246,10.152746951509625
89109,2963.991,3163,ENST00000221462,104.725922,1.087353,144,2.2228616917443063,1,103.47908930186148,18.229164166458453
52722,3368.991,3568,ENST00000263181,608.0,5.553884,664,2.2225231790126894,1,610.655,24.001999395883672
5814,368.005,567,ENST00000473578,749.0,62.635542,814,2.2220648730708965,1,747.39,29.976622558253624
10504,711.998,911,ENST00000437652,207.44348,8.966314,255,2.2218556915371583,1,202.66017553336025,23.556806441569215
91385,243.009,442,ENST00000574096,155.0,19.62916,183,2.2217728826577487,1,155.05,12.580043720114809
72569,1321.991,1521,ENST00000509153,61.424057,1.429892,94,2.2211033247196825,1,61.21894026313699,14.758908048998661
17344,1067.991,1267,ENST00000467348,1158.0,33.368303,1229,2.2206114317189227,1,1158.435,31.777283946240587
12574,1931.991,2131,ENST00000366999,134.506548,2.142552,188,2.21995296725749,1,135.3532114069435,23.715272066369888
58537,5214.991,5414,ENST00000487519,114.300769,0.67451,140,2.219671430540972,1,114.57392688745703,11.454881457994075
6169,754.998,954,ENST00000447522,85.121112,3.46964,111,2.2194184657856115,1,84.35799051596145,12.004049661994694
56433,6525.991,6725,ENST00000541475,250.34431,1.18055,297,2.219125093600655,1,250.83944362577003,20.80124122220252
55632,1197.991,1397,ENST00000535099,146.547773,3.7646,177,2.2190449031752983,1,143.75537450990004,14.981501925683984
78351,3249.991,3449,ENST00000346027,486.616504,4.607844,629,2.2186330322096564,1,491.15926838782485,62.12867545512569
73867,583.998,783,ENST00000556253,723.487234,38.125206,781,2.2184916859779658,1,719.3401022035551,27.793612293509067
91394,5647.991,5847,ENST00000356443,95.021658,0.517752,14,2.2182830109735523,1,96.02586896965357,36.97718846688293
29119,353.005,552,ENST00000514472,31.510659,2.747067,45,2.2181597471088836,1,31.67694856193049,6.006353444757338
90583,1704.991,1904,ENST00000596234,80.0,1.443979,101,2.218031076613043,1,80.455,9.262719633023554
20123,4658.991,4858,ENST00000295373,239.702025,1.583335,284,2.218000115205606,1,239.9833533888349,19.845195818253963
33291,721.998,921,ENST00000432336,4.984814,0.212474,16,2.217896791942076,1,5.5886631761175725,4.694238641630325
53922,3498.991,3698,ENST00000278849,132.607168,1.166319,229,2.2177257273101656,1,132.60377952573185,43.46624981042411
71448,2336.991,2536,ENST00000396618,1072.893475,14.128389,1186,2.217358000392374,1,1071.7474727708106,51.52642343228821
27655,217.01,416,ENST00000606089,9.0,1.276309,15,2.21730636465777,1,8.87,2.76461570566327
35532,811.991,1011,ENST00000350573,10.060583,0.381299,22,2.217094987056601,1,9.221019289873462,5.763839972906086
51321,3305.991,3505,ENST00000369454,451.0,4.198246,494,2.216804437733796,1,449.91,19.88898941625743
71293,2892.991,3092,ENST00000528054,35.684035,0.379595,50,2.216689993105569,1,34.741883422822994,6.883288427625588
71807,1561.991,1761,ENST00000395860,265.0,5.221081,302,2.215712291724213,1,265.15,16.631220640710648
862,243.009,442,ENST00000414082,27.581374,3.492898,40,2.215587726834862,1,27.8723597068455,5.473780228273682
10096,1274.991,1474,ENST00000438568,15.337704,0.370208,28,2.2152906845298745,1,15.265561507995507,5.748427771097216
74219,699.998,899,ENST00000573127,84.0,3.692967,104,2.214960580566816,1,83.40229613699499,9.299354599680498
39865,5576.991,5776,ENST00000535130,401.251723,2.214165,492,2.2138170068381475,1,371.00914351465985,54.65260051378122
17771,1353.991,1553,ENST00000489573,56.742846,1.289699,88,2.2130167037172943,1,40.72740657550228,21.36115527058247
37866,557.999,757,ENST00000526391,206.0,11.361266,239,2.2130158495462,1,206.865,14.520908201624303
54051,349.005,548,ENST00000538098,84.343011,7.437212,108,2.2118171160732927,1,83.50663521024501,11.07386529010989
28963,274.007,473,ENST00000518455,37.13342,4.170575,51,2.2115156985445803,1,36.9435305781305,6.356034203655076
64052,1838.991,2038,ENST00000534842,274.745218,4.597732,346,2.210441279937388,1,263.4995704075399,37.323058676680596
79728,1746.991,1946,ENST00000331531,19.103508,0.336524,43,2.2104290975156853,1,18.769392599627245,10.961947355654013
75046,874.991,1074,ENST00000407006,151.016987,5.311478,203,2.2102478210878034,1,150.31713333290497,23.835728357902617
85968,724.998,924,ENST00000589655,66.0,2.801561,83,2.2096433575859926,1,65.245,8.035233350687465
44577,1351.991,1551,ENST00000522706,86.620218,1.97169,114,2.2095526849973015,1,87.26712441908104,12.098772644089093
55382,1432.991,1632,ENST00000545272,67.990265,1.460146,86,2.2095487162876464,1,68.00968406666499,8.142077067918775
5960,2507.991,2707,ENST00000377008,17.706256,0.217267,66,2.209023128147763,1,20.765024400067787,20.477366227424316
6966,2518.991,2718,ENST00000541996,1051.860263,12.850633,852,2.2090064297328675,1,1056.88600244652,92.7502970062865
56693,1830.991,2030,ENST00000538950,253.972402,4.268678,325,2.2085803214691837,1,256.710157526925,30.920244017952438
11996,8278.991,8478,ENST00000367405,163.0,0.605903,191,2.2082176241718154,1,163.325,12.53273214426926
45445,680.998,880,ENST00000520829,636.0,28.741152,691,2.208121316689795,1,635.235,25.25450009404264
27974,252.009,451,ENST00000514983,32.820348,4.007934,52,2.2080213237840427,1,32.77821177288515,8.705435957553666
5794,2093.991,2293,ENST00000377674,134.765446,1.9806,169,2.2077022766696137,1,132.07451186701655,16.725755335400873
84039,446.002,645,ENST00000569885,83.561462,5.765832,106,2.20768506617614,1,83.08435044428857,10.379944996141539
17772,5271.991,5471,ENST00000357388,1203.893751,7.027592,1312,2.207418144670171,1,1187.8600357072498,56.23762973611824
69303,2125.991,2325,ENST00000565181,6.515887,0.09432,13,2.2072104773920036,1,6.539024108243051,2.9272133119769848
67256,2719.991,2919,ENST00000261673,0.0,0.0,23,2.2061565506555043,1,3.212692037591641,8.969131386677457
71012,525.999,725,ENST00000554203,450.06466,26.331926,517,2.205758451602097,1,453.6516166307348,28.7195469310131
70100,8535.991,8735,ENST00000352732,216.89475,0.781966,311,2.2057400549943122,1,215.63676869636322,43.23412048836493
78338,10265.991,10465,ENST00000397786,733.806786,2.199753,793,2.2056487353366983,1,732.3211468646201,27.51066031650642
65271,3395.991,3595,ENST00000393262,222.0,2.011775,255,2.205362750726952,1,220.765,15.523523279204364
3380,6585.991,6785,ENST00000405640,109.394956,0.511175,283,2.205156631393773,1,109.83935190583317,78.52532814629153
72860,671.998,871,ENST00000554058,62.697036,2.871256,85,2.204928330335997,1,61.80090086651548,10.521475376004325
9511,3044.991,3244,ENST00000393357,1549.244087,15.657661,1657,2.20477588783478,1,1546.6721554066994,50.04038968407308
2773,833.991,1033,ENST00000432278,46.575889,1.718672,62,2.2046207677334113,1,46.59143738333903,6.989212313600149
38649,1121.991,1321,ENST00000360661,87.471652,2.399226,122,2.2044954563096497,1,86.82176620670201,15.957498888288368
29497,2429.991,2629,ENST00000503111,60.637814,0.767948,102,2.2041437473752916,1,59.53742871644723,19.26488294337312
21229,1522.991,1722,ENST00000409734,57.305272,1.157951,76,2.2027812565655163,1,57.22762514113651,8.522123929877898
15287,1698.991,1898,ENST00000296484,341.605552,6.187667,441,2.202776220460858,1,339.65293176217506,46.008789860924416
72284,430.002,629,ENST00000555321,154.791735,11.07822,183,2.2007754671886346,1,154.52167776850501,12.940130720320335
71734,5967.991,6167,ENST00000542564,626.0,3.228042,685,2.2000801453194936,1,624.269373283345,27.603824726955924
42242,300.007,499,ENST00000359927,15.545237,1.594625,25,2.1999003973364246,1,15.598525201409949,4.273591118022018
44571,1086.991,1286,ENST00000382824,381.0,10.786789,422,2.199811794716816,1,378.655,19.703958358664895
91275,444.002,643,ENST00000594786,111.522616,7.729845,150,2.1994874641985356,1,112.42595717408392,17.083090236937345
23332,6703.991,6903,ENST00000374907,119.0,0.546269,142,2.199409028454979,1,117.59539785637651,11.095981615010018
13002,653.998,853,ENST00000546123,20.85774,0.981485,40,2.1991888220413864,1,20.781971668794572,8.738689528881102
36364,1761.991,1961,ENST00000473456,570.999769,9.972989,631,2.1991652891699878,1,572.5094697020853,26.596695839988577
68237,334.006,533,ENST00000536248,881.0,81.173499,947,2.1979685874550294,1,878.465,31.18106436605396
867,6881.991,7081,ENST00000359003,359.978051,1.609737,481,2.1976952763076554,1,360.34478089438,54.900795577234284
77546,444.002,643,ENST00000575949,109.809194,7.611084,137,2.197398991149439,1,109.4407239805515,12.541771490043555
49014,2800.991,3000,ENST00000452690,26.873858,0.295265,38,2.1970243137979386,1,26.764657281245523,5.1138909333835425
10519,1323.991,1523,ENST00000368487,165.645402,3.850237,199,2.196903776934733,1,164.20841904889502,15.83664305937355
62835,418.003,617,ENST00000545979,34.689999,2.553979,47,2.1963767056474337,1,33.94898750659101,5.942064701310833
33854,2493.991,2693,ENST00000543117,3364.067515,41.510971,3542,2.196305522863803,1,3375.2497438663004,75.92306917130131
9995,69.247,268,ENST00000294715,46.0,20.443215,62,2.1961838247278753,1,45.5676375695305,7.482234522196976
2554,1828.991,2028,ENST00000303113,285.083127,4.796816,330,2.195723016446971,1,283.767459620005,21.05572516828948
43200,600.998,800,ENST00000411706,0.701448,0.035918,3,2.195665774512197,1,0.8675065744328796,0.9712286133534547
66956,2454.991,2654,ENST00000238146,109.318406,1.370366,153,2.195397577587594,1,108.40450482446748,20.31317499426967
6371,2203.991,2403,ENST00000375127,179.49449,2.506308,233,2.1949804555424715,1,180.5669904942449,23.887688554746934
70491,1041.991,1241,ENST00000532029,157.506112,4.65186,196,2.194682749151952,1,157.3946271545651,17.590411580148626
50551,2260.991,2473,ENST00000371064,275.783892,3.753731,316,2.1945348730625605,1,275.65747962801487,18.3831758005675
21002,2942.991,3142,ENST00000358683,3.556083,0.037186,13,2.194402847875381,1,3.3013294668273887,4.419731109337037
70565,1245.991,1445,ENST00000548057,86.0,2.124108,107,2.1943708502033075,1,86.71580696235249,9.243739742426943
81925,721.998,921,ENST00000564277,50.018135,2.131986,74,2.1942550938830143,1,49.0470660617615,11.371938480535142
14627,1789.991,1989,ENST00000383744,235.918359,4.056056,271,2.1939375275257484,1,236.23767499383476,15.844719628534301
26425,563.999,763,ENST00000511158,80.942445,4.416629,100,2.1936410098175383,1,79.46850276409451,9.359552061626188
70914,1580.991,1780,ENST00000546834,278.247126,5.416196,354,2.1929218830463157,1,273.5646453933751,36.67953483818925
13203,5212.991,5412,ENST00000366595,626.02088,3.695684,829,2.1926640222865337,1,625.1548280020554,92.966897767298
45210,623.998,823,ENST00000523930,62.0,3.057746,79,2.1922891402528766,1,62.12,7.699714280413269
88070,6512.991,6712,ENST00000445217,152.632457,0.721206,180,2.1922326399780805,1,152.53039228500506,12.530425473123872
48667,668.998,868,ENST00000332885,337.875475,15.542638,388,2.1920330223310476,1,339.16925628896513,22.27646354483628
41466,1594.991,1794,ENST00000252510,390.670029,7.537806,454,2.1918899256474758,1,393.51108926932994,27.596691796830022
11294,308.007,507,ENST00000367915,262.0,26.17784,299,2.191684825403431,1,261.79,16.977806100907145
15887,2433.991,2633,ENST00000318887,416.742849,5.269171,469,2.1914474646161826,1,414.9640672316502,24.657644611988843
65846,1086.991,1286,ENST00000552283,1560.619724,44.183925,1865,2.1913963402218664,1,1542.9592783880996,146.95685837428002
51773,2578.991,2778,ENST00000397114,570.021505,6.801966,704,2.1909942531799116,1,563.89108431573,63.94764179820286
59791,2899.991,3099,ENST00000351396,121.91058,1.293713,195,2.190526851146644,1,123.13266715254791,32.80824099911522
10215,423.003,622,ENST00000447795,46.0,3.346624,62,2.1902858648928456,1,46.29,7.17257973117065
25378,167.012,366,ENST00000343705,29.0,5.343703,41,2.190235198624385,1,28.96,5.497126522102252
40825,1576.991,1776,ENST00000537332,146.0,2.849159,170,2.189936271520522,1,145.504999471895,11.185257236320206
78969,1496.991,1696,ENST00000405458,262.174263,5.389692,301,2.1899039094411346,1,259.2063222102551,19.08470851600547
27560,583.998,783,ENST00000296871,4.0,0.210786,8,2.1897318755577824,1,4.105,1.7787565881817564
91589,467.001,666,ENST00000582472,118.0,7.776022,141,2.1897094641498582,1,118.555,10.250218290358502
73800,1213.991,1413,ENST00000560748,16.072647,0.407441,33,2.1889712919532287,1,14.624014140351301,8.394804412099772
64732,637.998,837,ENST00000551220,5.0,0.241181,10,2.188505127138606,1,5.029284511344635,2.271283456006522
10054,1225.991,1425,ENST00000417191,166.0,4.166908,194,2.188354568452045,1,165.365,13.085173862047068
30709,3908.991,4108,ENST00000381227,1947.480881,15.332098,2432,2.1879582042919017,1,1951.0999122692997,219.79400099479327
59523,2025.991,2225,ENST00000478953,31.979889,0.485772,59,2.1876505300002953,1,27.297746870227833,14.491461362326406
54329,347.005,546,ENST00000455148,133.87554,11.872938,161,2.1865580502491375,1,133.90735311765496,12.39054544161683
76710,381.005,580,ENST00000578161,37.720885,3.046804,62,2.1861718877742704,1,38.76430896420361,10.628483133342513
56210,9628.991,9828,ENST00000443411,350.440116,1.120021,393,2.185478547741125,1,348.71041882000986,20.26539277897151
37554,2338.991,2538,ENST00000606924,154.0,2.026214,184,2.1850883517155544,1,155.0,13.271774561075093
78192,1122.991,1322,ENST00000337432,2055.0,56.315597,2155,2.1850147777764044,1,2052.005,47.13698097035915
66478,532.999,732,ENST00000547114,3.0,0.173216,7,2.1849861856991404,1,3.07,1.7986383738817548
11286,1869.991,2069,ENST00000367925,472.268374,7.772173,267,2.1845713642939697,1,466.22592758052997,91.19680447927031
26361,4186.991,4386,ENST00000506030,228.452361,1.679139,114,2.1841828324428203,1,220.92245304445788,48.95306906376255
37893,3709.991,3909,ENST00000396827,250.0,2.073768,286,2.1841397894199277,1,251.875,15.623999967997952
16103,4275.991,4475,ENST00000394030,689.423581,4.961836,759,2.1840081762841983,1,686.484259833795,33.20305342884794
83125,470.001,669,ENST00000264001,495.4391,32.440295,563,2.183643547340936,1,498.5334609015951,29.522464496051573
26779,3892.991,4092,ENST00000265081,858.0,6.782611,922,2.1832316049019562,1,860.145,28.33185442218705
53289,968.991,1168,ENST00000227163,140.26083,4.454611,207,2.1830274356683415,1,135.09029695652345,32.94035698706698
37581,297.007,496,ENST00000546309,73.809723,7.647854,95,2.1829562882853755,1,74.07164301445847,9.587162646293715
83540,687.998,887,ENST00000562949,280.795424,12.560177,327,2.182001288929648,1,279.91181708844516,21.580272729652386
40032,2497.991,2697,ENST00000360666,772.0,9.510854,830,2.181707959718422,1,770.135,27.43951120191466
11487,2716.991,2916,ENST00000367770,649.689301,7.358861,705,2.181640887296174,1,648.577856224395,25.862250796707457
15293,2012.991,2212,ENST00000310271,440.148857,6.729005,598,2.1816398179205794,1,444.5169742533251,70.35213809627228
26190,8550.991,8750,ENST00000336909,525.0,1.889452,575,2.18143282670299,1,525.6966632412499,22.60135455707201
87009,2183.991,2383,ENST00000392335,46.954893,0.661642,74,2.1811913866198602,1,40.022841456218416,15.577339408274105
43096,580.998,780,ENST00000398977,190.0,10.064024,221,2.181164872690407,1,190.115,14.159864935796527
17211,1347.991,1547,ENST00000495075,410.395355,9.369331,492,2.1811499234752207,1,413.66273379732513,35.91558074919504
77145,1041.991,1241,ENST00000415816,72.495107,2.141105,113,2.181020357550949,1,71.438277904065,19.05609085767743
