transcript_id,tcount
ENST00000546152,3
ENST00000359988,0
ENST00000594087,0
ENST00000594086,3
ENST00000395260,0
ENST00000375422,8
ENST00000375425,51
ENST00000395266,0
ENST00000375427,5
ENST00000375429,33
ENST00000535714,3
ENST00000535715,1
ENST00000394799,57
ENST00000394798,3
ENST00000535710,2
ENST00000414054,0
ENST00000535712,144
ENST00000460108,9
ENST00000366308,3
ENST00000394790,6
ENST00000394797,16
ENST00000200181,41
ENST00000394795,18
ENST00000560738,6
ENST00000418702,59
ENST00000418705,8
ENST00000560732,0
ENST00000560734,22
ENST00000560736,15
ENST00000560737,45
ENST00000570945,3
ENST00000570940,5
ENST00000440475,0
ENST00000533713,26
ENST00000335171,13
ENST00000405531,0
ENST00000405535,7
ENST00000522648,3
ENST00000522647,0
ENST00000016171,3
ENST00000298705,1
ENST00000348354,3
ENST00000564392,20
ENST00000564390,0
ENST00000564391,29
ENST00000520301,4
ENST00000575270,24
ENST00000406653,22
ENST00000394136,92
ENST00000394135,82
ENST00000394132,102
ENST00000394130,23
ENST00000471863,0
ENST00000546977,0
ENST00000471867,10
ENST00000525341,3
ENST00000525346,63
ENST00000463452,70
ENST00000525344,3
ENST00000456234,13
ENST00000561067,8
ENST00000561065,0
ENST00000561064,15
ENST00000561062,52
ENST00000561060,15
ENST00000561069,0
ENST00000301819,5
ENST00000415129,1
ENST00000442183,3
ENST00000415120,0
ENST00000415121,0
ENST00000360798,68
ENST00000404666,0
ENST00000404664,22
ENST00000381081,13
ENST00000381083,27
ENST00000360790,16
ENST00000422708,17
ENST00000360793,13
ENST00000381089,0
ENST00000524523,3
ENST00000360796,0
ENST00000360797,24
ENST00000575898,3
ENST00000575895,100
ENST00000374144,0
ENST00000529999,83
ENST00000388759,49
ENST00000600722,0
ENST00000529992,12
ENST00000529990,59
ENST00000529997,3
ENST00000529996,0
ENST00000533752,4
ENST00000374140,95
ENST00000368289,83
ENST00000374141,7
ENST00000357721,9
ENST00000357720,15
ENST00000357727,30
ENST00000357726,0
ENST00000357724,0
ENST00000596763,8
ENST00000261875,24
ENST00000354269,73
ENST00000354268,7
ENST00000494920,27
ENST00000529728,54
ENST00000354267,1
ENST00000354266,75
ENST00000354265,0
ENST00000519506,1
ENST00000519505,0
ENST00000519502,0
ENST00000519501,12
ENST00000519500,0
ENST00000484319,1
ENST00000253789,16
ENST00000519508,0
ENST00000252542,3
ENST00000510627,9
ENST00000510621,0
ENST00000593866,0
ENST00000510622,0
ENST00000556571,27
ENST00000474994,1
ENST00000529589,9
ENST00000397647,31
ENST00000518457,3
ENST00000518454,34
ENST00000518455,6
ENST00000369212,0
ENST00000409398,10
ENST00000369210,0
ENST00000369217,44
ENST00000397641,1
ENST00000409483,17
ENST00000593867,100
ENST00000429723,13
ENST00000429722,25
ENST00000280734,3
ENST00000438505,0
ENST00000429725,0
ENST00000357338,11
ENST00000409484,13
ENST00000409397,175
ENST00000219478,0
ENST00000219479,20
ENST00000219476,57
ENST00000409390,29
ENST00000219473,3
ENST00000389082,9
ENST00000352385,24
ENST00000574539,0
ENST00000555434,0
ENST00000433302,6
ENST00000534116,6
ENST00000403098,11
ENST00000443014,2
ENST00000534111,8
ENST00000287701,29
ENST00000540537,1
ENST00000568018,32
ENST00000534113,10
ENST00000394573,0
ENST00000344042,0
ENST00000344041,2
ENST00000392953,39
ENST00000392952,46
ENST00000392951,25
ENST00000392950,134
ENST00000392957,5
ENST00000392959,5
ENST00000350028,3
ENST00000403092,0
ENST00000452199,0
ENST00000350021,6
ENST00000452197,125
ENST00000452194,5
ENST00000350025,7
ENST00000251020,0
ENST00000350027,36
ENST00000452191,6
ENST00000428098,238
ENST00000428099,16
ENST00000428092,49
ENST00000361365,2
ENST00000428096,0
ENST00000428097,147
ENST00000450904,6
ENST00000354064,90
ENST00000412197,0
ENST00000314720,12
ENST00000314721,0
ENST00000314727,14
ENST00000314728,205
ENST00000274532,5
ENST00000228438,0
ENST00000511990,0
ENST00000511992,0
ENST00000511993,0
ENST00000511994,0
ENST00000228437,0
ENST00000228434,3
ENST00000511997,0
ENST00000415940,0
ENST00000415943,0
ENST00000415944,11
ENST00000496384,3
ENST00000345795,20
ENST00000415949,8
ENST00000352886,15
ENST00000561851,18
ENST00000561858,20
ENST00000453248,22
ENST00000453245,20
ENST00000401975,0
ENST00000256552,0
ENST00000446344,7
ENST00000446342,8
ENST00000606878,0
ENST00000342072,15
ENST00000606876,3
ENST00000606873,22
ENST00000446349,16
ENST00000540361,2
ENST00000317025,26
ENST00000610235,18
ENST00000324444,3
ENST00000296603,15
ENST00000593282,0
ENST00000593280,4
ENST00000593287,3
ENST00000456990,7
ENST00000456991,0
ENST00000456996,6
ENST00000456999,0
ENST00000563591,6
ENST00000481060,0
ENST00000428626,0
ENST00000481065,17
ENST00000488788,6
ENST00000449030,44
ENST00000488780,0
ENST00000449038,4
ENST00000488787,9
ENST00000605057,55
ENST00000454735,0
ENST00000454731,0
ENST00000343304,1
ENST00000343305,0
ENST00000343307,0
ENST00000343300,35
ENST00000567865,106
ENST00000567866,4
ENST00000567862,0
ENST00000412413,2
ENST00000412411,5
ENST00000328252,0
ENST00000412417,13
ENST00000412416,16
ENST00000328257,9
ENST00000412414,11
ENST00000412418,0
ENST00000568510,3
ENST00000568511,9
ENST00000608088,0
ENST00000344823,5
ENST00000344824,62
ENST00000608080,0
ENST00000608083,26
ENST00000608084,23
ENST00000559949,37
ENST00000578121,0
ENST00000318988,82
ENST00000578123,3
ENST00000578128,0
ENST00000489254,58
ENST00000318981,161
ENST00000531618,0
ENST00000458730,15
ENST00000243913,1
ENST00000458732,2
ENST00000243911,0
ENST00000450129,0
ENST00000458735,0
ENST00000243914,16
ENST00000449691,825
ENST00000450127,8
ENST00000449692,16
ENST00000488120,0
ENST00000449694,1
ENST00000450123,5
ENST00000347557,59
ENST00000347559,92
ENST00000448344,10
ENST00000448346,11
ENST00000448347,0
ENST00000448340,17
ENST00000585556,0
ENST00000448349,3
ENST00000428849,0
ENST00000428848,1
ENST00000422826,0
ENST00000428841,4
ENST00000428840,11
ENST00000428842,0
ENST00000428845,0
ENST00000428847,2
ENST00000359715,28
ENST00000434088,0
ENST00000557147,28
ENST00000557140,1
ENST00000557142,3
ENST00000434081,0
ENST00000557149,0
ENST00000557148,0
ENST00000581374,0
ENST00000436817,39
ENST00000436816,17
ENST00000436811,8
ENST00000436810,19
ENST00000581373,93
ENST00000436812,0
ENST00000372101,13
ENST00000589583,4
ENST00000589580,10
ENST00000589586,80
ENST00000487270,13
ENST00000589588,0
ENST00000526441,0
ENST00000526442,5
ENST00000540810,9
ENST00000537882,0
ENST00000537883,0
ENST00000537881,7
ENST00000537886,9
ENST00000537887,54
ENST00000537888,4
ENST00000441731,22
ENST00000342895,3
ENST00000342894,2
ENST00000514468,3
ENST00000514467,0
ENST00000514466,3
ENST00000478296,9
ENST00000451652,6
ENST00000451653,24
ENST00000245543,35
ENST00000606011,3
ENST00000245541,50
ENST00000340027,10
ENST00000340020,6
ENST00000340022,0
ENST00000245544,128
ENST00000606019,12
ENST00000444249,12
ENST00000492541,0
ENST00000492542,43
ENST00000244496,2
ENST00000474879,6
ENST00000555776,0
ENST00000360890,7
ENST00000555772,0
ENST00000555773,104
ENST00000543599,0
ENST00000446458,1
ENST00000288745,22
ENST00000543597,43
ENST00000424283,129
ENST00000424281,13
ENST00000424280,15
ENST00000424287,58
ENST00000424285,12
ENST00000424284,54
ENST00000319217,0
ENST00000319211,2
ENST00000556239,9
ENST00000319212,21
ENST00000427956,183
ENST00000409641,15
ENST00000427954,30
ENST00000587172,49
ENST00000427950,12
ENST00000550695,80
ENST00000550697,25
ENST00000522208,4
ENST00000550692,5
ENST00000550693,0
ENST00000527717,9
ENST00000527716,6
ENST00000285243,18
ENST00000527712,0
ENST00000527711,0
ENST00000369158,6
ENST00000553343,42
ENST00000553342,1
ENST00000553341,5
ENST00000553340,1
ENST00000553346,1
ENST00000421509,0
ENST00000553344,6
ENST00000421507,0
ENST00000314032,9
ENST00000421505,15
ENST00000421503,11
ENST00000421500,1
ENST00000594710,0
ENST00000513169,19
ENST00000594715,14
ENST00000552699,150
ENST00000513163,73
ENST00000552694,2
ENST00000552695,0
ENST00000552692,124
ENST00000513166,25
ENST00000322444,28
ENST00000420459,35
ENST00000518799,5
ENST00000420450,22
ENST00000420451,18
ENST00000420456,100
ENST00000601540,36
ENST00000417133,0
ENST00000565838,0
ENST00000417135,2
ENST00000336219,2
ENST00000336216,48
ENST00000565835,17
ENST00000504494,0
ENST00000504493,69
ENST00000565831,0
ENST00000504491,2
ENST00000596154,10
ENST00000266579,0
ENST00000252622,3
ENST00000443648,28
ENST00000542077,0
ENST00000542074,15
ENST00000420696,0
ENST00000309469,7
ENST00000318160,0
ENST00000333360,0
ENST00000437916,0
ENST00000420697,24
ENST00000513783,22
ENST00000513780,46
ENST00000533464,10
ENST00000506650,0
ENST00000506656,0
ENST00000506655,0
ENST00000506654,9
ENST00000358056,3
ENST00000323319,0
ENST00000414706,5
ENST00000564710,3
ENST00000468801,6
ENST00000268389,0
ENST00000414700,209
ENST00000367368,0
ENST00000596718,3
ENST00000367360,0
ENST00000596712,9
ENST00000367362,6
ENST00000367363,0
ENST00000367364,18
ENST00000367367,92
ENST00000609129,5
ENST00000462250,29
ENST00000302271,30
ENST00000575671,7
ENST00000265007,2
ENST00000265000,11
ENST00000272164,3
ENST00000535259,11
ENST00000280362,4
ENST00000346401,66
ENST00000346403,90
ENST00000415074,14
ENST00000332018,3
ENST00000368210,0
ENST00000456384,0
ENST00000456383,0
ENST00000379831,0
ENST00000332012,0
ENST00000409359,48
ENST00000242140,3
ENST00000348534,9
ENST00000399541,0
ENST00000399540,0
ENST00000524377,0
ENST00000399546,29
ENST00000324048,20
ENST00000467750,67
ENST00000324041,0
ENST00000467752,7
ENST00000467753,1
ENST00000467757,64
ENST00000562880,4
ENST00000367988,6
ENST00000544028,23
ENST00000334116,3
ENST00000367984,19
ENST00000367985,24
ENST00000544024,0
ENST00000367987,19
ENST00000535014,9
ENST00000367981,30
ENST00000367982,11
ENST00000544021,2
ENST00000562883,0
ENST00000515780,0
ENST00000515783,10
ENST00000293190,2
ENST00000293195,146
ENST00000290429,3
ENST00000381375,0
ENST00000245957,0
ENST00000437746,27
ENST00000562888,0
ENST00000264211,78
ENST00000432436,3
ENST00000437743,29
ENST00000306704,16
ENST00000280987,9
ENST00000437748,2
ENST00000474606,2
ENST00000425700,0
ENST00000474605,1
ENST00000261789,66
ENST00000275072,0
ENST00000360029,0
ENST00000438290,0
ENST00000438293,0
ENST00000438292,3
ENST00000402399,16
ENST00000414450,6
ENST00000276520,265
ENST00000402395,0
ENST00000402394,8
ENST00000584471,13
ENST00000373127,0
ENST00000373125,0
ENST00000373122,0
ENST00000441594,0
ENST00000441595,0
ENST00000441598,0
ENST00000441599,0
ENST00000473382,0
ENST00000373129,7
ENST00000389146,109
ENST00000559368,15
ENST00000237172,22
ENST00000325319,0
ENST00000325318,0
ENST00000375987,1
ENST00000408948,77
ENST00000305108,0
ENST00000375980,3
ENST00000408940,28
ENST00000573315,1
ENST00000573312,0
ENST00000408947,0
ENST00000408945,2
ENST00000407418,3
ENST00000322831,5
ENST00000374632,0
ENST00000374630,0
ENST00000322834,1
ENST00000407417,0
ENST00000374639,0
ENST00000393550,0
ENST00000535034,0
ENST00000535036,11
ENST00000535031,1
ENST00000393555,8
ENST00000535032,0
ENST00000393559,2
ENST00000542853,33
ENST00000291775,3
ENST00000542854,3
ENST00000377581,0
ENST00000377585,0
ENST00000275699,0
ENST00000439059,6
ENST00000528736,25
ENST00000570466,6
ENST00000570460,6
ENST00000475551,5
ENST00000503965,0
ENST00000503963,33
ENST00000503968,55
ENST00000564065,13
ENST00000258062,44
ENST00000439160,73
ENST00000439161,17
ENST00000439162,0
ENST00000585708,30
ENST00000439167,77
ENST00000431375,28
ENST00000439169,15
ENST00000585706,0
ENST00000541502,4
ENST00000585701,56
ENST00000585702,29
ENST00000431372,0
ENST00000372296,20
ENST00000372297,0
ENST00000372295,16
ENST00000372292,1
ENST00000372290,50
ENST00000372291,3
ENST00000597002,0
ENST00000445494,6
ENST00000372298,4
ENST00000372299,26
ENST00000279230,6
ENST00000535699,6
ENST00000535698,8
ENST00000562656,0
ENST00000524737,100
ENST00000535690,36
ENST00000535694,366
ENST00000535697,9
ENST00000535696,0
ENST00000513392,0
ENST00000425708,3
ENST00000392209,17
ENST00000392206,56
ENST00000392205,8
ENST00000271636,17
ENST00000392203,38
ENST00000392202,34
ENST00000392201,8
ENST00000298085,3
ENST00000534340,3
ENST00000534341,9
ENST00000534343,26
ENST00000534348,6
ENST00000376670,0
ENST00000376672,28
ENST00000376673,14
ENST00000577119,23
ENST00000376678,0
ENST00000577113,0
ENST00000324868,0
ENST00000324862,6
ENST00000324866,97
ENST00000217652,20
ENST00000294854,5
ENST00000563744,9
ENST00000563745,3
ENST00000563746,19
ENST00000544840,20
ENST00000544842,1
ENST00000544843,44
ENST00000544844,22
ENST00000576444,7
ENST00000544847,0
ENST00000544848,3
ENST00000576448,9
ENST00000552127,13
ENST00000430298,3
ENST00000295108,0
ENST00000447335,0
ENST00000447337,114
ENST00000302350,6
ENST00000295101,2
ENST00000430297,5
ENST00000430296,1
ENST00000525069,2
ENST00000444670,7
ENST00000292450,6
ENST00000525064,23
ENST00000525063,13
ENST00000525062,0
ENST00000525061,0
ENST00000444677,0
ENST00000315563,7
ENST00000311772,14
ENST00000414154,8
ENST00000533692,5
ENST00000380659,0
ENST00000299350,0
ENST00000299355,9
ENST00000380650,4
ENST00000414158,1
ENST00000380656,17
ENST00000380654,8
ENST00000522387,165
ENST00000522385,17
ENST00000415680,0
ENST00000415686,0
ENST00000415685,3
ENST00000415684,0
ENST00000334746,8
ENST00000360614,6
ENST00000334744,11
ENST00000415688,0
ENST00000360610,0
ENST00000522389,0
ENST00000360612,0
ENST00000454200,6
ENST00000369971,53
ENST00000369970,23
ENST00000369977,13
ENST00000369976,47
ENST00000369975,0
ENST00000369974,10
ENST00000588065,1
ENST00000564212,3
ENST00000409002,14
ENST00000564218,3
ENST00000339249,0
ENST00000373912,11
ENST00000373913,14
ENST00000373910,6
ENST00000339241,3
ENST00000339244,42
ENST00000442119,20
ENST00000284548,28
ENST00000445181,32
ENST00000310357,0
ENST00000355072,5
ENST00000355076,0
ENST00000440075,0
ENST00000355078,117
ENST00000585789,0
ENST00000454435,25
ENST00000559060,16
ENST00000559061,31
ENST00000511038,7
ENST00000559064,44
ENST00000559066,5
ENST00000310421,5
ENST00000559069,17
ENST00000156084,20
ENST00000511036,30
ENST00000511034,11
ENST00000353891,9
ENST00000519209,8
ENST00000508824,0
ENST00000508825,0
ENST00000508823,0
ENST00000508821,4
ENST00000511600,7
ENST00000519202,6
ENST00000519203,1
ENST00000519204,12
ENST00000519207,0
ENST00000518557,0
ENST00000518556,0
ENST00000518551,650
ENST00000302472,1
ENST00000369397,13
ENST00000369395,13
ENST00000369393,3
ENST00000369390,17
ENST00000523036,25
ENST00000523037,10
ENST00000523034,13
ENST00000523035,0
ENST00000361568,81
ENST00000361569,0
ENST00000469203,26
ENST00000361564,3
ENST00000361565,3
ENST00000361566,0
ENST00000361567,1
ENST00000260600,0
ENST00000523038,0
ENST00000567072,18
ENST00000526586,53
ENST00000502417,4
ENST00000418109,0
ENST00000452438,86
ENST00000418107,10
ENST00000418105,66
ENST00000267953,3
ENST00000418103,12
ENST00000418101,118
ENST00000418100,5
ENST00000210227,30
ENST00000413218,8
ENST00000413219,31
ENST00000567074,15
ENST00000489057,1
ENST00000413211,1
ENST00000413217,4
ENST00000159087,10
ENST00000494888,0
ENST00000494887,0
ENST00000222286,6
ENST00000419474,8
ENST00000354381,4
ENST00000419477,272
ENST00000419470,7
ENST00000354386,34
ENST00000602546,9
ENST00000558709,0
ENST00000419478,0
ENST00000419479,0
ENST00000602540,3
ENST00000393960,8
ENST00000510780,0
ENST00000185206,1
ENST00000393965,3
ENST00000393964,1
ENST00000217173,0
ENST00000522438,0
ENST00000351233,0
ENST00000351231,9
ENST00000448890,6
ENST00000448893,0
ENST00000250237,3
ENST00000359009,33
ENST00000448898,8
ENST00000359005,27
ENST00000302681,0
ENST00000359001,6
ENST00000359003,3
ENST00000470258,8
ENST00000525424,2
ENST00000518721,0
ENST00000470251,7
ENST00000267377,0
ENST00000554678,2
ENST00000449109,0
ENST00000505030,0
ENST00000505036,23
ENST00000505034,5
ENST00000505035,0
ENST00000539159,1
ENST00000414977,5
ENST00000414970,7
ENST00000414971,73
ENST00000414978,36
ENST00000414979,25
ENST00000575989,48
ENST00000260433,12
ENST00000452013,0
ENST00000452012,18
ENST00000417449,0
ENST00000417448,8
ENST00000452017,9
ENST00000452016,62
ENST00000452015,9
ENST00000417443,1
ENST00000452019,41
ENST00000417440,0
ENST00000341207,1
ENST00000341206,1
ENST00000262477,39
ENST00000401833,32
ENST00000349077,0
ENST00000331056,14
ENST00000411841,21
ENST00000586708,22
ENST00000411842,1
ENST00000586705,14
ENST00000511817,6
ENST00000586701,23
ENST00000586700,0
ENST00000586703,0
ENST00000511812,72
ENST00000344586,3
ENST00000265381,0
ENST00000344581,14
ENST00000502569,27
ENST00000538905,0
ENST00000426515,0
ENST00000355801,13
ENST00000426517,3
ENST00000355803,46
ENST00000426511,0
ENST00000355805,51
ENST00000355808,80
ENST00000355809,20
ENST00000380430,1
ENST00000426519,21
ENST00000426518,33
ENST00000488454,13
ENST00000309703,1
ENST00000482212,0
ENST00000223293,1
ENST00000457145,25
ENST00000482218,15
ENST00000457149,4
ENST00000262290,0
ENST00000262291,8
ENST00000262293,9
ENST00000512542,9
ENST00000225538,27
ENST00000512541,18
ENST00000512546,0
ENST00000349699,3
ENST00000512545,0
ENST00000288642,52
ENST00000349697,7
ENST00000349693,2
ENST00000261921,13
ENST00000559918,0
ENST00000587986,8
ENST00000587078,0
ENST00000587079,10
ENST00000538901,0
ENST00000568235,9
ENST00000568234,12
ENST00000568237,13
ENST00000587077,11
ENST00000568230,2
ENST00000587072,0
ENST00000587073,0
ENST00000456817,0
ENST00000456816,10
ENST00000579194,38
ENST00000579192,57
ENST00000579190,0
ENST00000456810,3
ENST00000325881,3
ENST00000579198,48
ENST00000345239,11
ENST00000578961,13
ENST00000261196,0
ENST00000346528,40
ENST00000371666,3
ENST00000371667,1
ENST00000322153,15
ENST00000481745,0
ENST00000346520,8
ENST00000342649,1
ENST00000563521,4
ENST00000515010,2
ENST00000515013,3
ENST00000563522,60
ENST00000515017,0
ENST00000515016,1
ENST00000261191,33
ENST00000456060,0
ENST00000342644,0
ENST00000410005,3
ENST00000437238,0
ENST00000422982,24
ENST00000410002,0
ENST00000437235,6
ENST00000518925,33
ENST00000422987,0
ENST00000422984,16
ENST00000437231,684
ENST00000598840,77
ENST00000580709,0
ENST00000598842,0
ENST00000598845,26
ENST00000580707,0
ENST00000580705,13
ENST00000588578,29
ENST00000588579,1
ENST00000588571,0
ENST00000588572,12
ENST00000588576,8
ENST00000588577,12
ENST00000569548,65
ENST00000592298,37
ENST00000592299,5
ENST00000592296,0
ENST00000569545,247
ENST00000592292,0
ENST00000569542,28
ENST00000569543,1
ENST00000538678,8
ENST00000595748,0
ENST00000538674,1
ENST00000538675,14
ENST00000595742,38
ENST00000369835,0
ENST00000504109,8
ENST00000504108,29
ENST00000370132,2
ENST00000370137,5
ENST00000607241,6
ENST00000499346,8
ENST00000370138,3
ENST00000504103,10
ENST00000504102,40
ENST00000347697,52
ENST00000504107,0
ENST00000548274,30
ENST00000416672,0
ENST00000421798,5
ENST00000572355,18
ENST00000303088,126
ENST00000572353,3
ENST00000572352,0
ENST00000328771,0
ENST00000337049,7
ENST00000244513,1
ENST00000588394,40
ENST00000244519,315
ENST00000455566,3
ENST00000374983,13
ENST00000464571,0
ENST00000589627,10
ENST00000589626,23
ENST00000589625,21
ENST00000530408,29
ENST00000589623,0
ENST00000561678,3
ENST00000308893,10
ENST00000589620,0
ENST00000282077,21
ENST00000282074,0
ENST00000530400,0
ENST00000530406,0
ENST00000530405,25
ENST00000551845,0
ENST00000550718,4
ENST00000495122,6
ENST00000338546,0
ENST00000550713,226
ENST00000550714,127
ENST00000550716,27
ENST00000528438,28
ENST00000528433,17
ENST00000528432,5
ENST00000360028,0
ENST00000528430,2
ENST00000293405,0
ENST00000558529,102
ENST00000421200,6
ENST00000416188,30
ENST00000421202,24
ENST00000421205,0
ENST00000421207,0
ENST00000495301,0
ENST00000416184,0
ENST00000374908,21
ENST00000394349,8
ENST00000400337,18
ENST00000479287,0
ENST00000374900,3
ENST00000394341,4
ENST00000468300,440
ENST00000374906,1
ENST00000374907,7
ENST00000329428,1
ENST00000336395,9
ENST00000256216,37
ENST00000329421,0
ENST00000329420,56
ENST00000336600,6
ENST00000456038,4
ENST00000456031,0
ENST00000456033,43
ENST00000456032,0
ENST00000308275,9
ENST00000456034,0
ENST00000456037,0
ENST00000605755,20
ENST00000330777,3
ENST00000330775,67
ENST00000293406,4
ENST00000259608,1
ENST00000259605,12
ENST00000259607,0
ENST00000478730,13
ENST00000238667,30
ENST00000579941,0
ENST00000322765,1
ENST00000322764,9
ENST00000552712,0
ENST00000295470,9
Transcript_id,0
ENST00000307877,13
ENST00000513086,5
ENST00000420558,3
ENST00000366756,0
ENST00000238662,59
ENST00000404079,0
ENST00000420553,14
ENST00000366753,6
ENST00000420551,202
ENST00000471915,12
ENST00000292123,49
ENST00000367089,8
ENST00000367088,8
ENST00000367085,5
ENST00000463085,50
ENST00000605834,3
ENST00000367081,5
ENST00000367080,12
ENST00000541519,49
ENST00000534890,0
ENST00000534893,1
ENST00000534894,13
ENST00000534898,13
ENST00000534899,238
ENST00000396573,0
ENST00000568829,50
ENST00000533329,6
ENST00000462931,0
ENST00000315377,10
ENST00000450368,3
ENST00000533325,0
ENST00000533324,9
ENST00000598031,34
ENST00000598034,21
ENST00000590628,5
ENST00000491431,6
ENST00000590625,0
ENST00000005995,0
ENST00000590621,0
ENST00000590623,39
ENST00000590622,15
ENST00000360366,82
ENST00000511693,0
ENST00000325680,5
ENST00000370951,3
ENST00000370950,33
ENST00000325686,0
ENST00000327277,51
ENST00000370959,11
ENST00000370958,0
ENST00000327271,0
ENST00000505156,0
ENST00000530161,0
ENST00000547256,60
ENST00000429490,45
ENST00000578103,9
ENST00000265997,1
ENST00000409930,2
ENST00000409931,0
ENST00000409933,2
ENST00000409934,0
ENST00000409935,23
ENST00000544785,18
ENST00000409937,32
ENST00000409938,0
ENST00000409939,0
ENST00000485433,394
ENST00000356608,5
ENST00000485435,4
ENST00000558166,5
ENST00000408042,0
ENST00000408041,60
ENST00000305352,1
ENST00000408047,34
ENST00000356606,22
ENST00000378708,56
ENST00000508596,26
ENST00000508595,16
ENST00000508593,11
ENST00000508590,3
ENST00000557879,28
ENST00000296358,8
ENST00000542554,0
ENST00000434719,0
ENST00000542556,6
ENST00000542557,0
ENST00000542558,44
ENST00000434715,50
ENST00000434716,0
ENST00000557872,8
ENST00000280083,43
ENST00000481953,17
ENST00000541098,5
ENST00000541099,0
ENST00000530164,86
ENST00000541091,25
ENST00000241261,3
ENST00000297405,0
ENST00000297404,2
ENST00000442948,0
ENST00000348476,25
ENST00000361016,1
ENST00000361017,19
ENST00000361010,0
ENST00000442940,11
ENST00000442942,70
ENST00000490755,26
ENST00000442944,120
ENST00000589498,2
ENST00000227503,102
ENST00000397068,0
ENST00000521346,9
ENST00000537315,33
ENST00000391788,47
ENST00000397060,0
ENST00000397061,0
ENST00000397062,0
ENST00000397063,67
ENST00000397064,3
ENST00000397066,2
ENST00000397067,0
ENST00000453471,9
ENST00000375824,0
ENST00000375825,0
ENST00000375826,3
ENST00000270632,1
ENST00000375820,3
ENST00000333396,26
ENST00000555350,0
ENST00000327795,0
ENST00000530167,5
ENST00000422794,0
ENST00000422793,0
ENST00000596443,51
ENST00000587274,5
ENST00000571674,0
ENST00000483873,8
ENST00000543206,0
ENST00000571679,0
ENST00000543204,7
ENST00000509641,0
ENST00000543201,0
ENST00000543200,0
ENST00000392500,2
ENST00000392502,8
ENST00000392503,9
ENST00000478568,3
ENST00000588253,13
ENST00000400338,7
ENST00000392507,8
ENST00000392508,0
ENST00000392509,5
ENST00000558132,300
ENST00000438156,0
ENST00000438154,0
ENST00000515306,0
ENST00000438150,13
ENST00000409356,30
ENST00000438158,0
ENST00000430702,24
ENST00000430701,0
ENST00000441412,0
ENST00000441411,0
ENST00000540573,0
ENST00000430709,9
ENST00000540579,16
ENST00000558138,23
ENST00000439822,64
ENST00000439824,0
ENST00000439827,0
ENST00000278426,7
ENST00000278422,5
ENST00000511529,37
ENST00000589125,47
ENST00000476762,16
ENST00000476760,16
ENST00000556918,0
ENST00000524049,135
ENST00000229030,0
ENST00000589424,36
ENST00000377464,5
ENST00000425225,0
ENST00000377462,0
ENST00000425223,18
ENST00000425221,13
ENST00000343599,0
ENST00000425228,0
ENST00000425229,10
ENST00000313074,0
ENST00000391781,28
ENST00000405189,11
ENST00000564781,24
ENST00000564783,39
ENST00000402632,0
ENST00000564784,29
ENST00000604847,47
ENST00000492491,13
ENST00000604849,2
ENST00000562377,0
ENST00000562374,2
ENST00000562373,14
ENST00000562370,8
ENST00000575605,28
ENST00000405188,28
ENST00000454965,0
ENST00000257836,4
ENST00000609749,18
ENST00000257831,13
ENST00000257832,0
ENST00000454962,26
ENST00000445464,0
ENST00000454968,0
ENST00000609742,7
ENST00000412307,5
ENST00000412306,0
ENST00000595047,10
ENST00000520888,6
ENST00000520884,3
ENST00000418333,0
ENST00000520880,1
ENST00000520881,0
ENST00000591519,0
ENST00000521755,8
ENST00000310323,3
ENST00000442160,73
ENST00000590002,0
ENST00000310326,0
ENST00000482985,114
ENST00000521753,0
ENST00000310325,3
ENST00000353172,9
ENST00000380191,132
ENST00000353170,7
ENST00000353176,0
ENST00000262901,0
ENST00000262903,20
ENST00000380198,13
ENST00000334218,29
ENST00000529560,1
ENST00000370791,3
ENST00000529564,76
ENST00000368941,3
ENST00000368947,6
ENST00000368949,35
ENST00000381822,1
ENST00000381821,8
ENST00000381820,10
ENST00000381826,0
ENST00000522486,0
ENST00000361842,1
ENST00000361840,3
ENST00000361847,9
ENST00000361849,55
ENST00000411531,221
ENST00000411533,64
ENST00000411532,0
ENST00000411534,0
ENST00000411537,13
ENST00000411539,0
ENST00000411538,0
ENST00000450581,0
ENST00000369159,11
ENST00000450640,19
ENST00000568787,20
ENST00000568783,12
ENST00000311638,5
ENST00000579606,9
ENST00000311635,3
ENST00000579602,0
ENST00000413658,69
ENST00000579601,10
ENST00000413659,7
ENST00000536632,0
ENST00000216101,9
ENST00000548201,137
ENST00000548206,9
ENST00000216106,53
ENST00000548209,135
ENST00000536630,82
ENST00000565323,50
ENST00000522228,0
ENST00000185907,25
ENST00000522226,49
ENST00000522227,0
ENST00000454295,18
ENST00000317677,39
ENST00000317676,7
ENST00000413656,0
ENST00000536635,167
ENST00000224807,1
ENST00000329015,4
ENST00000418339,22
ENST00000413654,107
ENST00000480585,51
ENST00000480589,9
ENST00000555125,0
ENST00000555124,5
ENST00000555126,5
ENST00000555120,54
ENST00000436660,0
ENST00000555128,7
ENST00000413976,0
ENST00000413975,0
ENST00000532448,1
ENST00000429136,7
ENST00000334287,0
ENST00000334286,0
ENST00000549158,7
ENST00000334289,0
ENST00000347900,0
ENST00000347901,0
ENST00000457756,0
ENST00000514218,1
ENST00000604031,0
ENST00000451442,2
ENST00000514210,0
ENST00000514213,9
ENST00000451448,493
ENST00000492112,0
ENST00000517746,4
ENST00000502698,8
ENST00000452930,68
ENST00000517742,0
ENST00000452933,0
ENST00000601770,6
ENST00000601773,0
ENST00000452938,0
